Date,AHT,ALT,ARH,WS,RAINFALL
24-5-1971,30.7,22.3,88.5,1.77,0.1
25-5-1971,31.5,23.1,86,6.5,2
26-5-1971,31.9,22.8,80,5.57,0
27-5-1971,31.9,23.2,84.25,4.77,0
28-5-1971,27,24.1,90,6.43,2.1
29-5-1971,26.1,23.1,90.75,4.0,0.4
30-5-1971,28.2,22.3,91,5.23,8.5
31-5-1971,28.7,21.7,92,4.83,10
1-5-1972,25.5,21.7,95.25,2.37,2.5
2-5-1972,31.2,22.5,85.5,2.77,27.3
3-5-1972,32.1,23.7,84.75,2.33,0
4-5-1972,31.3,24,85.5,4.0,1.6
5-5-1972,31.7,24.1,85,3.43,0
6-5-1972,29.3,24.2,91.25,3.67,0.4
7-5-1972,25.7,22.7,95,5.0,17
8-5-1972,29.7,22.4,89,3.33,27
9-5-1972,32.1,23.3,82.75,4.9,0
10-5-1972,32.2,24.1,81.75,2.9,0
11-5-1972,32,24.1,79.75,5.83,0
12-5-1972,31.6,25,85.5,5.57,0
13-5-1972,32.2,23.9,81.25,1.43,0
14-5-1972,32.8,24.5,81.25,3.67,0
15-5-1972,29.8,23.2,89.25,2.0,40.5
16-5-1972,31.7,23.1,88,2.77,4.5
17-5-1972,31,22.9,85.25,4.0,3.6
18-5-1972,31.5,24.1,83.75,3.67,0
19-5-1972,30.6,23.6,89.5,3.67,0.7
20-5-1972,32,23.9,87.25,1.0,1.9
21-5-1972,31.3,24,87.5,3.67,0
22-5-1972,32.2,24.5,86.75,4.27,6
23-5-1972,32.1,23.6,81.75,2.33,0
24-5-1972,30.2,24.1,86.25,6.1,1.7
25-5-1972,32,23.8,80.5,1.77,0.3
26-5-1972,31.2,24.6,84.25,1.97,0
27-5-1972,30.9,24.5,85,3.1,17.2
28-5-1972,32.3,24.4,80.5,4.8,12.8
29-5-1972,30.4,24.7,87.75,2.57,1.8
30-5-1972,33,22.8,80.5,2.33,0
31-5-1972,31.7,24.1,82.25,5.87,
1-5-1973,26.8,23.4,95.5,0.57,15.6
2-5-1973,30.7,22.5,90.5,3.23,22
3-5-1973,30.2,23.6,91,3.0,9
4-5-1973,27.6,24,94.5,3.0,37.1
5-5-1973,29.2,24.2,89,0.33,10.6
6-5-1973,28.8,23.8,89.25,4.17,10.4
7-5-1973,29,22.7,92.25,0.33,64.2
8-5-1973,31.7,23.4,87.5,2.43,10.2
9-5-1973,31.8,23.6,88.25,3.9,24
10-5-1973,30.3,24,89.75,3.73,5
11-5-1973,32.3,23.9,84.5,1.33,10.3
12-5-1973,30.7,24,85.75,3.33,1.8
13-5-1973,28.8,23.8,89.5,0.67,8.6
14-5-1973,29.6,22.9,91.25,0.67,81.4
15-5-1973,29.2,23.7,90.25,4.0,4.4
16-5-1973,31.3,23.5,87.5,3.1,1.6
17-5-1973,28.8,23.2,92.25,2.9,0.3
18-5-1973,30.4,23.8,85.75,2.57,5.5
19-5-1973,27.4,23.2,92.5,4.0,5.2
20-5-1973,30.3,22.3,85.75,2.57,36.8
21-5-1973,30.3,23.4,87,2.0,0
22-5-1973,32.6,23.1,81,5.0,9.8
23-5-1973,32,23.5,80.25,3.0,0
24-5-1973,32,24.2,84,4.43,0
25-5-1973,32.1,23.5,86.75,1.67,23.5
26-5-1973,29.7,23.2,87,1.67,0
27-5-1973,30.9,24.1,86,4.63,7.1
28-5-1973,30.7,22.7,89,2.15,2.8
29-5-1973,31.4,22.9,82.5,2.77,4.1
30-5-1973,28.3,23.3,87.75,1.4,12.6
31-5-1973,26.4,23.3,96.75,0.67,16
1-5-1974,32.5,23.2,81,2.23,0
2-5-1974,29.6,23.8,93.75,7.0,16
3-5-1974,32.1,22.4,78.75,1.67,28
4-5-1974,31,24.5,84.5,1.0,0
5-5-1974,28.9,23.2,87.75,2.67,8.6
6-5-1974,31.4,22.7,89.25,2.67,0
7-5-1974,30.5,22,85.75,1.93,21
8-5-1974,28,22,91.5,0.33,81
9-5-1974,30,21.9,94.25,1.33,26
10-5-1974,30.5,22.2,90.25,3.33,5.5
11-5-1974,31.1,23.1,94.25,1.0,14.3
12-5-1974,31.5,21.5,81,4.73,2.1
13-5-1974,28.5,23.6,90.25,4.43,0.1
14-5-1974,30.6,21.7,87.75,1.33,6.3
15-5-1974,29.5,23.9,87.75,5.43,0.3
16-5-1974,31.5,22.8,87.25,2.33,6.5
17-5-1974,31.5,22.9,85,4.47,5.2
18-5-1974,30.5,23.3,88,6.43,0.3
19-5-1974,31.5,22.9,86,2.27,0
20-5-1974,30.4,23,91.25,3.3,0
21-5-1974,31.2,22.9,87.5,2.6,1.2
22-5-1974,30.4,23.1,87.25,2.07,4
23-5-1974,32.1,23.2,80,7.0,0
24-5-1974,31.3,22.8,83.75,5.2,0
25-5-1974,31.5,22.8,83.25,4.23,13.6
26-5-1974,31.3,23.3,81.75,5.57,0.3
27-5-1974,31.5,24.1,82.25,4.0,0
28-5-1974,29.5,24.5,92,1.67,0.8
29-5-1974,30.3,23,87,4.5,7.4
30-5-1974,30.8,24.5,86,5.57,4.5
31-5-1974,28,21.7,95.25,5.9,4.8
1-5-1975,33.3,22,85.25,3.67,0.3
2-5-1975,28.9,22.4,91.25,1.43,0
3-5-1975,29,22.5,96.25,0.33,23
4-5-1975,29.5,23,92,1.33,44.8
5-5-1975,29.7,22,86,2.0,4.1
6-5-1975,31.8,23.5,85.75,1.6,1
7-5-1975,32,23,82.25,0.5,28.6
8-5-1975,31.4,23.6,81.5,6.57,0
9-5-1975,31.5,23.8,86.75,3.23,0.3
10-5-1975,32.2,23.7,82.5,3.57,12
11-5-1975,31.2,24.2,84.25,4.4,0
12-5-1975,30.7,24,84.5,4.2,0
13-5-1975,30.7,24,94,2.77,0
14-5-1975,30.1,21.6,89.5,3.57,10.2
15-5-1975,30.6,22.4,85.75,3.1,0.9
16-5-1975,30.1,23.2,95.25,5.9,0
17-5-1975,31,22.9,88.5,1.43,39.9
18-5-1975,32.2,23.9,88,3.43,10.6
19-5-1975,31.2,22,86.5,3.1,3.5
20-5-1975,30.4,23.3,84.75,6.13,0.4
21-5-1975,30.5,24.5,85.5,4.77,0
22-5-1975,28.4,23.1,92.75,5.0,5.6
23-5-1975,30.2,22.3,85,3.07,17.5
24-5-1975,29.5,23.9,86.5,3.0,0.5
25-5-1975,28,22.5,91,7.07,16.5
26-5-1975,29.5,22.2,86.75,1.5,13.1
27-5-1975,30.6,22.9,83.75,3.3,0
28-5-1975,32.1,24.1,82.25,3.4,0.3
29-5-1975,28.5,22.7,89.25,2.0,4.2
30-5-1975,31.5,23.8,82,2.0,9
31-5-1975,31.7,24,80,4.43,0
1-5-1976,29.6,22.6,89.5,1.67,0
2-5-1976,32,23.5,79.25,2.33,0.8
3-5-1976,30.6,22.6,88.5,2.57,0
4-5-1976,27.6,23,91.25,2.33,15
5-5-1976,29.8,22.7,84.5,3.6,1.5
6-5-1976,31.5,24,82.75,7.5,0
7-5-1976,30.8,24.7,83.5,3.53,0
8-5-1976,31.3,24.2,84.25,6.67,0
9-5-1976,31.3,23.4,83.75,5.23,0
10-5-1976,32.4,24.5,79.75,3.33,0
11-5-1976,31.9,24,85,3.47,0
12-5-1976,30.4,23.4,81.5,5.93,1.2
13-5-1976,30.4,24.7,88,1.87,0
14-5-1976,29,22.4,89.25,2.0,18.2
15-5-1976,30.4,23.7,91,2.83,3.3
16-5-1976,31.7,22.5,84.25,1.0,23.7
17-5-1976,30.8,24.6,87.75,2.33,1.3
18-5-1976,31.3,23.9,84.5,4.77,5
19-5-1976,32.1,23.3,83.25,1.43,0
20-5-1976,32.2,22.4,79.25,1.67,0
21-5-1976,32,24.1,81.25,4.07,0.3
22-5-1976,30,23.4,83.5,4.8,0
23-5-1976,30.2,23.6,92.75,0.33,0
24-5-1976,31.6,23.9,82.75,3.23,12.6
25-5-1976,31.7,23.4,79.25,1.9,0
26-5-1976,30.4,24,82.75,1.0,0
27-5-1976,30.9,22.6,84,2.53,1.5
28-5-1976,30,23.5,84.5,2.9,5.5
29-5-1976,31.8,23.5,80.5,4.07,0
30-5-1976,29.4,24.1,89.5,2.57,0
31-5-1976,30.6,23.1,87,2.4,0.3
1-5-1977,29,21.7,89.5,1.6,22.4
2-5-1977,32.2,22.2,82.75,1.87,0
3-5-1977,31.5,23.5,87,1.53,0
4-5-1977,29,23.5,89.25,0.83,0.5
5-5-1977,30.7,22.9,86,1.53,0
6-5-1977,28,22.5,90,0.87,8.2
7-5-1977,30.4,22.1,83.25,1.53,59.6
8-5-1977,31.7,21.9,81.25,1.87,0
9-5-1977,30.1,23.5,92.5,0.53,0.1
10-5-1977,31.3,22.5,88.5,1.0,0.7
11-5-1977,31.3,23.1,87.5,1.1,0.1
12-5-1977,29,22.2,92.25,0.43,9.6
13-5-1977,31.2,22.5,95,1.73,0
14-5-1977,30.8,23.1,93,1.6,37.3
15-5-1977,30.5,23,89.25,1.37,2.1
16-5-1977,27.5,22.4,93.5,0.53,13.5
17-5-1977,26.6,22,92.25,1.37,18.7
18-5-1977,24.4,19.8,85.5,3.27,5
19-5-1977,25.7,21,89.75,1.37,0
20-5-1977,28,22.5,85.5,1.47,0
21-5-1977,29.6,22.2,86,0.43,3.5
22-5-1977,30.1,22.3,85.25,1.3,1.8
23-5-1977,30.8,23,83.25,2.17,1.5
24-5-1977,30.3,22.4,88,1.57,5
25-5-1977,30.8,22.5,82.5,1.6,0.2
26-5-1977,30.1,22.2,86.25,1.93,0
27-5-1977,30.2,22.3,88,0.0,4.8
28-5-1977,31.3,23,90.5,1.37,0
29-5-1977,30.1,23.1,85,0.73,8.4
30-5-1977,28.5,21,96.5,0.73,6.8
31-5-1977,28.7,20.1,88,0.0,30.5
1-5-1978,32.7,22.7,84,0.83,1.8
2-5-1978,30.6,23.7,88.25,1.0,1.5
3-5-1978,31.1,22.9,93.25,1.8,0.2
4-5-1978,30.2,22.9,91,1.23,17
5-5-1978,28.7,23.2,92,0.5,6.3
6-5-1978,31.2,23.2,89.75,2.03,9
7-5-1978,31.1,22.7,85,0.0,0.6
8-5-1978,31.7,22.9,90.5,0.93,62.7
9-5-1978,28.5,23.4,96.5,2.03,10.6
10-5-1978,29.5,22.3,90.5,0.5,13.1
11-5-1978,31.6,22.8,82,0.67,0.2
12-5-1978,28.5,22.6,89.75,1.27,32.5
13-5-1978,31.4,23.2,84.25,2.4,4
14-5-1978,30.3,24.1,89.25,1.3,0
15-5-1978,30.5,22.9,94.25,1.33,14.4
16-5-1978,30.2,23.9,89.75,1.37,1.4
17-5-1978,32,23.3,88.25,1.0,1.3
18-5-1978,32.7,22.9,78.5,1.43,0
19-5-1978,31.5,23.3,86.25,1.3,43.2
20-5-1978,30.8,24.1,95.75,1.27,8.9
21-5-1978,28.5,23.3,90.25,2.27,1.5
22-5-1978,31.4,23,87.25,1.37,3.8
23-5-1978,30,24.5,93,1.3,0
24-5-1978,31.7,23.4,91.25,2.3,1.4
25-5-1978,31.2,24.5,83.75,1.83,23.1
26-5-1978,31.4,23.9,87.5,1.2,1.6
27-5-1978,31.4,23.3,87,2.13,0.1
28-5-1978,32.3,22.7,87.5,1.83,0
29-5-1978,31.7,22.9,85.75,0.83,7.5
30-5-1978,31.2,22.9,89.5,0.97,0.8
31-5-1978,29.6,24.1,90.75,2.23,0
1-5-1979,,,,1.17,
2-5-1979,31.6,23.1,85.5,2.0,0
3-5-1979,,,,1.13,
4-5-1979,31.3,22.7,90.5,1.03,0
5-5-1979,32.6,22.1,88,0.37,1.5
6-5-1979,33,22.1,81.5,2.2,0.6
7-5-1979,32.5,22.6,83.25,1.17,2.2
8-5-1979,31.6,23.1,91.75,1.43,0.7
9-5-1979,32.9,22.9,82.75,0.47,0.3
10-5-1979,33,23.1,82,2.27,0
11-5-1979,32.8,24.1,80.25,1.6,0
12-5-1979,33,24.9,88.25,1.7,1
13-5-1979,,,,1.97,
14-5-1979,,,,0.67,
15-5-1979,,,,0.0,
16-5-1979,31.2,22.3,86.75,0.67,1.2
17-5-1979,,,,0.37,
18-5-1979,31.9,22.9,89.5,1.7,0
19-5-1979,31.5,23.7,85.25,0.37,0
20-5-1979,,,,0.27,
21-5-1979,30,22.1,92.25,1.37,2.8
22-5-1979,,,,0.83,
23-5-1979,32,23.3,79.75,0.27,20.1
24-5-1979,,,,0.8,
25-5-1979,30.6,20.3,85.5,0.8,11.4
26-5-1979,30.2,23,96,2.1,29.6
27-5-1979,30.4,22.5,86.75,1.33,1.4
28-5-1979,31.4,22.3,89.5,1.27,1.8
29-5-1979,31.3,22.8,91.75,1.0,0
30-5-1979,31.3,22.9,83.75,1.97,4
31-5-1979,29.1,23.1,89,2.87,0.2
1-5-1980,32.8,22.9,83.25,1.67,0
2-5-1980,31.6,23.1,83.75,2.73,0
3-5-1980,29.5,23.6,87.5,0.77,10
4-5-1980,29.9,22.9,88.75,2.53,5.1
5-5-1980,30.7,22.1,86.5,1.67,0
6-5-1980,30.3,23.1,91.5,2.2,5
7-5-1980,32.6,22.5,83.75,3.87,0
8-5-1980,33.1,23.1,78.5,2.17,5.2
9-5-1980,33.7,23.1,80,2.2,0
10-5-1980,32.8,24.6,90.75,2.27,0
11-5-1980,32.9,23.7,77.25,2.43,2.7
12-5-1980,33,24.1,77.25,3.3,0
13-5-1980,33.5,24.1,79.75,2.43,0
14-5-1980,32.1,23.7,81,4.03,0
15-5-1980,32.3,23.1,85.5,3.3,0.4
16-5-1980,,,,2.33,
17-5-1980,,,,2.33,
18-5-1980,32.5,23.4,79.5,2.8,1
19-5-1980,32.3,24.1,81.5,3.7,0
20-5-1980,33.3,22.5,78.75,2.2,0
21-5-1980,33,24.1,77.75,3.43,0
22-5-1980,33,24.1,80,1.67,6
23-5-1980,32.2,24.1,74.75,3.6,0
24-5-1980,,,,2.7,
25-5-1980,31.7,22.7,84,1.6,4.7
26-5-1980,32,23.1,81.75,3.2,0
27-5-1980,32.4,23.4,78,2.9,0
28-5-1980,31.7,23.1,85,2.1,0
29-5-1980,31.1,23.7,87.75,2.1,10.8
30-5-1980,31.5,22.6,87,2.73,1.6
31-5-1980,30,22.7,95,0.37,1.3
1-5-1981,32.6,23.5,78.25,1.7,0
2-5-1981,31.4,23.2,83,0.93,34
3-5-1981,29.6,23.5,93.5,1.27,0.8
4-5-1981,,,,1.47,
5-5-1981,29.7,23.5,91.25,1.53,0.4
6-5-1981,32,23.1,87.75,1.03,0
7-5-1981,31.6,23.7,88.25,1.83,18
8-5-1981,30.1,23.7,91.75,1.67,4.6
9-5-1981,30.9,23.4,91.75,1.97,42.2
10-5-1981,31,23.4,89.75,3.67,4
11-5-1981,32.1,22.4,81.5,2.87,0
12-5-1981,32.3,23.3,82,2.4,0
13-5-1981,32.1,23.3,81.25,2.07,0
14-5-1981,32.8,23.3,78.5,2.47,0
15-5-1981,,,,2.3,
16-5-1981,32.9,23.7,79.75,2.1,0
17-5-1981,32.4,24.4,79.25,1.17,0
18-5-1981,32.4,23.1,90,2.7,0
19-5-1981,,,,3.6,
20-5-1981,,,,2.73,
21-5-1981,32.1,23.4,84.25,2.37,0
22-5-1981,29.6,23.2,92.5,3.13,8.5
23-5-1981,32.1,24.1,80.25,3.3,0
24-5-1981,32.4,24.2,74.75,2.87,0
25-5-1981,32.7,24,82,2.87,0
26-5-1981,,,,2.2,
27-5-1981,30.6,24,87.25,2.77,0
28-5-1981,31.3,22.4,85.25,2.1,0
29-5-1981,30.9,23.4,86.5,0.53,0
30-5-1981,,,,2.37,
31-5-1981,31.2,22.7,89.5,0.0,8.6
1-5-1982,31,22.4,86.75,2.1,0
2-5-1982,31.2,22.7,90.75,0.77,41
3-5-1982,31.7,23.2,90.5,0.93,6.4
4-5-1982,,,,0.67,
5-5-1982,29.9,22.1,92.25,0.77,36
6-5-1982,31.8,22.1,86.25,1.03,18.5
7-5-1982,32,23.5,85.5,2.73,0
8-5-1982,32,22.9,81.5,2.23,0
9-5-1982,,,,1.6,
10-5-1982,32.2,23.3,82.5,1.37,0
11-5-1982,33,23.1,82.5,2.77,0
12-5-1982,,,,2.87,
13-5-1982,32.7,23.5,87,2.33,0
14-5-1982,32.9,23.3,84,2.87,0
15-5-1982,31.8,23.3,87.25,1.03,9
16-5-1982,32.3,23.3,85,0.77,9.8
17-5-1982,,,,2.43,
18-5-1982,29.6,23.5,89.25,2.8,0.4
19-5-1982,32.5,23.1,82.75,2.17,4
20-5-1982,32.8,24.1,84,2.73,0
21-5-1982,28.7,23.3,90.25,1.97,6.2
22-5-1982,29.7,23.3,87.75,3.13,10
23-5-1982,,,,1.33,
24-5-1982,31.4,23.5,89.5,0.27,0
25-5-1982,31.4,23.1,88.5,2.53,28.4
26-5-1982,,,,1.47,
27-5-1982,27.5,24.1,93.75,0.77,12
28-5-1982,26.1,22.1,89.5,0.77,27.2
29-5-1982,26.6,21.9,91.5,1.47,42.3
30-5-1982,31,21.8,84,1.97,3
31-5-1982,32.1,23.5,85.75,2.53,0
1-5-1983,33.4,24.3,,1.37,0
2-5-1983,32.8,24.9,,1.53,0
3-5-1983,31.1,23.7,,0.0,10.3
4-5-1983,32.8,24.1,,0.77,7.7
5-5-1983,32.4,24.3,,1.37,2.3
6-5-1983,32.4,24.3,,1.6,13.3
7-5-1983,33.5,23.1,,1.43,4.2
8-5-1983,33,25.1,,1.87,0
9-5-1983,28.3,24.3,,0.77,0.7
10-5-1983,32,23.3,,0.77,62.2
11-5-1983,32.4,23.7,,0.77,1.9
12-5-1983,32.4,24.1,,1.83,0
13-5-1983,33.2,25.3,,3.77,0
14-5-1983,31.5,24.3,,1.03,10
15-5-1983,33,24.1,,1.97,2.8
16-5-1983,31.9,24.7,,1.27,0.5
17-5-1983,32.1,24.5,,2.43,0
18-5-1983,33.2,23.9,,0.67,0
19-5-1983,33.2,24.2,,1.33,0
20-5-1983,33,23.5,,2.27,0
21-5-1983,33.4,24.5,,1.43,0
22-5-1983,33.4,23.7,,1.3,0
23-5-1983,33.4,24.7,,0.77,0
24-5-1983,33.4,24.1,,1.77,0
25-5-1983,30.4,24.3,,1.53,17.1
26-5-1983,32,24.4,,0.77,4.9
27-5-1983,32.6,24.7,,1.6,0
28-5-1983,33.2,24.1,,0.77,7.8
29-5-1983,33.1,23.7,,1.43,0
30-5-1983,32.9,23.5,,0.93,22.4
31-5-1983,32.9,24.5,,3.03,3.4
1-5-1984,32.3,23.7,,1.7,0
2-5-1984,26.5,22.9,,0.93,87.4
3-5-1984,30.6,23.1,,1.63,2
4-5-1984,31.8,23.1,,2.2,0
5-5-1984,31.8,22.9,,2.03,0
6-5-1984,30.8,23.3,,0.7,4.6
7-5-1984,30.8,23.6,,1.13,2.4
8-5-1984,29,23.3,,1.03,0
9-5-1984,28.7,22.1,,0.77,0.2
10-5-1984,30,23.3,,1.1,6.8
11-5-1984,30.7,22.4,,0.53,47.1
12-5-1984,31.6,23.4,,0.0,0
13-5-1984,28.3,22.8,,1.87,43.5
14-5-1984,32.4,22.5,,1.93,2.4
15-5-1984,30.2,23.7,,0.53,0
16-5-1984,29,22.3,,0.83,12.4
17-5-1984,30.5,21.9,,1.57,1
18-5-1984,31.2,24.1,,1.53,9.7
19-5-1984,32.1,22.4,,1.0,0
20-5-1984,32,23.6,,0.83,0
21-5-1984,30.9,23.6,,0.87,1.6
22-5-1984,30.8,22.5,,0.53,3
23-5-1984,25.6,22.9,,1.3,1
24-5-1984,30.1,22.5,,2.0,29.7
25-5-1984,29.4,22.9,,0.0,0.6
26-5-1984,31.4,23.3,,0.8,12
27-5-1984,31.4,23.1,,0.0,0
28-5-1984,31.6,23,,0.0,0
29-5-1984,33.2,22.4,,0.77,4.5
30-5-1984,32,23.3,,0.93,0
31-5-1984,32.6,22.9,,1.1,0
1-5-1985,32.7,23.5,,0.0,3.8
2-5-1985,32.2,22.9,,0.53,15.1
3-5-1985,30,23.1,,2.83,0
4-5-1985,30.3,22.5,,0.0,22.7
5-5-1985,31.7,23.5,,0.77,0
6-5-1985,31.3,23.1,,1.37,6.8
7-5-1985,32.6,22.5,,1.33,46.6
8-5-1985,29.6,23.7,,0.43,0
9-5-1985,31.3,23.7,,2.13,9.2
10-5-1985,28.5,23.3,,1.47,0.6
11-5-1985,31.4,22.9,,1.53,40.6
12-5-1985,24.2,22.5,,0.0,50
13-5-1985,32.3,21.5,,1.37,28
14-5-1985,31.8,22.7,,2.43,0
15-5-1985,31.5,23.5,,0.87,0
16-5-1985,30.8,20.8,,2.53,0.6
17-5-1985,30.7,23.7,,1.23,0.2
18-5-1985,32,23.1,,0.83,9.2
19-5-1985,27.8,22.9,,0.77,2.2
20-5-1985,26,23.3,,1.07,1
21-5-1985,31.8,22.3,,2.6,70.5
22-5-1985,33,22.5,,1.77,0
23-5-1985,28.5,22.7,,1.77,0
24-5-1985,32,21.9,,0.67,9.2
25-5-1985,31.3,23.7,,1.1,3
26-5-1985,31.2,23.5,,0.77,3
27-5-1985,31.8,23.5,,2.37,8.8
28-5-1985,31.6,23.7,,1.0,0.4
29-5-1985,30.6,23.5,,1.53,0
30-5-1985,29.8,24.1,,1.1,2.5
31-5-1985,31.4,24.1,,2.87,12.4
1-5-1986,29.5,23.3,,0.0,38.4
2-5-1986,31.6,22.6,,1.2,39.4
3-5-1986,28.5,23.9,,1.53,1.4
4-5-1986,30,23.5,,0.83,10.3
5-5-1986,28.1,22.6,,0.77,23.8
6-5-1986,24.7,23,,0.0,4.6
7-5-1986,31.3,22.9,,0.77,1.6
8-5-1986,31.8,23,,1.1,0
9-5-1986,32.8,24,,2.53,0
10-5-1986,32.2,24.6,,3.2,6.2
11-5-1986,31.3,24.3,,1.53,0
12-5-1986,32.2,24,,0.77,0
13-5-1986,32.4,23.3,,0.0,0
14-5-1986,32.2,23.3,,2.27,6.4
15-5-1986,33.2,23.5,,1.87,0
16-5-1986,33.2,24.5,,1.0,0
17-5-1986,32,22.9,,2.63,0.4
18-5-1986,33,24,,1.63,0
19-5-1986,32,24.9,,2.2,0
20-5-1986,32.8,24.4,,2.63,0
21-5-1986,33.3,23.9,,2.13,0
22-5-1986,33,24.3,,1.97,0
23-5-1986,25.9,23.3,,1.67,4.3
24-5-1986,30,23.3,,2.13,19.4
25-5-1986,31.6,23.5,,1.3,0
26-5-1986,31.5,22.9,,2.3,0
27-5-1986,30.2,23.3,,0.93,15
28-5-1986,32.1,23.5,,1.1,2.2
29-5-1986,31.2,23.3,,1.2,2.2
30-5-1986,30.1,23,,0.0,0.8
31-5-1986,27.3,22,,2.03,27.2
1-5-1987,26,22.6,,,7.8
2-5-1987,30.4,23,,,35.5
3-5-1987,26.6,20,,,20.4
4-5-1987,30.6,22.9,,,3.6
5-5-1987,31.8,24.4,,,0
6-5-1987,31.3,24,,,0.1
7-5-1987,31.9,23.6,,,1
8-5-1987,33.3,24.6,,,0
9-5-1987,33.6,21.6,,,0
10-5-1987,31.2,23.1,,,16.9
11-5-1987,31.3,24.4,,,0.8
12-5-1987,29.9,24.4,,,12.5
13-5-1987,31.6,24,,,16.4
14-5-1987,33,23.6,,,0
15-5-1987,33,25,,,0
16-5-1987,30,24.6,,,0
17-5-1987,33.8,24,,,7.5
18-5-1987,33.4,23.6,,,12.8
19-5-1987,33.2,23.6,,,0
20-5-1987,32.6,24.2,,,0
21-5-1987,33.6,23.4,,,0
22-5-1987,33,25.7,,,0
23-5-1987,28,24.5,,,0
24-5-1987,30.4,23,,,10.9
25-5-1987,29.5,22.9,,,6.4
26-5-1987,27,22.4,,,10.8
27-5-1987,28.3,20.5,,,0.5
28-5-1987,31.4,23.5,,,0.5
29-5-1987,32,23.6,,,0
30-5-1987,32.4,24,,,3.4
31-5-1987,32.4,21.3,,,0
1-5-1988,29.4,23.6,,0.33,24.5
2-5-1988,32,23,,1.63,3.2
3-5-1988,31.7,23.9,,0.77,1.8
4-5-1988,31.3,22.5,,0.77,39.4
5-5-1988,30.5,22.6,,0.77,1.4
6-5-1988,32,24.3,,0.83,3
7-5-1988,28,23.3,,0.0,25.6
8-5-1988,29.6,23.3,,0.0,68
9-5-1988,30.7,25,,0.33,0
10-5-1988,26.6,24.3,,0.33,3.6
11-5-1988,32,24,,0.53,1.8
12-5-1988,32,26.5,,1.0,0
13-5-1988,27,24.2,,0.67,0
14-5-1988,31.8,21.6,,0.33,18.5
15-5-1988,29.4,22.8,,0.0,9
16-5-1988,31.5,23,,0.93,8.2
17-5-1988,31.4,22.6,,0.77,1
18-5-1988,31.5,24.5,,0.77,0
19-5-1988,32,24.9,,0.83,2.2
20-5-1988,31.7,24.4,,0.0,4.1
21-5-1988,31,24.3,,0.77,1.5
22-5-1988,31.2,23.3,,0.0,0.3
23-5-1988,30.8,24.2,,0.0,0
24-5-1988,29.4,25,,0.33,9.6
25-5-1988,28.4,22.5,,0.33,31.2
26-5-1988,30.4,23.5,,0.67,0.3
27-5-1988,28.8,22.2,,0.0,3.9
28-5-1988,30.4,23.6,,0.0,33.2
29-5-1988,29.2,25,,1.0,2
30-5-1988,29.7,23.9,,0.0,0.4
31-5-1988,32,23.9,,1.0,0
