Date,AHT,ALT,ARH,WS,RAINFALL
18-7-1971,29.6,23.5,90,0.33,0
19-7-1971,31.4,22.5,83,4.67,3.6
20-7-1971,32.1,24.2,76,1.9,0
21-7-1971,31.7,22.9,81.75,3.9,0.7
22-7-1971,32.7,23.3,77.25,3.67,0.1
23-7-1971,32.4,22.7,78.75,4.23,1
24-7-1971,33.1,23.5,74.75,5.43,0
25-7-1971,32.6,23.9,79,0.0,0
26-7-1971,31.8,23.4,81,5.33,0
27-7-1971,32.4,23.2,75,4.7,0
28-7-1971,33.6,22.9,71,8.07,0
29-7-1971,32.7,23.9,77.75,5.73,0
30-7-1971,33,23.6,72.75,1.4,0
31-7-1971,31.8,23.7,83.25,4.83,0
1-7-1972,30.7,23.6,85.75,4.67,0
2-7-1972,32.2,22.5,78.25,3.67,0.3
3-7-1972,31.3,23.2,88,5.33,0.3
4-7-1972,31.5,23.1,91,2.27,11.6
5-7-1972,31.9,23.4,85,5.0,4.6
6-7-1972,31.2,23.6,81,4.43,0
7-7-1972,32,23.9,83,5.9,0
8-7-1972,30.7,23,89.25,2.93,1.6
9-7-1972,31.7,23.3,80,2.43,5.9
10-7-1972,31.3,24.5,85.25,3.67,0
11-7-1972,29.5,24.3,88.5,4.47,0
12-7-1972,27.7,23.7,94.5,1.67,7.5
13-7-1972,30.4,22.3,86.5,4.43,19.2
14-7-1972,31,22.2,82.75,2.67,15
15-7-1972,30,23.6,87,6.43,0
16-7-1972,31.6,22.7,83,4.77,7.7
17-7-1972,32.2,23.2,76.5,6.77,0
18-7-1972,31.3,24.1,82.5,3.33,0
19-7-1972,32.2,22.7,77,4.37,0
20-7-1972,32.6,24.2,77,2.33,0
21-7-1972,32.5,23.6,82.5,4.23,0
22-7-1972,32.2,24,75.75,2.5,0
23-7-1972,32.6,24.2,74.5,5.33,0
24-7-1972,32.8,23.5,80.25,4.0,0
25-7-1972,32.8,23.9,76.75,2.27,0
26-7-1972,33.7,24,74,2.9,0
27-7-1972,33.3,24.7,76.5,6.27,0
28-7-1972,34,24,78.25,4.5,0
29-7-1972,33.5,24.2,77,4.67,0
30-7-1972,32.7,23.6,76.25,5.0,0
31-7-1972,33.3,23,72.5,8.7,0
1-7-1973,31.8,23.6,83.25,4.83,0
2-7-1973,32.7,23,80.5,2.93,0
3-7-1973,31.6,24.5,86.25,3.5,10.5
4-7-1973,31.8,23.1,85.5,1.9,15
5-7-1973,31.8,23.9,83,4.33,0
6-7-1973,31.5,23.7,79.5,4.03,0
7-7-1973,32.3,23.1,73.5,3.67,0
8-7-1973,32.5,22.2,73.5,4.67,0
9-7-1973,32.8,23,73.5,4.1,0
10-7-1973,31.1,23.5,86.5,2.5,0
11-7-1973,30.7,22.6,85.25,0.93,1.1
12-7-1973,30.7,24.4,85,5.0,0.3
13-7-1973,31.6,23.5,90.5,1.0,0.6
14-7-1973,30.3,23.7,91.25,4.43,0
15-7-1973,32.9,23,81.75,3.0,5.8
16-7-1973,31,23.3,81.5,5.93,0
17-7-1973,32.6,24.1,79.75,4.2,0
18-7-1973,32.5,24.2,84.75,2.07,0
19-7-1973,33.7,23.7,80.25,4.67,0
20-7-1973,32.6,24.2,82.25,3.87,0
21-7-1973,31.1,23.7,82.5,4.5,0
22-7-1973,31.7,23.5,81.25,4.0,0
23-7-1973,31.2,23.5,83.75,2.6,35
24-7-1973,28.8,23.4,90,5.27,11
25-7-1973,29.7,22.5,84.5,5.0,6.2
26-7-1973,31.7,23.4,79,5.53,0.3
27-7-1973,30.8,22.4,85.25,1.37,31
28-7-1973,32.2,23.7,80.5,3.33,5.2
29-7-1973,29,22.9,88.25,6.67,9.5
30-7-1973,29.6,23.3,81,2.43,11.8
31-7-1973,31.1,23,82.5,2.83,0
1-7-1974,31.9,24.2,77.5,4.5,0
2-7-1974,32,23.1,75.5,4.67,0
3-7-1974,29.7,23.8,84,3.4,0
4-7-1974,31,23,73.25,2.87,2
5-7-1974,30.2,22.3,73,4.63,0
6-7-1974,31.3,22.2,68,3.1,0
7-7-1974,31.8,21.4,72.75,4.23,0
8-7-1974,32.6,23.1,73.5,3.9,0
9-7-1974,29,23,88.75,4.5,8
10-7-1974,30.2,22.2,84,4.33,0.6
11-7-1974,31,21.7,81.5,3.5,4.2
12-7-1974,31.2,22.7,86.5,5.57,5
13-7-1974,31.4,21.2,87.5,2.83,15.8
14-7-1974,30.7,22.2,79.25,3.33,1
15-7-1974,29.1,22.8,96,1.0,0
16-7-1974,31.3,21.9,86.75,4.37,10.8
17-7-1974,30.7,21.5,85.5,2.0,0
18-7-1974,31.3,23,79.25,3.1,0
19-7-1974,32,23.7,84.75,2.77,0
20-7-1974,31,21.5,91,2.77,0
21-7-1974,32,22.2,84,2.33,3.3
22-7-1974,29.6,22.7,87,5.0,1.8
23-7-1974,31.8,22,83.25,3.0,1.8
24-7-1974,32,22.5,76.25,1.4,0
25-7-1974,31.2,23.3,78.25,1.6,0
26-7-1974,33,24.1,78.5,1.43,0
27-7-1974,33,23.3,73.25,2.77,0.2
28-7-1974,30.8,24.2,89.5,7.5,0
29-7-1974,32,23,77,2.33,6
30-7-1974,33.2,23.4,81,4.6,0
31-7-1974,32,22.7,81,1.73,5.5
1-7-1975,27.8,23,94,0.33,1
2-7-1975,28.8,22.4,91.75,6.9,5.6
3-7-1975,27.2,21.3,90.25,4.9,3
4-7-1975,30,23,90.25,4.83,0.8
5-7-1975,30.4,23.3,84.5,5.9,0
6-7-1975,31.3,22.5,87.75,3.67,0
7-7-1975,29.3,21.7,85.75,0.67,9.3
8-7-1975,30.6,23.6,83.75,2.6,0
9-7-1975,29.7,22.2,87.25,4.8,22.7
10-7-1975,27.1,21.2,94.75,3.0,37
11-7-1975,29.7,21.1,84.5,5.0,9.8
12-7-1975,29.7,21.7,82.5,3.6,0
13-7-1975,29.7,21.8,94.25,5.0,0
14-7-1975,30.3,21.2,85.5,2.3,13.5
15-7-1975,30.9,22.6,80.5,1.0,0
16-7-1975,27.4,20.8,93,2.33,22.9
17-7-1975,30.1,21,78.5,2.57,13.3
18-7-1975,27.2,17.8,74.75,2.9,0
19-7-1975,24.5,19.4,72.75,6.4,0
20-7-1975,28.5,19.6,69.75,2.4,0
21-7-1975,29.8,19.8,75,3.4,0
22-7-1975,28,21,86.25,2.9,0
23-7-1975,30.4,22.1,79.75,2.57,2.5
24-7-1975,31.6,22.7,78,5.33,0
25-7-1975,30.3,22.8,78.75,1.67,0
26-7-1975,31.1,21.5,80.25,3.33,61.6
27-7-1975,32.2,22.3,79.5,4.73,0.2
28-7-1975,32.5,22.8,75.5,3.9,0
29-7-1975,31.8,23.1,74.75,3.93,0
30-7-1975,32.3,22.7,70.25,3.1,0
31-7-1975,32.8,22.5,71,2.0,0
1-7-1976,28,23.4,80,2.1,0.3
2-7-1976,29.7,23,77.75,2.33,0.3
3-7-1976,27.5,23,87.75,4.1,5.4
4-7-1976,31,23,85,4.57,0
5-7-1976,31.1,22.9,79,1.77,6.6
6-7-1976,31.1,22.1,76,3.67,0
7-7-1976,32.1,22.5,75,2.77,0
8-7-1976,31,23.2,80,2.33,3
9-7-1976,30,23.6,,6.67,1.6
10-7-1976,31.6,22.7,79.5,4.83,3.4
11-7-1976,28.8,23.9,87.5,5.0,2
12-7-1976,27.4,22.5,89.5,11.43,0
13-7-1976,35,22,66.75,1.77,0
14-7-1976,35.1,23.4,76,2.77,0
15-7-1976,31.5,22,76.25,5.83,0
16-7-1976,32.7,22.7,72.5,3.23,0
17-7-1976,32.6,23.3,77,3.67,0
18-7-1976,32.3,23.5,71.5,4.0,0
19-7-1976,32.7,22.2,74.25,3.1,0
20-7-1976,32,22.5,78.75,1.0,0
21-7-1976,31.8,22.6,73,1.75,4
22-7-1976,32.3,24,66.5,5.67,0
23-7-1976,33,22.8,66.75,4.2,0
24-7-1976,32.1,23.4,80.5,4.17,0
25-7-1976,32.5,22.6,70,3.33,0
26-7-1976,33.3,22.9,66.25,5.1,0
27-7-1976,34,23.4,66.75,7.0,0
28-7-1976,33,22.5,80.25,2.67,0
29-7-1976,32.6,22,74.5,3.33,6
30-7-1976,33.6,23.2,69.5,2.9,0
31-7-1976,33.6,23.4,70.25,3.67,0
1-7-1977,30.7,21.5,87.25,2.07,0.3
2-7-1977,30.6,22,87,1.37,0
3-7-1977,29.9,21.9,87,0.53,3.3
4-7-1977,31.4,22.5,76.25,1.2,0
5-7-1977,31,22.1,74.5,2.8,0
6-7-1977,28.5,22.4,87,2.2,0
7-7-1977,30.5,22.1,83.25,1.77,0.2
8-7-1977,30.8,22.2,82.25,2.0,0.4
9-7-1977,30.7,21.6,84,2.17,0
10-7-1977,31.7,22,75,2.6,0
11-7-1977,32.2,21.8,77.5,1.07,0
12-7-1977,30.2,22,92,0.87,0
13-7-1977,29.9,22.5,80.5,2.6,12.8
14-7-1977,31.4,21.7,79.5,2.07,0
15-7-1977,31.7,22.2,74.75,1.97,0
16-7-1977,32.8,21.7,77,1.53,0
17-7-1977,33,22,71.75,2.87,0
18-7-1977,33,21.7,74,0.83,0
19-7-1977,31.2,22.2,81.5,1.33,0
20-7-1977,31.8,22.3,82.25,1.3,0.1
21-7-1977,33.1,20.6,71.25,1.2,0.1
22-7-1977,33.6,21.6,69,2.47,0
23-7-1977,32.8,22.2,78,1.53,0
24-7-1977,32.4,22.7,70.25,1.8,0
25-7-1977,33.3,21.7,68.75,2.03,0
26-7-1977,33.1,22.6,74.5,2.03,0
27-7-1977,32.8,23.6,74.75,2.37,0
28-7-1977,32.6,22.8,82,1.53,0.1
29-7-1977,32.7,22,84,1.97,0.1
30-7-1977,32.9,21.5,72,2.0,0
31-7-1977,33.8,22.5,67.25,2.43,0
1-7-1978,31.9,23.1,81.5,1.83,0
2-7-1978,31.5,22.9,88.5,1.53,0
3-7-1978,27.4,23,95.5,0.77,0.3
4-7-1978,30.6,20.9,84.75,0.77,37
5-7-1978,30.7,22.9,86.25,1.37,1.5
6-7-1978,32,21.8,79.5,2.2,2.6
7-7-1978,31.4,22.4,80.75,1.27,0.2
8-7-1978,32.4,23.1,82.5,2.47,0.8
9-7-1978,30.4,22.7,85,1.47,0
10-7-1978,30.7,22.8,86.25,2.3,0
11-7-1978,27.3,22.2,89,0.0,0
12-7-1978,26.5,21.9,93.25,0.0,17.8
13-7-1978,30.2,21.2,95.5,1.17,17.3
14-7-1978,30.6,21.7,82.5,1.9,25.4
15-7-1978,32.2,21.9,76.5,1.63,0
16-7-1978,32.5,22.4,81.25,0.53,0
17-7-1978,32.3,22.3,81.75,1.63,0
18-7-1978,31.4,23.1,81.75,1.1,0
19-7-1978,32,22.7,81.25,0.33,0
20-7-1978,28.8,22.9,92.25,0.0,0
21-7-1978,31.8,22.6,82.5,0.83,1.5
22-7-1978,32.8,22.4,74.5,2.8,0
23-7-1978,32.5,22.7,83.5,2.1,0
24-7-1978,32.4,22.4,75.5,1.63,0
25-7-1978,32.8,21.9,81.5,0.0,0
26-7-1978,32.2,22.2,83.5,1.0,0.6
27-7-1978,28.7,21.3,85.25,0.53,0
28-7-1978,30.3,21.5,88.5,1.67,0
29-7-1978,31.9,21.3,85.25,0.83,3.4
30-7-1978,29.4,21.3,83.75,2.13,0.1
31-7-1978,31.4,22.6,82,1.87,0
1-7-1979,32.1,23,,0.83,7.8
2-7-1979,32.9,23.8,,2.37,0
3-7-1979,,,,2.3,
4-7-1979,31.8,23.3,,3.3,0
5-7-1979,32.2,23.8,,3.3,0
6-7-1979,,,,2.03,
7-7-1979,,,,1.1,
8-7-1979,,,,1.3,
9-7-1979,,,,2.63,
10-7-1979,,,,0.83,
11-7-1979,,,,1.8,
12-7-1979,,,,2.43,
13-7-1979,,,,0.83,
14-7-1979,,,,2.17,
15-7-1979,,,,2.2,
16-7-1979,,,,1.77,
17-7-1979,,,,0.77,
18-7-1979,32.7,22.2,91,1.27,2.5
19-7-1979,,,,1.5,
20-7-1979,,,,1.27,
21-7-1979,,,,1.43,
22-7-1979,33,21.9,,1.87,0
23-7-1979,,,,3.93,
24-7-1979,,,,2.63,
25-7-1979,33.3,22,,2.07,0
26-7-1979,,,,2.37,
27-7-1979,,,,2.33,
28-7-1979,,,,1.5,
29-7-1979,,,,1.03,
30-7-1979,,,,1.8,
31-7-1979,,,,2.73,
1-7-1980,26.6,23.1,90.75,1.2,6.3
2-7-1980,31.1,22.5,85,0.97,0.7
3-7-1980,,,,2.53,
4-7-1980,,,,1.43,
5-7-1980,26.7,21.1,90.25,2.0,1
6-7-1980,29.8,21.2,84.5,1.37,0
7-7-1980,31,22.7,85.5,1.3,8.2
8-7-1980,,,,0.53,
9-7-1980,32.3,22.7,78.75,0.7,0
10-7-1980,32.2,22.4,77,1.2,0
11-7-1980,,,,1.1,
12-7-1980,32.1,22.4,71.75,1.37,0
13-7-1980,30,23,87,1.8,4.9
14-7-1980,,,,1.53,
15-7-1980,32.3,23.2,84.25,0.77,0
16-7-1980,32.9,22.4,84.25,1.2,2.2
17-7-1980,32.5,22.6,80.25,2.1,0.3
18-7-1980,33.1,22.4,80,1.77,0
19-7-1980,32.3,21.9,77.25,2.77,0
20-7-1980,32.8,22.8,73,2.53,0
21-7-1980,32.8,23,73.25,2.1,0
22-7-1980,33.9,21.1,69,0.93,0
23-7-1980,33.3,22,71.5,1.0,0
24-7-1980,29.6,23.2,91.25,0.6,0
25-7-1980,33.4,21.2,79,0.93,0.1
26-7-1980,32.4,22.2,78.75,1.1,0
27-7-1980,33.1,23,74,2.9,0.2
28-7-1980,32.7,23.2,76.5,1.93,0
29-7-1980,33.9,23,67.75,2.2,0
30-7-1980,33.7,24.5,,2.17,0
31-7-1980,29.5,22.4,83.75,3.7,0
1-7-1981,27.7,23.5,91.75,1.67,0
2-7-1981,30.3,22.3,88.25,2.43,13.5
3-7-1981,31.5,22.3,85,1.63,0
4-7-1981,30.7,23.2,89,1.27,0
5-7-1981,26,22.9,92.5,0.0,0.2
6-7-1981,,,,1.07,
7-7-1981,,,,3.13,
8-7-1981,31.2,22.8,82,1.47,0
9-7-1981,30.9,21.9,70.25,2.2,0
10-7-1981,31.4,22.1,76.75,3.13,0
11-7-1981,32.3,22.1,73.75,2.5,0
12-7-1981,32.1,21.8,71.25,1.93,0
13-7-1981,32.4,21.4,75.5,2.2,0
14-7-1981,32.1,22.9,81,1.1,0
15-7-1981,29.2,22.1,88.5,0.6,0.7
16-7-1981,31.3,22.1,87.75,1.37,5.2
17-7-1981,31.8,21.2,81.75,0.53,14.4
18-7-1981,32.2,21.2,69.25,1.1,0
19-7-1981,,,,1.23,
20-7-1981,,,,1.6,
21-7-1981,,,,2.43,
22-7-1981,28.7,19.4,80,1.77,0
23-7-1981,30.8,20.7,73.75,1.7,0
24-7-1981,30.6,22.3,72,1.63,0
25-7-1981,29.7,22.9,68.25,1.63,0
26-7-1981,29.5,23.1,,0.8,
27-7-1981,32.1,20.1,76.75,1.07,0
28-7-1981,33.1,22.3,68.5,1.03,0
29-7-1981,33.3,21.3,76.25,0.67,0
30-7-1981,32.7,21.4,74.75,1.67,0
31-7-1981,33.1,21.4,72.75,1.13,0
1-7-1982,32.1,23.1,82,1.6,0
2-7-1982,32,22.7,75.5,2.1,0
3-7-1982,32.4,22.5,78.25,1.93,0
4-7-1982,29.9,23.5,85.75,3.2,0
5-7-1982,32.1,22.5,83.5,1.47,0
6-7-1982,31.8,23.1,79,1.97,6
7-7-1982,32.3,23.3,79.25,1.33,0.4
8-7-1982,33,23.4,76.75,1.03,0
9-7-1982,32.8,22.7,76,1.7,0
10-7-1982,,,,1.33,
11-7-1982,,,,2.4,
12-7-1982,32.2,22.7,79.75,2.2,2
13-7-1982,32.5,23.5,80.5,2.27,0
14-7-1982,,,,1.67,
15-7-1982,32.2,21.8,78.25,0.93,0
16-7-1982,32.6,23.1,74.25,2.1,0
17-7-1982,,,,2.1,
18-7-1982,,,,2.83,
19-7-1982,32.6,23.7,78,2.53,0
20-7-1982,33,23.1,77.25,1.2,0
21-7-1982,33,22.1,78,1.1,0
22-7-1982,32.3,22.7,83.25,3.1,0
23-7-1982,,,,1.97,
24-7-1982,,,,1.2,
25-7-1982,32.7,22.3,83.5,2.2,0
26-7-1982,32.3,20.7,85.75,1.37,0.3
27-7-1982,,,,1.8,
28-7-1982,32.7,22.1,80.5,2.23,0
29-7-1982,33.3,22.3,80.25,1.43,0
30-7-1982,30.7,22.5,82.75,0.77,22
31-7-1982,,,,1.43,
1-7-1983,33,23.1,,1.93,52.6
2-7-1983,33.4,21.9,,1.3,0
3-7-1983,33.2,23.1,,1.37,0
4-7-1983,33.5,23.1,,0.83,0
5-7-1983,33.3,23.7,,0.77,0
6-7-1983,33.2,24.7,,2.53,0
7-7-1983,32.1,22.3,,1.53,0
8-7-1983,33,23.9,,2.3,0
9-7-1983,33.2,21.9,,1.43,0
10-7-1983,33.9,21,,0.83,0
11-7-1983,32,23.3,,2.17,0
12-7-1983,32.6,23.3,,1.7,1.2
13-7-1983,34,23.3,,1.3,0
14-7-1983,32.6,23.3,,2.1,0
15-7-1983,33.5,22.7,,0.77,2
16-7-1983,31,23.9,,0.77,0
17-7-1983,32.7,23.5,,1.6,39
18-7-1983,32,23.9,,2.2,0
19-7-1983,30.7,23.3,,2.03,6.6
20-7-1983,31.8,24.1,,1.93,0
21-7-1983,32.1,23.8,,1.63,0
22-7-1983,31.8,23.9,,2.07,0
23-7-1983,32.5,22.7,,1.17,2.3
24-7-1983,33.2,23,,2.83,0
25-7-1983,33.4,23,,3.0,0
26-7-1983,33,23.3,,2.2,0
27-7-1983,33.6,23.4,,2.4,0
28-7-1983,33.5,24.3,,2.4,0.8
29-7-1983,32.8,23.9,,4.43,5.2
30-7-1983,32.1,22.7,,1.6,24.4
31-7-1983,32.4,23.5,,2.2,0
1-7-1984,29.6,22.9,,0.23,4.2
2-7-1984,31.6,22.9,,0.67,4.8
3-7-1984,32.3,22.2,,0.83,0
4-7-1984,31,23,,1.1,0
5-7-1984,31.6,23.5,,1.53,6.8
6-7-1984,32,22.3,,0.87,0
7-7-1984,32,22.9,,1.57,0
8-7-1984,32.4,22.1,,0.77,0
9-7-1984,32.5,22.9,,0.87,0
10-7-1984,31.2,22.9,,0.7,0
11-7-1984,31.5,21.4,,1.8,0
12-7-1984,32.3,22.7,,1.27,0.3
13-7-1984,32.6,22.5,,1.7,0
14-7-1984,33.1,22,,0.77,0
15-7-1984,31.3,21.7,,0.0,0.2
16-7-1984,31.5,21.3,,0.87,0
17-7-1984,31.5,21.3,,1.6,13.2
18-7-1984,27.1,22.3,,1.83,0
19-7-1984,28.3,20.6,,2.83,21.4
20-7-1984,31.5,21.5,,1.1,12.6
21-7-1984,32.5,22.3,,0.13,0
22-7-1984,32.4,23.1,,0.77,0
23-7-1984,32.4,23.6,,1.43,0
24-7-1984,31.8,22.5,,1.53,0
25-7-1984,28,22.5,,0.87,0
26-7-1984,31.7,22.2,,1.53,29.5
27-7-1984,32.3,22.9,,0.83,0
28-7-1984,31.3,22.9,,0.77,0
29-7-1984,32.1,24.5,,0.77,0
30-7-1984,33.3,21.7,,1.5,0
31-7-1984,33.3,23.3,,0.77,0
1-7-1985,32.4,22.1,,1.37,0
2-7-1985,31.9,22.9,,2.53,1.2
3-7-1985,32.7,22.1,,2.73,0
4-7-1985,32,23.5,,1.97,0
5-7-1985,32.6,22.5,,1.87,0
6-7-1985,31.7,23.1,,4.2,0
7-7-1985,29.5,21.9,,2.43,8.9
8-7-1985,30.2,25.1,,0.77,11.2
9-7-1985,32.2,23.1,,1.63,0
10-7-1985,30.6,25.1,,1.63,2.6
11-7-1985,31.3,24.9,,1.77,16.8
12-7-1985,26.3,24.1,,1.77,5.8
13-7-1985,27.4,21.9,,0.53,0.6
14-7-1985,29,22.9,,0.0,14.2
15-7-1985,29.8,22.7,,0.77,21.8
16-7-1985,29.4,23.4,,1.6,2.2
17-7-1985,30.7,20.7,,1.67,0
18-7-1985,28.5,21.9,,0.0,0
19-7-1985,29.3,22.1,,1.0,0.6
20-7-1985,31.8,22.1,,1.53,1
21-7-1985,31.8,22.2,,1.67,0
22-7-1985,31.1,23.5,,1.77,0
23-7-1985,31.4,22.5,,2.3,10
24-7-1985,32.4,22.7,,1.3,0
25-7-1985,30.1,23.5,,2.63,0
26-7-1985,30.4,22.1,,0.53,0
27-7-1985,32.1,22.5,,2.3,6.5
28-7-1985,32.6,21.9,,1.0,0
29-7-1985,33.4,24.7,,2.8,0
30-7-1985,32.4,24.1,,1.77,0
31-7-1985,32.8,23.3,,2.47,0
1-7-1986,31.5,23.3,,1.47,0
2-7-1986,26,24.9,,0.53,31
3-7-1986,30.1,21.3,,2.3,46.3
4-7-1986,30.3,22.8,,0.83,0
5-7-1986,28.4,22,,2.77,0
6-7-1986,30.2,22.3,,1.53,24
7-7-1986,29.2,22.9,,2.27,7
8-7-1986,30,22.5,,1.0,0
9-7-1986,29.5,22,,0.0,10.7
10-7-1986,30,22.5,,1.43,0.4
11-7-1986,27,21.6,,1.1,17.7
12-7-1986,31,21,,1.1,2.6
13-7-1986,31.4,20,,1.9,2
14-7-1986,31.3,23.5,,2.93,0
15-7-1986,31.5,24.3,,3.47,0
16-7-1986,31,22.6,,2.23,0
17-7-1986,31.5,22.3,,2.03,5.4
18-7-1986,32.6,22.8,,1.0,0
19-7-1986,32.6,22.4,,1.5,0
20-7-1986,31,22.6,,0.83,0
21-7-1986,31.9,22.6,,1.37,0
22-7-1986,28,21.5,,1.67,18
23-7-1986,29.8,21.6,,0.67,0.7
24-7-1986,30.2,20.9,,1.2,17.7
25-7-1986,30.4,21.8,,1.4,0
26-7-1986,31.3,21.5,,0.53,0
27-7-1986,30,22,,1.07,0
28-7-1986,31.6,21.6,,1.53,0
29-7-1986,30.8,22.3,,0.77,0.4
30-7-1986,32,22.6,,1.33,0
31-7-1986,32.5,22.6,,1.43,0
1-7-1987,31.8,24,,,0.2
2-7-1987,32.6,24,,,0
3-7-1987,32.5,24.3,,,0
4-7-1987,32,21.9,,,1
5-7-1987,31.7,24,,,0
6-7-1987,31,23.5,,,3.8
7-7-1987,31.4,22,,,0.2
8-7-1987,32,24,,,6
9-7-1987,32.5,24.1,,,0
10-7-1987,32.8,24,,,0
11-7-1987,32.4,23.3,,,0
12-7-1987,33.4,24,,,0
13-7-1987,33.1,24,,,0
14-7-1987,34,25,,,0
15-7-1987,33,23.5,,,6.8
16-7-1987,33.4,23.8,,,0
17-7-1987,33.5,23.2,,,0
18-7-1987,33.6,23.9,,,0
19-7-1987,33.5,24,,,0
20-7-1987,33.4,24.2,,,0
21-7-1987,33.2,24.4,,,0
22-7-1987,32.8,23.2,,,0
23-7-1987,34,22.9,,,0
24-7-1987,34.2,24.4,,,0
25-7-1987,34.2,23.9,,,0
26-7-1987,33.8,23.3,,,0
27-7-1987,33.6,24.3,,,0
28-7-1987,34.4,24.3,,,0
29-7-1987,34,23.6,,,0
30-7-1987,34.2,23.6,,,0
31-7-1987,29.2,24.2,,,2.7
1-7-1988,31.6,25,,0.33,0
2-7-1988,28.8,23.9,,0.33,1.8
3-7-1988,28.4,24.9,,1.0,1
4-7-1988,31.8,24.2,,0.5,0
5-7-1988,31.8,23.3,,1.5,0
6-7-1988,32.4,23.5,,0.67,0
7-7-1988,32.4,24.6,,0.67,0
8-7-1988,31.6,24.5,,1.43,0
9-7-1988,31.6,23,,0.0,0
10-7-1988,30.4,24.3,,0.67,4
11-7-1988,31.6,24,,0.67,7.6
12-7-1988,30.6,23.5,,0.67,2
13-7-1988,29.8,22,,1.0,0
14-7-1988,28.6,18,,0.67,0
15-7-1988,30,23.4,,0.0,0
16-7-1988,28.5,21.9,,0.67,2.4
17-7-1988,30.6,22.3,,0.33,16
18-7-1988,31.8,23.5,,0.67,0
19-7-1988,31.6,24.5,,1.67,0
20-7-1988,33,23.5,,0.67,0
21-7-1988,32.4,23.4,,0.67,0
22-7-1988,31.5,23.6,,0.67,1
23-7-1988,31.8,23.5,,0.33,0.8
24-7-1988,32,21.9,,1.43,0
25-7-1988,32.4,23.6,,1.33,0
26-7-1988,32.6,25.3,,0.83,0
27-7-1988,31.8,23,,1.6,0
28-7-1988,30,22,,0.0,0
29-7-1988,32.4,22.3,,1.27,45.7
30-7-1988,32.4,23.5,,1.53,0
31-7-1988,32.5,21.8,,2.2,0
1-7-1989,31.4,23.1,,3.0,0
2-7-1989,31,22.9,,1.67,2.2
3-7-1989,29,23.1,,0.0,0
4-7-1989,29,23.3,,0.0,6
5-7-1989,28,23.5,,0.0,0
6-7-1989,26,22.1,,0.0,11.2
7-7-1989,23.2,13.9,,0.0,23
8-7-1989,22,18.7,,0.0,0.6
9-7-1989,25,12.1,,0.0,0.7
10-7-1989,24.1,20.4,,1.0,0
11-7-1989,27.1,21.3,,1.67,11.4
12-7-1989,29.8,21.7,,1.0,0
13-7-1989,30.5,22.8,,1.33,0
14-7-1989,30.2,22,,0.67,0
15-7-1989,28.2,23.2,,0.67,10.1
16-7-1989,30,22.6,,1.0,12.8
17-7-1989,29,22.7,,0.0,30.1
18-7-1989,30.3,22.3,,0.0,1.4
19-7-1989,31,22.7,,0.0,31
20-7-1989,30.4,23.5,,0.0,0
21-7-1989,30,23.7,,0.0,0
22-7-1989,31.3,24.3,,0.0,0
23-7-1989,31.9,23.5,,0.0,0
24-7-1989,27.7,23.6,,2.0,3
25-7-1989,30.6,22.7,,1.33,14
