Year,rainfall_03,rainfall_01,rainfall_02,rainfall_09,rainfall_10,rainfall_11,rainfall_12,nino12_01,nino12_02,nino12_09,nino12_10,nino12_11,nino12_12,nino3_01,nino3_02,nino3_09,nino3_10,nino3_11,nino3_12,nino34_01,nino34_02,nino34_09,nino34_10,nino34_11,nino34_12,nino4_01,nino4_02,nino4_09,nino4_10,nino4_11,nino4_12,tsa_01,tsa_02,tsa_09,tsa_10,tsa_11,tsa_12
1964,1.07,-1.44,-1.29,-0.61,0.35,0.64,1.04,-0.56,-1.35,-0.96,-1.24,-0.66,-1.04,0.46,0.02,-1.1,-1.01,-0.93,-1.21,0.81,0.6,-1.44,-1.18,-1.19,-1.11,0.57,0.36,-2.03,-1.67,-1.76,-1.55,1.6,0.66,-2.37,-2.55,-1.92,-2.02
1965,2.15,-1.32,-0.31,-1.16,0.4,-1.23,-0.34,-0.62,-0.05,0.5,0.43,0.34,0.36,-0.86,-0.53,1.18,1.24,1.21,1.13,-0.74,-0.45,1.49,1.53,1.35,1.21,-0.84,-0.53,0.74,0.95,0.88,0.79,-1.28,-0.39,-0.2,-0.65,-0.95,-0.74
1966,-1.52,-0.13,-0.95,0.66,-1.34,1.71,-0.03,0.71,-0.11,-0.78,-0.41,-0.57,-0.35,1.07,0.69,-0.78,-0.53,-0.67,-0.81,1.14,0.99,-0.3,-0.28,-0.26,-0.41,0.81,0.97,0.24,0.13,0.18,-0.06,-0.73,-0.94,-0.33,-0.28,0.55,1.4
1967,1.16,0.2,-0.3,-1.3,-1.63,-0.56,-1.21,-0.76,-0.41,-1.42,-1.46,-1.49,-1.56,-0.52,-0.32,-1.34,-1.14,-1.0,-0.96,-0.47,-0.58,-0.88,-0.62,-0.49,-0.58,-0.77,-0.99,-0.52,-0.29,-0.26,-0.22,0.63,0.63,-1.27,-2.0,-1.24,-0.43
1968,3.18,-0.03,-0.91,3.49,-1.21,1.07,-0.35,-1.47,-1.36,0.5,-0.09,-0.13,0.24,-1.27,-1.94,0.08,0.13,0.21,0.48,-0.79,-1.2,0.07,0.06,0.52,0.56,-0.36,-0.41,0.08,0.2,0.65,0.78,-0.28,-0.83,0.87,1.22,1.38,1.15
1969,0.66,-0.31,-0.79,-0.91,-0.5,-0.8,-0.51,0.2,-0.34,0.21,0.81,0.74,0.73,0.62,0.65,0.62,0.7,0.64,0.7,0.88,1.25,0.65,0.76,0.53,0.51,1.33,1.59,0.75,0.87,0.73,0.52,0.69,1.26,-0.4,-0.31,-0.27,-0.59
1970,0.63,1.18,0.41,0.51,-0.23,0.02,-0.96,0.67,-0.04,-1.31,-0.89,-0.96,-0.86,0.65,0.33,-1.3,-1.23,-1.2,-1.06,0.47,0.5,-1.2,-1.11,-1.0,-1.14,0.55,0.72,-1.03,-1.03,-0.98,-1.62,-1.14,-0.88,-0.84,-1.32,-0.66,-0.96
1971,0.31,0.04,0.79,-0.62,1.1,1.02,-1.55,-1.24,-1.66,-1.19,-1.1,-0.6,-0.87,-1.43,-1.95,-0.97,-1.18,-1.0,-1.2,-1.56,-1.63,-1.04,-1.05,-0.83,-1.01,-1.86,-1.55,-1.68,-1.27,-0.89,-0.61,-0.23,-0.12,-0.63,-1.29,-2.07,-2.09
1972,-1.61,-1.0,0.92,0.03,-0.31,-1.26,-0.66,-0.18,0.99,1.45,1.55,1.41,1.73,-0.61,-0.55,1.66,1.85,1.87,1.95,-0.75,-0.45,1.57,1.75,1.85,1.83,-0.51,-0.12,0.64,0.83,0.96,1.07,-0.42,-0.34,0.67,0.76,1.23,2.13
1973,-0.31,-1.06,-0.06,0.31,1.09,1.59,-0.04,1.6,0.59,-1.18,-1.08,-0.91,-0.85,1.79,1.25,-1.57,-1.56,-1.49,-1.4,1.68,1.45,-1.82,-1.86,-2.06,-1.9,1.19,1.03,-1.6,-1.82,-2.07,-2.3,1.99,1.77,2.41,1.93,1.52,0.9
1974,-0.76,0.33,-0.78,-0.05,-1.42,0.21,0.72,-1.02,-1.13,-0.49,-0.92,-0.72,-1.1,-1.55,-1.52,-0.49,-0.78,-0.78,-0.71,-1.81,-1.78,-0.54,-0.79,-0.85,-0.74,-2.32,-1.85,-1.16,-1.26,-1.17,-1.13,0.74,0.2,0.37,0.21,0.67,0.17
1975,0.76,0.52,0.71,-0.7,-0.93,-0.95,-0.13,-1.03,-1.0,-1.35,-1.65,-1.92,-1.65,-0.34,-0.89,-1.34,-1.41,-1.23,-1.48,-0.31,-0.64,-1.77,-1.68,-1.42,-1.62,-0.6,-0.36,-2.58,-2.39,-2.2,-2.14,-0.56,-0.69,-0.9,-0.68,-0.15,-0.96
1976,1.39,0.11,2.43,-0.84,0.15,-0.26,-0.57,-1.06,-0.63,0.98,0.56,0.42,0.57,-1.72,-1.4,0.86,0.98,0.76,0.6,-1.74,-1.36,0.41,0.86,0.7,0.61,-1.76,-1.31,-0.13,0.47,0.42,0.02,-1.34,-1.26,-1.17,-1.2,-1.39,-0.64
1977,0.11,-1.01,-0.17,0.12,1.24,-1.13,0.03,0.61,-0.15,-0.79,-0.47,-0.29,-0.3,0.95,0.86,0.0,0.32,0.27,0.33,0.85,0.62,0.47,0.67,0.59,0.71,0.17,0.1,0.77,0.64,0.61,0.78,-0.73,-0.18,0.0,-0.4,-0.3,-0.28
1978,0.84,0.13,-0.71,1.83,0.04,-1.61,-1.17,0.05,-0.17,-0.66,-0.78,0.1,0.18,0.31,0.18,-0.67,-0.29,-0.14,0.06,0.72,0.51,-0.7,-0.39,-0.23,-0.03,0.75,0.49,-0.41,-0.46,-0.21,-0.0,-0.73,-0.96,-1.27,-1.29,-1.33,-0.51
1979,-0.36,0.85,-0.59,0.25,2.24,-0.34,0.52,0.67,-0.19,0.4,0.53,0.19,0.06,-0.19,-0.21,0.82,0.59,0.58,0.5,-0.04,-0.14,0.54,0.26,0.42,0.54,0.3,0.22,0.17,0.23,0.49,0.44,-0.64,-0.83,0.87,0.03,0.11,-0.16
1980,-0.61,-1.18,-1.55,-0.23,0.96,1.24,-0.91,0.19,-0.05,-0.23,-0.19,-0.12,-0.27,0.64,0.35,-0.01,-0.24,0.04,0.14,0.63,0.47,-0.08,-0.11,0.03,0.19,0.64,0.68,0.04,0.27,0.2,0.12,-0.62,-1.1,0.27,-0.22,-0.8,-1.59
1981,-0.36,-0.22,-0.78,2.57,-0.73,1.93,-0.98,-1.36,-1.03,-0.32,-0.14,-0.08,0.1,-0.42,-0.85,-0.11,-0.02,-0.17,0.12,-0.13,-0.51,-0.15,-0.15,-0.2,-0.04,-0.03,-0.16,-0.33,-0.11,-0.05,0.05,-0.95,-1.45,0.57,0.94,0.7,0.14
1982,1.16,0.62,-0.73,0.42,-1.08,-0.67,1.7,0.25,-0.35,1.61,1.94,2.89,3.17,0.45,0.26,2.09,2.34,2.38,2.61,0.32,-0.02,1.87,2.08,1.94,2.12,0.17,0.11,0.8,1.1,0.91,0.9,-0.12,-0.72,-1.14,-0.46,-0.89,-0.53
1983,0.99,-2.9,-1.6,0.57,1.32,-1.32,1.75,3.35,3.25,1.83,1.39,0.79,0.51,3.06,3.21,0.47,-0.2,-0.58,-0.41,2.3,2.36,-0.33,-0.82,-0.89,-0.69,0.82,0.83,-0.54,-0.73,-0.81,-0.73,0.72,0.82,0.03,-0.37,0.11,0.87
1984,-1.0,-0.19,0.55,1.31,0.16,-0.94,-0.91,-0.01,-0.62,0.16,-0.13,0.11,-0.08,-0.28,0.19,-0.24,-0.51,-0.74,-0.92,-0.44,0.02,-0.27,-0.52,-0.98,-1.08,-0.68,-0.61,-0.26,-0.51,-0.78,-0.81,1.69,1.58,2.71,1.68,0.85,0.52
1985,-0.42,-0.17,0.34,-0.1,0.77,-0.5,1.98,-0.55,-1.06,-0.77,-0.62,-0.41,-0.05,-0.97,-0.78,-0.79,-0.6,-0.49,-0.51,-0.85,-0.57,-0.63,-0.31,-0.17,-0.22,-0.48,-0.7,-0.37,-0.08,-0.05,0.08,0.69,1.23,-0.03,0.7,0.64,0.62
1986,-0.18,-0.2,0.12,0.0,1.62,1.75,0.26,0.24,0.19,0.55,0.42,0.49,0.75,-0.69,-0.42,0.43,0.6,0.76,0.83,-0.4,-0.54,0.82,0.92,0.96,1.01,0.03,-0.06,0.87,0.81,0.87,0.74,0.36,1.1,0.91,0.3,-0.57,-0.06
1987,-0.45,0.08,0.07,-0.13,-1.07,-0.6,-0.35,1.5,1.61,1.35,1.76,1.24,0.79,1.19,1.7,1.97,1.37,1.11,1.06,1.22,1.51,2.05,1.46,1.15,0.96,0.69,1.0,1.57,1.46,1.4,1.27,-0.14,0.04,0.97,1.16,1.79,0.87
1988,-0.57,-0.17,2.43,0.8,-0.03,0.59,2.23,0.53,-0.07,-0.94,-0.9,-0.63,-0.54,0.99,0.39,-1.01,-1.33,-1.3,-1.22,0.98,0.49,-1.09,-1.74,-1.75,-1.61,1.18,0.94,-0.79,-1.78,-1.87,-1.83,1.55,1.61,0.91,1.01,0.35,0.37
1989,-0.71,0.09,1.24,1.33,1.16,1.8,-0.05,-0.14,0.15,-0.47,-0.17,0.04,-0.12,-1.2,-1.03,-0.15,-0.24,-0.34,-0.21,-1.71,-1.52,-0.24,-0.28,-0.33,0.01,-1.93,-1.78,-0.28,-0.21,-0.33,0.17,0.94,0.44,0.6,0.73,-0.24,-0.74
1990,-0.23,-0.58,-0.84,-0.98,-0.92,-0.74,-0.68,-0.17,0.46,-0.5,-0.47,-0.25,-0.03,-0.09,0.28,0.31,0.07,-0.01,0.09,0.16,0.35,0.41,0.42,0.22,0.41,0.54,0.81,0.82,0.9,0.83,0.94,-1.14,0.17,-0.33,0.18,0.43,0.45
1991,-0.13,-0.07,-0.53,-0.65,-0.54,-1.7,-1.03,-0.12,0.13,0.77,0.86,0.83,0.97,0.28,0.16,0.54,0.79,0.99,1.16,0.6,0.57,0.8,1.08,1.27,1.58,1.05,1.03,1.09,1.29,1.19,1.22,0.13,-0.02,-1.3,-1.23,-1.07,-0.31
1992,0.27,-0.55,-0.17,0.39,-0.41,-1.3,0.49,0.89,1.41,0.45,0.39,0.2,0.2,1.49,1.74,0.12,-0.04,-0.1,-0.02,1.88,2.17,0.2,-0.0,0.02,0.14,1.14,1.46,0.58,0.37,0.34,0.52,-0.95,-0.88,-1.97,-1.72,-2.39,-1.01
1993,-0.94,1.75,3.08,-1.0,-0.22,0.95,0.32,0.32,0.77,0.45,0.71,0.52,0.39,0.14,0.76,0.41,0.37,0.19,0.23,0.35,0.64,0.6,0.37,0.22,0.3,0.82,0.54,0.83,0.39,0.5,0.53,-0.89,-0.53,1.37,1.99,2.14,1.15
1994,-0.63,1.0,1.08,-0.17,-0.34,0.36,-0.03,0.28,0.08,-0.03,0.93,0.74,1.02,0.41,0.19,0.09,0.63,0.9,0.89,0.34,0.35,0.53,0.8,1.16,1.25,0.54,0.26,1.3,1.28,1.35,1.46,0.69,0.15,-0.6,-0.28,0.17,0.4
1995,-0.21,0.02,-1.37,0.03,-0.52,1.63,-0.76,1.18,0.49,-0.15,-0.28,0.05,-0.48,1.0,0.83,-0.89,-0.72,-0.76,-0.7,1.16,1.05,-0.71,-0.75,-0.84,-0.73,1.36,1.46,-0.04,-0.12,-0.3,-0.34,0.91,1.47,-0.23,-0.28,0.29,-0.11
1996,0.17,3.3,-0.22,0.87,1.16,-0.18,-0.98,-0.47,-0.15,-0.35,-0.38,-0.81,-0.86,-0.57,-0.66,-0.31,-0.35,-0.36,-0.69,-0.65,-0.76,-0.24,-0.2,-0.23,-0.42,-0.29,-0.39,-0.0,-0.01,0.06,0.16,0.3,0.99,0.34,0.24,0.29,-0.26
1997,2.18,-0.74,0.58,-0.62,-0.84,0.05,0.44,-0.56,0.4,4.09,3.88,4.13,4.29,-0.63,-0.69,3.16,3.16,3.09,2.97,-0.36,-0.26,2.62,2.51,2.36,2.2,0.34,0.58,1.46,1.22,1.2,1.09,-0.81,-1.1,0.6,1.99,2.26,2.48
1998,-1.13,0.21,-1.01,0.9,-0.64,-0.3,-0.4,4.32,4.2,0.66,0.69,0.06,0.26,3.27,3.48,-0.74,-0.58,-0.42,-0.67,2.41,2.47,-1.19,-1.17,-1.05,-1.31,1.15,1.21,-0.73,-1.23,-1.38,-1.59,1.8,1.83,1.27,0.52,0.88,0.17
1999,-0.9,1.46,-0.19,0.56,0.3,0.31,-0.31,-0.28,-0.24,-0.82,-0.68,-1.05,-0.47,-0.88,-0.71,-0.94,-1.06,-1.16,-1.17,-1.39,-1.27,-0.99,-1.02,-1.27,-1.39,-1.83,-1.85,-0.79,-0.75,-1.1,-1.34,0.16,-0.04,0.7,0.73,0.91,0.8
2000,0.2,0.76,0.58,2.98,-1.06,-0.1,-0.38,-0.73,-0.58,-0.06,-0.11,-0.73,-0.58,-1.42,-1.13,-0.28,-0.31,-0.43,-0.37,-1.52,-1.54,-0.43,-0.62,-0.62,-0.68,-1.34,-1.66,-0.29,-0.42,-0.61,-0.84,0.38,0.88,-0.03,0.18,0.14,-0.13
2001,-1.07,0.74,-0.57,0.35,-1.36,-1.49,-0.14,-0.31,-0.22,-0.68,-0.78,-0.5,-0.64,-0.18,-0.02,-0.43,-0.29,-0.49,-0.44,-0.54,-0.47,0.02,0.03,-0.16,-0.3,-0.9,-0.84,0.98,0.78,0.5,0.39,0.24,0.28,0.27,0.49,0.4,-0.08
2002,-1.29,1.11,-0.38,-0.22,1.64,-1.18,1.03,-0.26,0.67,0.27,0.69,1.04,0.84,-0.34,-0.18,1.07,1.08,1.25,1.16,0.03,0.17,1.42,1.39,1.42,1.31,0.82,0.97,1.41,1.34,1.5,1.41,0.19,-0.34,-0.37,0.3,-0.27,0.77
2003,-1.15,-2.06,0.55,-0.2,-0.26,-0.71,-1.6,0.25,0.19,-0.17,0.37,0.31,0.33,0.91,0.87,0.31,0.55,0.76,0.78,0.92,1.01,0.49,0.61,0.52,0.46,1.14,1.26,0.93,1.02,0.93,0.91,1.35,1.37,1.54,1.5,1.55,1.3
2004,1.05,-1.21,-1.2,0.83,-0.76,-2.0,-1.0,0.41,0.73,0.08,0.43,0.84,0.71,0.66,0.72,0.6,0.66,0.71,0.75,0.43,0.43,1.16,0.93,0.8,0.8,0.96,0.91,1.59,1.44,1.36,1.46,0.94,0.42,1.01,0.3,0.64,0.97
2005,0.13,-1.37,0.46,-0.51,-0.61,0.41,0.8,0.54,-0.55,-0.55,-0.85,-0.76,-0.43,0.64,0.35,0.08,-0.05,-0.69,-0.79,0.87,0.75,0.25,0.14,-0.31,-0.56,1.58,1.35,0.74,0.64,0.2,-0.08,1.49,1.15,-0.4,-0.13,-0.27,-0.16
2006,-0.57,-1.28,0.6,-0.77,-0.76,1.41,1.1,0.16,0.75,1.14,1.21,0.88,0.94,-0.57,0.08,1.1,1.15,1.23,1.2,-0.61,-0.46,0.92,0.89,1.09,1.13,-0.33,-0.64,1.43,1.29,1.4,1.39,-0.09,0.44,0.8,0.58,0.17,0.7
2007,0.15,1.49,-1.32,0.01,-1.36,0.58,1.2,1.12,0.72,-0.57,-1.23,-1.37,-1.13,1.14,0.47,-1.01,-0.95,-0.98,-0.98,0.92,0.46,-0.83,-0.97,-1.04,-1.04,1.23,1.07,-0.28,-0.48,-0.73,-0.82,0.47,0.39,0.8,0.21,0.23,0.4
2008,2.36,1.3,0.16,-0.3,0.78,1.25,2.77,-0.12,0.82,0.84,0.35,0.08,0.15,-1.08,-1.13,0.52,0.38,0.1,-0.24,-1.31,-1.55,-0.08,-0.14,-0.23,-0.58,-1.27,-1.72,-0.49,-0.36,-0.51,-0.62,0.33,0.8,0.84,0.7,0.85,0.92
2009,-0.91,0.3,1.62,-1.36,-1.4,-0.55,0.45,0.36,-0.05,0.57,0.33,0.34,0.4,-0.27,-0.21,1.01,0.94,1.06,1.07,-0.72,-0.63,0.98,1.13,1.39,1.44,-0.75,-0.67,1.53,1.72,1.78,1.74,1.05,0.77,0.54,1.25,0.82,1.65
2010,-1.18,0.13,0.65,-0.9,0.06,-0.45,0.78,0.41,0.67,-1.08,-0.99,-1.03,-0.52,1.13,1.39,-0.99,-0.92,-0.94,-0.81,1.45,1.55,-1.52,-1.27,-1.16,-1.15,1.73,1.53,-1.53,-1.45,-1.34,-1.28,1.99,1.66,0.67,1.19,1.11,0.92
2011,0.02,-0.66,1.95,-0.6,2.72,1.15,-0.36,0.3,0.59,-0.55,-0.48,-0.52,-0.72,-0.96,-0.64,-0.44,-0.71,-0.67,-0.52,-1.28,-1.06,-0.75,-0.73,-0.77,-0.69,-1.21,-0.81,-0.74,-0.65,-0.78,-0.86,1.05,1.42,0.7,0.73,-0.21,-1.31
2012,-0.45,0.93,0.07,0.39,1.09,1.29,0.49,-0.34,0.63,0.72,0.09,-0.26,-0.36,-0.2,0.12,0.78,0.42,0.24,-0.26,-0.59,-0.51,0.82,0.63,0.42,-0.14,-0.81,-0.62,0.91,0.9,0.77,0.41,-1.09,-1.56,-0.03,-0.04,0.02,0.35
2013,1.08,0.35,0.56,1.01,1.27,1.63,-1.46,0.07,0.09,-0.36,-0.29,0.0,0.08,-0.49,-0.41,-0.16,0.05,0.03,0.07,-0.37,-0.38,0.02,-0.0,-0.03,-0.08,0.4,0.06,0.42,0.4,0.18,0.14,0.88,0.5,0.0,-0.01,-0.27,0.17
2014,2.11,-0.36,-0.33,-1.43,1.24,0.22,-0.6,0.36,-0.19,0.89,0.79,0.8,0.61,-0.15,-0.48,0.54,0.82,0.95,0.81,-0.4,-0.65,0.41,0.6,0.83,0.74,-0.03,0.25,1.11,1.01,1.11,1.22,0.11,0.42,0.77,0.36,-1.01,-0.41
2015,0.53,0.22,-0.62,-1.12,-1.31,-1.06,-1.17,0.32,-0.05,2.45,2.25,2.27,2.12,0.72,0.48,2.56,2.51,2.55,2.41,0.69,0.63,2.34,2.29,2.38,2.28,1.32,1.41,1.74,1.65,1.94,1.95,0.99,0.96,-0.23,0.73,1.02,1.65
