Date,AHT,ALT,ARH,WS,RAINFALL
24-12-1986,32.2,22.8,,2.1,1
25-12-1986,32.5,20.5,,1.37,0
26-12-1986,32.6,25.3,,2.03,0
27-12-1986,30.5,22.9,,1.37,0.8
28-12-1986,25.6,22.5,,1.67,52.9
29-12-1986,25.4,21.6,,0.67,32.2
30-12-1986,28.3,21.6,,1.83,43
31-12-1986,29.2,22.8,,1.33,0
1-12-1987,35.2,25,,,5.4
2-12-1987,32.4,25.3,,,0
3-12-1987,32.4,23.9,,,2
4-12-1987,31.7,24,,,0
5-12-1987,32.7,25.1,,,19.4
6-12-1987,34.6,25,,,0
7-12-1987,34.6,25.3,,,0
8-12-1987,34.3,26.5,,,0
9-12-1987,33.4,23.6,,,23.6
10-12-1987,31.4,25.3,,,0
11-12-1987,30.8,22.3,,,0
12-12-1987,33.7,24.5,,,0
13-12-1987,34,23.6,,,0
14-12-1987,34.8,25.7,,,0
15-12-1987,31.8,23.3,,,6.2
16-12-1987,30.8,24.9,,,0
17-12-1987,33.1,24.9,,,6.6
18-12-1987,33.5,25.3,,,1.7
19-12-1987,34.6,24.9,,,0
20-12-1987,32.8,24.9,,,0
21-12-1987,33.2,24.6,,,0
22-12-1987,30,24.9,,,0
23-12-1987,30.8,24.3,,,5.4
24-12-1987,26.8,23.3,,,27.7
25-12-1987,31.8,23.9,,,3.3
26-12-1987,29.6,24.9,,,0
27-12-1987,30.5,23.9,,,10
28-12-1987,27.6,23.3,,,24.7
29-12-1987,26.4,23.6,,,17.8
30-12-1987,30.2,23.9,,,21.4
31-12-1987,29.2,23.9,,,20
1-12-1988,32.6,22.6,,1.0,16.4
2-12-1988,31.4,23.6,,1.0,0
3-12-1988,32,22,,0.67,24.1
4-12-1988,32.8,23.3,,1.33,0
5-12-1988,34.5,23.2,,2.0,0
6-12-1988,34.2,24.2,,2.0,0
7-12-1988,32.2,22.4,,0.67,58.2
8-12-1988,32.6,23,,2.33,5.6
9-12-1988,32,23.4,,2.0,5.8
10-12-1988,33.6,23,,2.0,24.2
11-12-1988,31.4,22.8,,1.67,0
12-12-1988,32.4,22.8,,0.33,9
13-12-1988,33.8,23.4,,1.33,7.2
14-12-1988,34,24,,1.0,0.4
15-12-1988,32.6,22.8,,1.67,1
16-12-1988,30.6,23.4,,0.0,15.2
17-12-1988,30.4,21.8,,0.0,47.2
18-12-1988,32.6,23.8,,1.33,0
19-12-1988,32.8,23.4,,0.67,0
20-12-1988,29.2,21.8,,1.0,69
21-12-1988,30.2,21.6,,1.0,41.8
22-12-1988,31.4,22.2,,1.67,9
23-12-1988,31.2,20.6,,1.33,1.2
24-12-1988,25,21.8,,1.5,7.4
25-12-1988,31.6,21.4,,0.67,26
26-12-1988,28.8,22.2,,0.33,8
27-12-1988,27.4,23,,0.33,23.8
28-12-1988,32.6,22.2,,2.0,2.4
29-12-1988,31.6,23,,1.0,7.6
30-12-1988,29.8,23,,4.0,0
31-12-1988,31.4,22.4,,1.33,1.6
1-12-1989,34.7,24.6,,1.33,0
2-12-1989,34.4,25.4,,2.67,0
3-12-1989,34.4,26.1,,3.33,0
4-12-1989,32.4,25.3,,0.83,0
5-12-1989,34.2,25.1,,0.0,0
6-12-1989,33.7,24.5,,0.0,2
7-12-1989,33.2,25.9,,1.0,0
