Date,AHT,ALT,ARH,WS,RAINFALL
24-11-1971,31.3,24.1,85,2.5,0
25-11-1971,30.7,23.1,84.75,2.9,2.9
26-11-1971,32.9,23.6,83.25,5.23,0
27-11-1971,30.7,23.8,84.5,6.43,3.5
28-11-1971,29.3,23.5,87,1.0,0.7
29-11-1971,31.9,24.5,80,4.33,2.1
30-11-1971,33.1,22.6,81.5,3.9,0.1
1-11-1972,32.7,23.2,80.5,5.23,2.5
2-11-1972,32.6,25.4,79,6.1,1.7
3-11-1972,31.7,24.6,80.75,3.17,0
4-11-1972,28.2,22.7,91.75,3.67,8.6
5-11-1972,29.1,22.2,88.25,1.77,6.5
6-11-1972,30.2,23.7,92.5,0.9,0
7-11-1972,33,23.2,81,4.0,3.2
8-11-1972,33,25.3,82.75,5.9,0
9-11-1972,33.5,24.1,79.5,3.67,0
10-11-1972,33.3,24.5,81.25,1.4,0.8
11-11-1972,34.2,25.2,76.5,3.37,0
12-11-1972,32.9,26.1,78.75,1.17,0
13-11-1972,33,25.5,79.75,2.5,0
14-11-1972,34.9,24.3,70.5,2.57,0.7
15-11-1972,35.1,24.5,72.5,1.77,0
16-11-1972,35.5,25.2,71.75,3.33,0
17-11-1972,34.5,26,72.5,5.57,0
18-11-1972,31.3,24.5,94.25,3.33,13.2
19-11-1972,32.4,23.4,80.5,2.43,6
20-11-1972,34.1,25,75,3.63,0
21-11-1972,32.2,25.7,82.75,2.33,0
22-11-1972,33.5,24.8,77.25,4.0,0
23-11-1972,34,25,75.25,2.07,0
24-11-1972,32,25.6,85,5.23,7.6
25-11-1972,35,23.9,74.25,2.4,0.8
26-11-1972,35.6,25.5,73,2.23,0
27-11-1972,33.3,25.6,76.75,1.5,0
28-11-1972,30.4,23.3,94,7.23,6.4
29-11-1972,32,23,80.25,5.8,15.8
30-11-1972,33.1,23.8,82.75,4.8,0
1-11-1973,33.9,24.9,72.5,6.13,0
2-11-1973,34.6,23.9,71.25,8.33,0
3-11-1973,32.4,24.5,78.75,1.67,1
4-11-1973,33.5,24.2,78,4.17,0
5-11-1973,33.1,24.5,80.5,5.73,17.6
6-11-1973,29.6,25.2,87.5,4.67,0
7-11-1973,33.3,24.8,85.25,5.0,3.2
8-11-1973,32.4,24.1,83.25,5.57,7.5
9-11-1973,34.6,24.9,74.25,1.5,0
10-11-1973,30.8,23,96.25,0.0,50
11-11-1973,32.7,23.4,84.25,5.0,103
12-11-1973,32.4,24.4,81.25,3.67,6.2
13-11-1973,32.8,24.4,81.5,3.0,0
14-11-1973,33.8,25.2,82,2.4,0
15-11-1973,28.6,24.7,90.25,1.0,10
16-11-1973,33.2,23.9,81.5,2.97,14.6
17-11-1973,33.6,25.3,78.25,2.57,0
18-11-1973,34.6,24.8,71,5.93,0
19-11-1973,34.6,24.2,67.5,3.33,0
20-11-1973,31.3,24.3,89,5.9,3
21-11-1973,28.8,22.3,94.25,3.33,3.8
22-11-1973,33.2,22.8,77.25,5.67,27.8
23-11-1973,34.3,24.4,75.75,1.77,0
24-11-1973,33.1,24.5,79.25,7.8,0
25-11-1973,32,24.8,80.75,6.23,0.1
26-11-1973,32.7,23.6,79.5,4.57,1
27-11-1973,28.9,22.6,93,5.0,0.2
28-11-1973,29.4,21.9,90.5,3.67,22.5
29-11-1973,30,22,86.25,0.67,37.2
30-11-1973,31.9,22.6,80.75,0.33,0
1-11-1974,29.9,22.5,93,4.4,35.8
2-11-1974,31.5,23.4,87,2.27,4.2
3-11-1974,28.2,24,89.5,1.77,1
4-11-1974,31.5,23.5,83,5.8,21.2
5-11-1974,33.8,23.9,72.75,2.17,0
6-11-1974,33.6,23.8,75.25,6.67,0
7-11-1974,32,25,80.25,7.23,1.5
8-11-1974,30.2,24,85.75,1.27,16
9-11-1974,29.3,24.2,92.5,5.33,4
10-11-1974,31.1,23.8,83.25,3.77,6.5
11-11-1974,33.2,24,75.25,3.13,0
12-11-1974,34,23.5,69.25,7.0,0
13-11-1974,35.2,24.1,67,4.47,0
14-11-1974,31.9,23.5,91.75,4.83,5.5
15-11-1974,33.1,23.3,78.5,2.57,23
16-11-1974,30,22.5,88.5,4.73,25.4
17-11-1974,29.2,22.2,91.5,2.17,0.2
18-11-1974,31.5,23.4,86.75,2.27,26.4
19-11-1974,32.5,24.5,74,3.67,0
20-11-1974,32,24.4,81.25,3.13,0
21-11-1974,33.3,24.3,76.5,5.5,0.3
22-11-1974,33.5,24.5,72,5.03,0
23-11-1974,34,25.2,72,2.77,0
24-11-1974,31,25,80.75,3.9,0
25-11-1974,28.5,24.5,93.75,3.85,0
26-11-1974,32.3,23.5,82,5.37,19.7
27-11-1974,32.2,25.3,83.75,2.77,1.2
28-11-1974,33.8,24.8,73.75,6.23,3
29-11-1974,33.4,24.4,73.25,3.33,0
30-11-1974,33.5,24.8,76.25,1.0,0
1-11-1975,30.6,23,84,7.0,2
2-11-1975,30.4,23.5,84,1.67,0
3-11-1975,33,23.9,76.25,5.9,3.7
4-11-1975,33.5,24.6,72.5,5.9,0
5-11-1975,33.6,25,74.5,1.77,0
6-11-1975,33.5,24.6,71,2.33,0
7-11-1975,33.8,25.1,74,1.43,0
8-11-1975,35.2,24.5,67,6.07,0
9-11-1975,34.9,24.1,65.5,4.0,0
10-11-1975,34.9,24.6,71.25,2.77,0
11-11-1975,33.4,25.6,84.5,2.33,0
12-11-1975,33.3,24,72.5,2.5,0
13-11-1975,33.7,24,74.25,2.5,0
14-11-1975,33.4,24.4,77.5,1.43,0
15-11-1975,31.6,23.4,83.75,1.67,11.2
16-11-1975,31.5,22.7,83.75,4.23,7.2
17-11-1975,33.7,23.9,75.75,1.17,1
18-11-1975,33.6,23.4,74.5,3.1,0.5
19-11-1975,33.9,24.7,74.25,1.0,0
20-11-1975,28.7,23.8,92.25,2.17,1.8
21-11-1975,30.9,23,83.5,1.77,48
22-11-1975,33.2,24.1,77,3.33,0
23-11-1975,30.5,23.8,88.25,5.33,0
24-11-1975,25.5,23.6,94.5,2.67,6.8
25-11-1975,31.8,23.6,78.5,2.9,2.8
26-11-1975,33.9,24.6,71.5,2.57,0
27-11-1975,32.8,22.5,83.5,8.83,0
28-11-1975,31.7,23,78.25,3.07,6
29-11-1975,30.5,23,87.5,3.77,0.3
30-11-1975,32,24,73.75,9.17,8.6
1-11-1976,34.4,25.6,71.5,4.0,0
2-11-1976,34.9,26.3,65.5,5.33,0
3-11-1976,35.2,25.8,62.75,4.0,0
4-11-1976,35.5,25.9,59.5,7.5,0
5-11-1976,36,26,58.5,10.0,0
6-11-1976,35.7,25.9,57,7.23,0
7-11-1976,33.2,26.2,73,3.9,0
8-11-1976,34.8,25.9,77.25,6.1,0
9-11-1976,33.5,24.6,65.75,8.67,0
10-11-1976,34.3,25.5,70.25,6.33,0
11-11-1976,29.3,23.1,89.25,8.83,6
12-11-1976,32,23,77,2.33,15.8
13-11-1976,32.8,23.5,73.25,4.33,0
14-11-1976,32.6,25,81,4.0,0
15-11-1976,33.4,24.1,77.25,7.73,0.9
16-11-1976,32.2,24,73.25,9.23,0
17-11-1976,32.6,24.6,78,5.4,0
18-11-1976,33.1,22.9,71.25,7.23,10
19-11-1976,31.5,25.7,87.25,1.0,0
20-11-1976,28.4,20.4,86.75,7.0,2.4
21-11-1976,31.8,23,81.5,4.0,37.3
22-11-1976,27.4,22,95.5,4.0,54.8
23-11-1976,31.3,21.3,78,1.43,4.9
24-11-1976,33.1,24,73.75,1.0,0
25-11-1976,31.5,23,83.25,1.0,0
26-11-1976,32,24.2,83,3.67,0.2
27-11-1976,31.3,23.8,80.25,3.87,0
28-11-1976,29.7,25.4,86,1.0,0
29-11-1976,31,24.1,83.5,7.53,22
30-11-1976,30.9,22.6,84,6.1,2.7
1-11-1977,33.8,23.9,76.75,2.47,0
2-11-1977,34,24.3,79.5,2.9,0
3-11-1977,33.8,23.1,70.25,3.4,0
4-11-1977,33.9,24.7,74,2.5,0
5-11-1977,31.9,23.8,80.75,1.07,0
6-11-1977,33.7,23.1,75.25,1.77,8
7-11-1977,31.2,23.1,92.25,1.23,0
8-11-1977,30.4,22.9,93.75,1.43,0.1
9-11-1977,30.3,22.7,91.5,1.3,0.2
10-11-1977,32.1,22.3,81,1.53,8
11-11-1977,32.9,22.2,76.75,2.13,2.2
12-11-1977,33.6,23,74,2.53,0
13-11-1977,29.4,22.2,90.75,1.67,0
14-11-1977,31.2,22.2,84.5,1.7,12.2
15-11-1977,27.8,20.8,90,1.5,22
16-11-1977,28.4,22.3,85.25,1.67,25.4
17-11-1977,32.2,22.4,79.75,1.17,0
18-11-1977,33.3,22,78.5,2.07,0
19-11-1977,33.5,24.1,85,1.47,0
20-11-1977,33.7,24.4,73.5,3.13,0.8
21-11-1977,33.4,23.6,76.5,1.37,0
22-11-1977,34.4,23.7,70,1.63,0
23-11-1977,34.2,24.3,68.75,3.03,0
24-11-1977,34,23.2,73.5,1.93,0
25-11-1977,34.5,23.1,74.5,1.43,0
26-11-1977,34.4,24,72.75,1.37,0
27-11-1977,35.5,23.2,62.25,1.63,0
28-11-1977,32.7,24.4,79.75,2.17,0
29-11-1977,33.1,23.4,75,0.83,0
30-11-1977,30.7,23,92.5,0.0,5.8
1-11-1978,33.7,24.3,76.75,1.8,0
2-11-1978,29.6,23.1,90.25,1.1,2
3-11-1978,33.2,22.4,80,0.27,3.8
4-11-1978,33.8,23.5,81.5,1.6,0.1
5-11-1978,34.5,23.3,68.5,2.0,0
6-11-1978,33.3,23.5,76.25,1.8,0
7-11-1978,34,24.1,76.75,1.0,0
8-11-1978,30.5,24.4,87,1.07,0
9-11-1978,28.2,22.3,88.75,2.27,0
10-11-1978,32.4,22.4,86.25,1.6,6.3
11-11-1978,33,23.5,84.75,1.63,1.5
12-11-1978,30,23.3,91.25,3.0,0
13-11-1978,28.7,22.1,88.75,1.97,6
14-11-1978,32.6,22.1,82.5,2.73,0
15-11-1978,28.8,22.9,87.25,2.03,0
16-11-1978,32.7,22.1,82.5,2.97,0
17-11-1978,28.5,23.1,91.75,2.03,16
18-11-1978,33.5,22.7,74.5,2.43,6
19-11-1978,33.5,23.7,75,1.73,0
20-11-1978,32.3,23.6,81.25,1.87,0
21-11-1978,30.2,23.9,88.25,1.3,0
22-11-1978,32.3,23.3,78.75,2.5,0
23-11-1978,35.8,24.1,81.25,1.53,0
24-11-1978,36.2,24.3,71.75,2.07,0
25-11-1978,33.8,24.1,77.5,1.0,0
26-11-1978,34.5,23.4,64.5,2.13,0
27-11-1978,34,24.1,65.5,3.2,0
28-11-1978,34.8,24.4,63.25,2.23,0
29-11-1978,34.9,24.5,71,0.6,0
30-11-1978,35.1,23.6,75,1.43,4
1-11-1979,34,24.9,77.5,2.83,0
2-11-1979,33.6,24.3,75.75,2.9,0
3-11-1979,34,23.9,83,2.2,0
4-11-1979,,,,1.4,
5-11-1979,33.3,23.1,76.5,1.53,0
6-11-1979,34.3,25.3,,1.4,0
7-11-1979,35,24.7,64.25,2.8,0
8-11-1979,35.4,25.7,77.75,2.5,0
9-11-1979,35.3,24.9,66.25,2.97,0
10-11-1979,32.6,24.2,,1.6,0
11-11-1979,30.2,24.7,96.5,0.77,3
12-11-1979,31.3,23.3,88.5,1.1,5.5
13-11-1979,32.4,23.5,82.25,2.93,2
14-11-1979,,,,3.57,
15-11-1979,30,24,82.75,1.43,0
16-11-1979,,,,1.67,
17-11-1979,,,,1.27,
18-11-1979,31.7,23.1,74.75,2.77,0
19-11-1979,32.1,23.9,77,1.17,0
20-11-1979,,,,2.4,
21-11-1979,31.6,23.1,82.25,2.83,34.8
22-11-1979,33,22.7,83,1.43,0
23-11-1979,33.4,23.3,75,2.5,0
24-11-1979,,,,1.97,
25-11-1979,34.3,23.3,,1.1,0
26-11-1979,,,,1.63,
27-11-1979,,,,2.73,
28-11-1979,31.4,23.1,91.5,2.6,0.7
29-11-1979,,,,2.67,
30-11-1979,32.2,23.4,84.5,2.63,2.7
1-11-1980,30,22.5,84.75,1.43,24.7
2-11-1980,,,,0.0,
3-11-1980,,,,1.67,
4-11-1980,32.4,23.4,91.5,2.2,0
5-11-1980,31.8,23.1,85.5,5.1,7.4
6-11-1980,,,,2.2,
7-11-1980,,,,4.97,
8-11-1980,,,,2.93,
9-11-1980,,,,3.13,
10-11-1980,33.6,23.9,87.75,2.97,0
11-11-1980,31.4,23.1,79.5,3.47,2.1
12-11-1980,,,,3.73,
13-11-1980,,,,1.07,
14-11-1980,29.1,22.1,90.75,2.53,0.8
15-11-1980,,,,3.13,
16-11-1980,29.8,23.4,86.75,2.43,2.2
17-11-1980,,,,4.47,
18-11-1980,,,,3.3,
19-11-1980,,,,2.9,
20-11-1980,30,22.5,94,1.53,0
21-11-1980,30,22.7,86.5,2.77,21.2
22-11-1980,33,23.5,78.5,2.33,3.6
23-11-1980,33.6,23.3,,2.53,0
24-11-1980,33.9,23.4,76.25,2.2,0
25-11-1980,28.1,21.9,95.25,1.2,0
26-11-1980,31.4,22,91.75,1.77,82.7
27-11-1980,,,,1.77,
28-11-1980,32.2,23.7,80,1.5,5
29-11-1980,33.6,24.4,75.75,2.2,0
30-11-1980,,,,1.67,
1-11-1981,,,,2.37,
2-11-1981,32.3,22,83.5,2.73,62.3
3-11-1981,34,24.2,79.5,3.3,0
4-11-1981,34.4,25.1,75.25,3.17,0
5-11-1981,35,24.9,74.25,2.7,0
6-11-1981,33.6,22.9,80,0.97,70
7-11-1981,,,,2.4,
8-11-1981,34.6,23.7,77,1.87,9.2
9-11-1981,31.4,24,94.5,0.9,0
10-11-1981,25,23,96.5,0.37,45.8
11-11-1981,31.3,22.9,86.5,1.7,11.6
12-11-1981,33.1,23.8,81.5,2.77,0
13-11-1981,27.8,22.1,96.25,1.47,29
14-11-1981,,,,1.93,
15-11-1981,,,,2.47,
16-11-1981,32.3,24.6,88,1.8,1
17-11-1981,32.4,24,89.25,1.6,0.8
18-11-1981,26.5,23.2,94,1.2,0.1
19-11-1981,,,,0.77,
20-11-1981,33.1,23.4,87.25,2.03,0
21-11-1981,26.5,22.8,95.75,0.37,9
22-11-1981,31.4,22.8,88,2.5,37.1
23-11-1981,32.6,23.7,86.5,2.43,0.2
24-11-1981,29.1,23.5,93,1.47,1.2
25-11-1981,,,,2.03,
26-11-1981,33,23.3,82.75,1.97,0
27-11-1981,32.4,23.8,88.75,0.6,0
28-11-1981,,,,1.47,
29-11-1981,30.9,20.2,96.25,1.87,48.6
30-11-1981,,,,1.6,
1-11-1982,28.4,23.1,89.25,0.77,0.6
2-11-1982,,,,1.33,
3-11-1982,,,,1.43,
4-11-1982,,,,1.3,
5-11-1982,,,,0.77,
6-11-1982,32.3,22.1,84.5,1.0,38
7-11-1982,33.7,23.3,76,1.6,0.8
8-11-1982,,,,1.6,
9-11-1982,,,,0.77,
10-11-1982,34,24.1,78.25,1.43,0
11-11-1982,34.8,24.1,67,2.7,0
12-11-1982,38.2,23.7,70.25,1.5,0
13-11-1982,33.6,24.9,75.25,2.37,0
14-11-1982,33.7,23.6,71.25,2.57,0
15-11-1982,,,,0.53,
16-11-1982,,,,2.3,
17-11-1982,,,,2.6,
18-11-1982,,,,2.5,
19-11-1982,,,,1.97,
20-11-1982,34.2,24.3,71.5,1.67,0
21-11-1982,35.8,23.8,63.75,3.4,0
22-11-1982,34.9,26.1,65.75,2.07,0
23-11-1982,33.2,25.1,69.25,1.6,0
24-11-1982,34.7,24,68.5,1.03,0
25-11-1982,,,,1.77,
26-11-1982,,,,1.37,
27-11-1982,30.7,22.3,89.25,1.13,33
28-11-1982,,,,2.37,
29-11-1982,,,,1.37,
30-11-1982,,,,0.83,
1-11-1983,28.7,22.7,,2.13,1.2
2-11-1983,32,24.3,,2.03,0
3-11-1983,32.8,24.1,,1.3,0
4-11-1983,32,24.1,,1.87,0
5-11-1983,30.9,23.1,,0.0,1.2
6-11-1983,31.7,22.7,,2.03,2
7-11-1983,31.6,23.3,,2.3,0
8-11-1983,31.8,23.1,,0.57,0
9-11-1983,31.2,23.5,,0.0,1.3
10-11-1983,29.7,23.3,,2.27,0
11-11-1983,32.7,23.2,,1.87,0
12-11-1983,33.7,24.9,,1.43,0
13-11-1983,34.4,24.7,,2.0,0
14-11-1983,34.9,24.5,,1.53,0
15-11-1983,27.1,25.5,,1.97,0
16-11-1983,29.7,23.5,,0.5,22
17-11-1983,28.6,21.5,,0.37,4.7
18-11-1983,31.9,22.7,,0.93,0
19-11-1983,33,23.7,,1.7,0
20-11-1983,33.1,24.1,,0.93,0
21-11-1983,33.1,23.7,,1.93,0
22-11-1983,33.4,23.7,,1.0,0
23-11-1983,33.9,23.5,,0.6,1.1
24-11-1983,32.6,24.3,,0.53,2.3
25-11-1983,30.9,23.9,,0.9,0
26-11-1983,28.2,24.9,,1.57,2.1
27-11-1983,31.5,22.9,,0.53,9.7
28-11-1983,30.1,22.9,,0.7,2.1
29-11-1983,26.5,23.1,,0.0,17.4
30-11-1983,31,22.7,,1.03,2.4
1-11-1984,33.7,23.6,,1.03,0
2-11-1984,34.2,23.8,,3.23,0
3-11-1984,34.5,23.7,,2.57,0
4-11-1984,33.7,24.1,,1.87,0
5-11-1984,34,24.9,,1.93,0
6-11-1984,30.4,23.8,,0.0,3.4
7-11-1984,27,23.3,,1.33,3.3
8-11-1984,30.7,23,,1.33,5
9-11-1984,31.4,23.2,,1.63,0
10-11-1984,32.1,23.3,,0.8,9
11-11-1984,34,23.5,,0.77,0
12-11-1984,34.5,24.2,,1.63,0
13-11-1984,30.6,22.9,,2.7,14.8
14-11-1984,32.3,22.6,,0.87,1.4
15-11-1984,31.8,24.8,,1.37,0
16-11-1984,32.1,22.7,,1.6,5.3
17-11-1984,31.3,23.5,,1.2,0
18-11-1984,32.7,23.5,,0.77,24.6
19-11-1984,33.4,23.5,,1.73,0
20-11-1984,34,23.4,,1.1,0
21-11-1984,33.4,23.7,,0.77,0
22-11-1984,34.2,23.6,,1.87,0
23-11-1984,34.6,24.9,,1.73,0
24-11-1984,34.2,24.7,,2.57,0
25-11-1984,33.8,24.1,,1.53,0
26-11-1984,33.8,23.8,,1.53,0
27-11-1984,28.7,24.1,,2.33,0
28-11-1984,28.6,23.7,,2.2,0
29-11-1984,33,22.2,,1.43,33.6
30-11-1984,33.1,23.3,,2.43,0
1-11-1985,34.4,25.1,,3.13,0
2-11-1985,31.6,22.4,,0.67,0.2
3-11-1985,32.8,23.1,,0.77,0
4-11-1985,33.2,24.9,,2.07,0
5-11-1985,33.7,24.3,,0.77,0
6-11-1985,30.7,22.9,,1.77,0
7-11-1985,31.4,23.3,,2.03,0
8-11-1985,33.4,23.7,,0.67,0
9-11-1985,31.8,22.7,,1.53,0.6
10-11-1985,30.6,23.6,,0.0,0
11-11-1985,32.2,23.4,,2.27,1.4
12-11-1985,27.5,24.9,,1.43,0
13-11-1985,31.5,23.5,,2.8,33
14-11-1985,31.8,23.8,,1.77,4.5
15-11-1985,30.4,23.3,,2.03,0
16-11-1985,32.8,23.7,,1.7,0
17-11-1985,33,23.7,,0.83,6
18-11-1985,33,25.3,,0.77,0
19-11-1985,26.4,24.3,,0.0,8
20-11-1985,29.8,22.3,,2.63,25.2
21-11-1985,30.2,22.7,,0.77,33
22-11-1985,28.8,22.9,,1.37,17.6
23-11-1985,31.3,21.8,,2.2,0.6
24-11-1985,30.4,25.1,,1.1,3
25-11-1985,33,24.1,,1.93,0
26-11-1985,32.2,23.9,,0.0,0
27-11-1985,31.6,23.3,,2.63,3.8
28-11-1985,24.1,22.6,,2.2,0
29-11-1985,31.4,23.5,,1.7,0
30-11-1985,33.4,23.9,,0.97,0
1-11-1986,31.2,22,,2.1,131.8
2-11-1986,31.8,23.5,,1.73,1.4
3-11-1986,28.2,23.3,,2.07,3
4-11-1986,31.2,22.8,,1.63,35.8
5-11-1986,32.4,23.5,,2.93,0
6-11-1986,32.6,24.8,,3.77,0
7-11-1986,33.5,24.8,,2.1,0
8-11-1986,33.2,23.9,,0.0,0
9-11-1986,31.7,24.3,,0.53,4.3
10-11-1986,32.4,23.5,,0.53,2.2
11-11-1986,26.6,23.4,,1.3,1.3
12-11-1986,31.1,23,,1.63,37.6
13-11-1986,33,23.5,,0.77,0
14-11-1986,31.1,24.3,,0.77,0
15-11-1986,31.2,22.9,,0.77,0
16-11-1986,33.1,24.3,,1.67,0
17-11-1986,33,23.6,,1.6,0
18-11-1986,33.6,23.9,,1.0,0
19-11-1986,33.1,23.9,,0.77,0
20-11-1986,29.4,22.6,,1.77,0
21-11-1986,30.8,22.9,,1.63,27.4
22-11-1986,30.7,23.9,,1.87,3.6
23-11-1986,31.2,24.3,,0.77,0
24-11-1986,26,23.6,,1.53,8.6
25-11-1986,30.2,23.6,,0.77,5
26-11-1986,31,23.9,,0.77,6.4
27-11-1986,32.2,20.6,,1.77,0
28-11-1986,31.1,24.3,,1.3,0.6
29-11-1986,29,22.6,,1.63,15.8
30-11-1986,26.9,22.3,,1.63,37
1-11-1987,30.2,22.6,,,11
2-11-1987,33,24.3,,,0
3-11-1987,32.6,23.9,,,1
4-11-1987,33,24,,,0
5-11-1987,34.4,24.3,,,1
6-11-1987,30.8,25.7,,,0.8
7-11-1987,34.6,24.4,,,6.6
8-11-1987,34.6,24.4,,,0
9-11-1987,30.2,24,,,0
10-11-1987,31,23.9,,,16.2
11-11-1987,35.4,21.3,,,13.6
12-11-1987,35.6,25.3,,,0
13-11-1987,34,25.5,,,0.6
14-11-1987,34.5,22.4,,,0
15-11-1987,34.6,25.4,,,0
16-11-1987,34.4,25.2,,,2.7
17-11-1987,34.3,24.9,,,1
18-11-1987,34.6,26.1,,,0
19-11-1987,31.1,23.9,,,46.2
20-11-1987,32,24.9,,,1.3
21-11-1987,30,23,,,1
22-11-1987,31.6,23.4,,,17.2
23-11-1987,30.2,24.4,,,2.7
24-11-1987,33.6,24.9,,,5
25-11-1987,35,25.5,,,0
26-11-1987,34.2,24.8,,,0
27-11-1987,32.8,23,,,0
28-11-1987,34,21.2,,,0
29-11-1987,31.6,23.2,,,0
30-11-1987,34,24.2,,,0.4
1-11-1988,34.6,24.9,,2.2,0
2-11-1988,28.6,21.5,,3.3,0
3-11-1988,,20.5,,0.83,20.2
4-11-1988,,23,,1.9,43.1
5-11-1988,,19.3,,0.0,8.8
6-11-1988,,21.6,,2.2,19.2
7-11-1988,,22.5,,0.53,0
8-11-1988,,22.5,,3.43,4
9-11-1988,,22.3,,0.53,0
10-11-1988,,18.3,,0.53,0
11-11-1988,29.1,22.3,,0.0,0
12-11-1988,29,21.3,,0.77,22
13-11-1988,33.8,22.5,,1.03,4.6
14-11-1988,34,24.4,,0.7,0
15-11-1988,33.3,24.6,,2.2,0
16-11-1988,33.6,24.1,,1.33,0
17-11-1988,31.6,23.3,,0.53,0
18-11-1988,33.8,23,,1.2,1.8
19-11-1988,32.6,23.5,,1.1,0.6
20-11-1988,33.2,23.6,,1.37,0
21-11-1988,35.2,24.8,,1.1,0
22-11-1988,28,22.1,,1.1,27
23-11-1988,31,19.5,,0.83,6
24-11-1988,34.2,23.5,,1.1,7.4
25-11-1988,31,24.3,,1.1,0
26-11-1988,29.9,22.9,,0.53,13
27-11-1988,33,23.6,,0.0,0
28-11-1988,28.2,23.6,,0.0,5.2
29-11-1988,30,22.5,,0.0,42.6
30-11-1988,30.4,22.3,,0.0,1.4
1-11-1989,32.5,23.5,,2.0,0
2-11-1989,30.7,22.8,,1.0,4.8
3-11-1989,30.6,23.6,,1.33,31
4-11-1989,31.5,23.6,,2.67,7.4
5-11-1989,32.2,24.1,,2.0,2.4
6-11-1989,26,22.5,,0.0,107.2
7-11-1989,30,21.9,,0.67,1
8-11-1989,27.2,21.3,,2.33,35
9-11-1989,30.6,21.5,,3.0,6.2
10-11-1989,31.9,22.3,,7.67,0
11-11-1989,32.7,21.8,,0.33,12.1
12-11-1989,33.6,23.4,,1.67,0
13-11-1989,34,24.9,,2.0,0
14-11-1989,27,22.4,,1.67,66.7
15-11-1989,32.7,22.2,,0.0,0
16-11-1989,33.4,24.6,,1.0,2
17-11-1989,29.4,22.8,,1.67,10
18-11-1989,31.9,23.4,,1.67,38.2
19-11-1989,33.1,24,,1.33,0
20-11-1989,29.8,24.8,,3.33,2.4
21-11-1989,31.4,24.6,,3.33,0
22-11-1989,32.4,24.4,,2.33,0
23-11-1989,32.9,24,,2.33,0
24-11-1989,34.8,24.6,,1.0,0
25-11-1989,34.2,23.4,,1.0,0
26-11-1989,33.8,24.1,,2.0,0
27-11-1989,34.1,24.6,,2.33,0
28-11-1989,33.7,25,,1.33,0
29-11-1989,33.2,24.6,,1.33,0
30-11-1989,33.4,24.8,,3.33,0
1-11-1990,,,,,0
2-11-1990,,,,,0
3-11-1990,,,,,7
4-11-1990,,,,,0
5-11-1990,,,,,9.6
6-11-1990,,,,,18
7-11-1990,,,,,0
8-11-1990,,,,,0
9-11-1990,,,,,3.2
10-11-1990,,,,,1
11-11-1990,,,,,0.4
12-11-1990,,,,,0
13-11-1990,,,,,0
14-11-1990,,,,,0
15-11-1990,,,,,3.4
16-11-1990,,,,,17
17-11-1990,,,,,0
18-11-1990,,,,,1.2
