Date,AHT,ALT,ARH,WS,RAINFALL
21-8-1971,33.9,23.1,72.75,5.1,0
22-8-1971,34.6,24.4,76.5,2.57,0
23-8-1971,34.4,23.7,69.75,6.43,0.5
24-8-1971,34.1,25.4,69.5,3.43,0
25-8-1971,33.4,25.6,73.5,3.67,0
26-8-1971,31.9,24.8,77.25,4.5,0
27-8-1971,31.1,24.5,84,6.0,0
28-8-1971,32.8,23.8,71.75,6.77,0.2
29-8-1971,33.9,23.6,77.5,5.37,0
30-8-1971,32.6,23.5,81.5,4.4,0
31-8-1971,33.8,23.5,81.75,3.67,0
1-8-1972,33,23.2,71,4.67,0
2-8-1972,32.9,23.8,75.25,3.93,0
3-8-1972,32.6,23.6,80.75,2.67,0
4-8-1972,33.2,23.2,74.5,4.23,0
5-8-1972,33.2,23.6,72.25,4.0,0
6-8-1972,31.7,24.3,80.5,5.93,0
7-8-1972,31.7,23.7,78.75,3.53,0
8-8-1972,30.1,21.5,89.75,3.87,0.5
9-8-1972,30.8,21.9,84.25,4.4,19.1
10-8-1972,32,23.1,83.5,1.67,0
11-8-1972,31.5,23,84.25,2.53,2.4
12-8-1972,32.6,22.7,79.25,5.43,1.9
13-8-1972,32.3,24.5,78.25,5.53,5.3
14-8-1972,33.5,23.5,74.75,5.27,0
15-8-1972,33.2,23.5,77.5,3.0,0
16-8-1972,32.8,23.9,75.25,2.93,0
17-8-1972,33.5,23.2,77,2.57,0
18-8-1972,31.8,24.3,88,5.1,1
19-8-1972,29.6,23.4,92.75,2.77,4.6
20-8-1972,30.7,24.1,85.5,5.57,6
21-8-1972,32.8,23.5,76.25,4.57,0
22-8-1972,33.4,23.7,73.5,5.33,0
23-8-1972,33.8,23.4,71.25,6.9,0
24-8-1972,34.7,23.3,68.75,2.53,0
25-8-1972,33.2,24.2,80.5,6.67,0
26-8-1972,32.7,22.4,83.75,3.67,4.9
27-8-1972,33.5,22.7,78.25,2.43,0
28-8-1972,34.5,23.5,75,2.77,0
29-8-1972,34.1,24.1,69.75,3.43,0
30-8-1972,33.8,24.4,81.25,2.57,0
31-8-1972,30.3,23.9,81.75,7.77,0
1-8-1973,31,22.4,86.75,4.57,4.8
2-8-1973,30.6,22.1,83.75,2.0,0
3-8-1973,32.4,23,82,1.67,0
4-8-1973,31.7,23.8,81,3.67,0
5-8-1973,30.4,21.3,84,4.17,5
6-8-1973,31.8,23.8,81,3.87,3.5
7-8-1973,32.7,22.4,77.5,3.67,0
8-8-1973,32.8,23.1,84.75,1.33,0
9-8-1973,30.8,23.2,84.75,4.0,18
10-8-1973,33.1,24.1,79.75,3.67,0
11-8-1973,32.7,23.2,77.5,7.2,0
12-8-1973,33,24.4,79.5,3.43,0
13-8-1973,33.8,23.8,75,3.67,0
14-8-1973,33.4,24.3,78,3.4,0
15-8-1973,33.6,24.4,73.75,4.83,0
16-8-1973,34,25.2,81.5,2.57,0
17-8-1973,33.7,23.7,80.5,2.67,2.2
18-8-1973,27.6,23.3,90.75,5.0,7
19-8-1973,32,22.5,87.5,3.67,15.8
20-8-1973,32.4,22.8,84.5,4.43,11.6
21-8-1973,32.7,22.5,79.75,3.57,5
22-8-1973,33.6,23.8,76,5.43,0
23-8-1973,33.7,23.6,72,5.0,0
24-8-1973,33.8,23.5,70,5.83,0
25-8-1973,34,23.7,70.5,3.07,0
26-8-1973,33.7,24.1,75,4.33,0
27-8-1973,33.5,25,75.25,5.43,0
28-8-1973,33,24.3,76,6.17,0
29-8-1973,32.6,23.3,80.25,3.9,0
30-8-1973,30.6,23.5,85.5,5.77,1.5
31-8-1973,30.4,21.6,85.25,5.1,34.2
1-8-1974,31.2,23.6,82,3.33,0
2-8-1974,32.4,23.7,79.25,2.57,0
3-8-1974,33,22.2,74.75,5.2,0.3
4-8-1974,33.1,23,69.75,2.33,0
5-8-1974,32.8,24.5,70.5,6.07,0
6-8-1974,33.4,23.6,71.75,3.33,0
7-8-1974,33,24.3,78.75,2.63,0
8-8-1974,33,23.6,75,2.17,0
9-8-1974,33,23.7,79.5,2.33,0
10-8-1974,32,23.6,78.75,2.53,0.1
11-8-1974,30.5,23.1,85.5,6.43,0
12-8-1974,31.6,21.2,82.25,3.1,17
13-8-1974,32.4,23.8,78.25,2.9,0
14-8-1974,33,22.4,69,2.77,0
15-8-1974,34,23,69.25,4.77,0
16-8-1974,33.7,24.1,69.5,2.9,0
17-8-1974,34,23.5,66.25,3.9,0
18-8-1974,33.7,22.9,64.5,2.07,0
19-8-1974,33.6,23.9,73.75,6.9,0
20-8-1974,32.3,21.3,78.5,2.77,7
21-8-1974,32.7,24,72.5,5.0,1
22-8-1974,33,23.8,71.25,3.4,0
23-8-1974,33,23.3,72.25,3.83,0
24-8-1974,33.5,22.9,77.25,4.23,0
25-8-1974,34.5,25,70.5,4.23,0
26-8-1974,34,24.6,72,4.1,0
27-8-1974,33.9,24.3,73.25,2.93,0
28-8-1974,34.1,24.2,74.75,4.0,0
29-8-1974,33.6,23.9,77.75,5.27,0
30-8-1974,34,23.8,76.25,1.6,1.3
31-8-1974,35.3,24.1,79.5,3.33,0
1-8-1975,33.2,22.3,76.25,3.5,0
2-8-1975,32.3,23.3,79.25,1.93,0
3-8-1975,29.2,23.6,84.75,2.23,0
4-8-1975,32.1,21,82.25,2.77,0.6
5-8-1975,32.1,22.9,74.75,2.83,0
6-8-1975,32.5,22,71,2.83,0
7-8-1975,33.2,22,65.5,4.77,0
8-8-1975,33.8,22,62,5.93,0
9-8-1975,33.3,24.3,69,2.67,0
10-8-1975,34.2,24.3,68.5,1.37,0
11-8-1975,31.3,22.5,88.75,1.07,0
12-8-1975,32.7,23.2,72.5,4.13,10.8
13-8-1975,32.7,23.5,75.25,2.23,0
14-8-1975,33.5,24.3,81.5,0.5,0
15-8-1975,33,24,78.25,2.33,0
16-8-1975,32.9,23.1,81.5,2.57,0
17-8-1975,32.7,23.3,69.5,1.67,0.8
18-8-1975,33.5,22.8,67.5,2.23,0
19-8-1975,32.1,24,79.75,4.13,0
20-8-1975,27.6,23.3,89.5,2.0,0.8
21-8-1975,33.2,22.1,77,2.07,0.8
22-8-1975,32.9,22.7,81.5,3.3,0
23-8-1975,33,22.4,73,1.8,0
24-8-1975,32.2,22.5,75.75,4.43,0
25-8-1975,29,23.8,86.25,0.67,0.6
26-8-1975,30.2,21.5,87,2.93,13
27-8-1975,30.9,21.5,86.25,4.07,15.6
28-8-1975,28.3,23.3,90.25,2.13,12.6
29-8-1975,31.3,21.6,80.75,2.23,1
30-8-1975,33.2,23.3,75.75,2.27,0
31-8-1975,33.4,24.1,78.75,2.2,0
1-8-1976,32.6,23.9,69.5,1.77,0
2-8-1976,32.3,23.3,69.5,5.67,0
3-8-1976,32.2,22.8,70.25,5.33,0
4-8-1976,33.6,23,70.5,5.33,0
5-8-1976,33.8,23.1,67.5,4.0,0
6-8-1976,33.7,23.5,69.25,6.0,0
7-8-1976,33.4,23.6,62.75,5.57,0
8-8-1976,33.6,23.5,60,6.67,0
9-8-1976,34.1,25.5,64.5,5.67,0
10-8-1976,33.8,24.9,73,3.9,0
11-8-1976,35.1,23.4,62.25,5.17,0
12-8-1976,35.1,22.2,51.5,8.9,0
13-8-1976,35.2,23.2,57,3.07,0
14-8-1976,34.8,25,64.5,5.23,0
15-8-1976,33.9,24,63.25,5.33,0
16-8-1976,33.4,24,71,5.0,0
17-8-1976,33,23.9,68.25,5.6,0
18-8-1976,34.7,23.9,63,5.83,0
19-8-1976,37.6,24.2,58.25,8.43,0
20-8-1976,34.6,24.1,58.25,4.0,0
21-8-1976,34.1,24.4,69.5,2.9,0
22-8-1976,30.3,23.5,91.5,0.77,0
23-8-1976,29.4,22.6,94.5,0.67,25.6
24-8-1976,27.3,22.3,85.75,1.67,9.2
25-8-1976,31.9,22.2,75.25,5.57,2.6
26-8-1976,33,23.5,77,5.1,0
27-8-1976,32.7,22.6,69.25,8.1,0
28-8-1976,34.2,24,66.75,3.67,0
29-8-1976,33.3,24.2,67.5,3.6,0
30-8-1976,33.4,23.5,70.75,3.1,0
31-8-1976,33.6,24.2,75.75,6.4,0
1-8-1977,33.5,21.8,68.5,1.0,0
2-8-1977,33.7,22.1,70.5,1.1,0
3-8-1977,32,22.8,77,1.0,0
4-8-1977,32.8,22.8,79.5,1.2,0.6
5-8-1977,33.2,22.1,74.25,2.27,0
6-8-1977,33.3,23.2,69,3.13,0
7-8-1977,33.6,21.3,74,1.4,0
8-8-1977,34.8,21.9,67,1.1,0
9-8-1977,33.2,23,72.75,1.0,0
10-8-1977,32.6,21.9,83.75,2.87,0
11-8-1977,33,21.6,78.75,1.2,1.2
12-8-1977,32.6,22.8,87,1.77,0
13-8-1977,33.2,22,75.25,1.57,10.5
14-8-1977,33.2,22.6,71,2.5,0
15-8-1977,34,23.3,67.5,2.5,0
16-8-1977,33.5,22.8,65.75,2.53,0
17-8-1977,33.6,20.1,67,1.67,0
18-8-1977,34.6,21.4,70.5,1.97,0
19-8-1977,30.5,21.9,80.25,0.7,0
20-8-1977,33.7,24,78,1.53,29.3
21-8-1977,33.4,21,77,1.53,0
22-8-1977,34.4,21.2,75,0.7,0
23-8-1977,34.1,22.1,70.75,1.7,0
24-8-1977,33.3,23.3,76,4.67,1.3
25-8-1977,33.2,24.4,74,2.87,0
26-8-1977,33.7,23.1,69.5,1.57,0
27-8-1977,35,22.5,69.75,1.1,0
28-8-1977,34.5,22,67,2.1,0
29-8-1977,34.5,22.2,68.5,2.47,0
30-8-1977,34.3,22.5,69.25,2.67,0
31-8-1977,34.7,23.2,72.5,3.47,0
1-8-1978,30.4,22.3,90.75,0.53,3.3
2-8-1978,30.8,22.6,79.75,2.37,10.4
3-8-1978,32,21.3,77,2.53,0
4-8-1978,32.6,20.9,76.5,2.63,0
5-8-1978,32.8,21.1,75,2.2,0
6-8-1978,32.7,21.5,73.5,2.0,0
7-8-1978,33.2,21.7,74,2.2,0
8-8-1978,33.3,23.1,68,1.1,0
9-8-1978,33.8,23.5,70.75,2.63,0
10-8-1978,33.3,22.4,70,2.67,0
11-8-1978,33.8,23.5,68.5,1.87,0
12-8-1978,34.2,21.6,78.75,2.87,0
13-8-1978,31.9,21.5,87,1.67,17.6
14-8-1978,25,19.5,74.75,3.73,2
15-8-1978,27.4,21,77.25,1.8,0
16-8-1978,28.2,20.4,77.5,2.3,0
17-8-1978,26.3,18.1,78.5,1.43,0
18-8-1978,30.4,20.9,75.5,0.43,0
19-8-1978,32.4,21.1,76.5,0.87,0
20-8-1978,26,20.4,90.75,1.57,0
21-8-1978,30.7,20.6,83.25,0.53,17.1
22-8-1978,32.5,21.1,78.75,1.9,0
23-8-1978,32.1,21.3,81.5,1.0,0
24-8-1978,32.7,21.7,82.75,1.1,0
25-8-1978,33.6,21.4,74.25,1.53,0
26-8-1978,32.4,23.2,79,1.67,0
27-8-1978,32.8,21.7,80,1.57,0
28-8-1978,32.2,22.1,78.5,1.13,0
29-8-1978,33.3,22.3,75.75,2.07,0
30-8-1978,34.2,22.7,67.5,3.27,0
31-8-1978,34.5,23.1,69.25,2.43,0
1-8-1979,,,,2.83,
2-8-1979,,,,3.07,
3-8-1979,,,,1.7,
4-8-1979,,,,3.7,
5-8-1979,,,,3.37,
6-8-1979,,,,2.67,
7-8-1979,,,,2.2,
8-8-1979,,,,2.87,
9-8-1979,,,,1.1,
10-8-1979,,,,1.83,
11-8-1979,,,,2.4,
12-8-1979,,,,2.27,
13-8-1979,,,,0.87,
14-8-1979,,,,1.8,
15-8-1979,,,,2.9,
16-8-1979,,,,1.6,
17-8-1979,,,,0.83,
18-8-1979,,,,1.53,
19-8-1979,,,,2.43,
20-8-1979,,,,0.53,
21-8-1979,30.6,22.9,96,0.0,0
22-8-1979,,,,1.53,
23-8-1979,,,,1.47,
24-8-1979,,,,0.77,
25-8-1979,,,,1.37,
26-8-1979,,,,0.5,
27-8-1979,,,,3.8,
28-8-1979,,,,1.87,
29-8-1979,,,,2.27,
30-8-1979,,,,3.0,
31-8-1979,,,,1.7,
1-8-1980,,,,2.0,
2-8-1980,26.4,20.4,88,0.43,0
3-8-1980,,,,1.53,
4-8-1980,32.2,21,77,1.63,0
5-8-1980,,,,2.2,
6-8-1980,33,23.5,74,1.1,0
7-8-1980,31.9,24.3,87.75,0.67,0
8-8-1980,32.7,24.2,75.5,3.27,1.2
9-8-1980,33.2,22.1,77.5,1.5,0
10-8-1980,30.1,21.7,87.25,2.4,0
11-8-1980,32.3,22.6,89,1.77,4.6
12-8-1980,30.6,22.3,84.5,1.2,0
13-8-1980,32.3,22.5,76.75,1.63,0
14-8-1980,33.4,22.1,71.25,1.53,0
15-8-1980,32.5,23.9,76.5,1.87,0
16-8-1980,33.1,22.9,77.25,2.2,0.4
17-8-1980,33.9,23.2,70,2.53,0
18-8-1980,34.4,24,65.25,2.1,0
19-8-1980,34,23.3,72.5,1.33,0
20-8-1980,,,,2.13,
21-8-1980,33.3,23.3,85.5,0.93,2.4
22-8-1980,,,,1.27,
23-8-1980,34.3,22,73.75,0.67,0.3
24-8-1980,34.2,22.7,74.75,1.1,0
25-8-1980,33.7,22.5,84.5,2.97,0
26-8-1980,32.5,22.5,79.75,0.83,17.1
27-8-1980,31.9,24.1,88.25,1.9,0
28-8-1980,,,,2.47,
29-8-1980,,,,1.03,
30-8-1980,,,,1.1,
31-8-1980,32.1,21.6,77.75,1.63,5.2
1-8-1981,29.6,21.4,93.5,1.4,0
2-8-1981,32.7,22.2,85.25,1.63,8.4
3-8-1981,,,,1.4,
4-8-1981,32.8,22.4,74.5,2.9,0
5-8-1981,32.8,23.4,72.5,2.63,0
6-8-1981,33,24.3,72.5,2.4,0
7-8-1981,,,,2.83,
8-8-1981,,,,3.73,
9-8-1981,33.9,23.4,70.25,2.2,0
10-8-1981,32.7,24.7,78.5,2.17,0
11-8-1981,28.4,21.1,92.25,0.0,0
12-8-1981,26.3,20.8,91.5,1.63,43.9
13-8-1981,30.4,20.9,86.25,1.63,3.8
14-8-1981,32.9,22.8,78.75,1.03,0
15-8-1981,33.4,22.8,76.5,1.1,0
16-8-1981,33,22.3,76.25,1.9,0
17-8-1981,,,,1.87,
18-8-1981,,,,2.7,
19-8-1981,32.4,23.1,86.25,2.5,0
20-8-1981,30.3,22.6,80.75,0.53,6.2
21-8-1981,,,,1.57,
22-8-1981,32.3,22,73,1.8,0
23-8-1981,31.8,23,86,2.7,0
24-8-1981,,,,1.37,
25-8-1981,29.2,22.5,91.5,2.2,0
26-8-1981,32.6,21.7,82.5,1.5,5.2
27-8-1981,,,,1.37,
28-8-1981,32.3,22,77.25,0.8,0
29-8-1981,,,,1.7,
30-8-1981,,,,1.33,
31-8-1981,32.4,21,88.25,1.33,0.5
1-8-1982,,,,0.77,
2-8-1982,32.1,22.3,81.75,1.43,2
3-8-1982,32.6,22.3,76.25,2.07,0
4-8-1982,32.8,22.5,75.5,0.77,0
5-8-1982,33.4,22.3,81.25,1.3,0
6-8-1982,30.9,21.7,81.75,2.03,0
7-8-1982,,,,1.6,
8-8-1982,32.6,22.5,74.5,1.47,0
9-8-1982,32.2,22.7,81.5,1.3,0
10-8-1982,,,,1.07,
11-8-1982,,,,0.83,
12-8-1982,33.4,23.1,76,0.47,0
13-8-1982,,,,0.67,
14-8-1982,,,,0.67,
15-8-1982,,,,1.47,
16-8-1982,,,,1.97,
17-8-1982,33.7,22.5,74,0.93,0
18-8-1982,33.4,23.1,79.25,1.27,0
19-8-1982,32.8,21.5,81.75,1.73,0
20-8-1982,33.6,23.1,74.75,1.0,0
21-8-1982,34.3,23.1,72,1.8,0
22-8-1982,,,,1.87,
23-8-1982,30.1,24.5,83.25,1.73,0
24-8-1982,,,,1.3,
25-8-1982,,,,0.83,
26-8-1982,,,,1.6,
27-8-1982,34.1,24.1,72,2.47,0
28-8-1982,34.2,24.5,77.25,1.53,0
29-8-1982,34.9,23.1,71.5,1.1,0
30-8-1982,34.6,24.3,71.5,1.1,0
31-8-1982,34.7,24.5,68.75,2.4,0
1-8-1983,32.7,26.9,,2.8,0
2-8-1983,31.5,24.2,,2.87,0
3-8-1983,29.1,22.4,,1.93,5
4-8-1983,28.1,22.3,,2.33,0
5-8-1983,28.7,22.3,,1.97,0.4
6-8-1983,27.2,21.3,,3.07,17
7-8-1983,32.2,22.4,,1.63,32.3
8-8-1983,31.9,23,,2.13,0
9-8-1983,32.7,23.4,,2.57,1
10-8-1983,32.2,24.2,,0.53,0
11-8-1983,33.2,27.7,,2.53,0
12-8-1983,33.7,22.7,,2.57,0
13-8-1983,32,23.1,,2.3,4.4
14-8-1983,33.4,23.6,,2.73,0
15-8-1983,33.8,22.6,,2.8,0
16-8-1983,32.7,22.6,,1.3,0
17-8-1983,32.8,22.8,,1.73,21
18-8-1983,32.9,23.9,,2.47,0
19-8-1983,32.7,23.5,,2.13,0
20-8-1983,26.4,23.2,,2.53,0
21-8-1983,30.8,22.3,,3.0,29.7
22-8-1983,31.5,22.8,,2.37,5.8
23-8-1983,31.9,22.6,,0.1,6.4
24-8-1983,31.4,22.6,,1.97,3
25-8-1983,30.1,23.9,,1.37,0.4
26-8-1983,32.8,23,,2.63,7.8
27-8-1983,32.1,22.1,,1.33,0
28-8-1983,33.3,23.9,,3.5,0.4
29-8-1983,33.5,23.8,,1.93,0
30-8-1983,33.7,23.4,,2.17,0
31-8-1983,33.7,23.8,,1.37,0
1-8-1984,33.2,23.6,,1.1,0
2-8-1984,31.7,23.4,,1.33,0
3-8-1984,32.6,23.4,,1.37,0
4-8-1984,32.7,21.5,,0.77,2
5-8-1984,33.4,22.5,,1.1,0
6-8-1984,33.8,23.9,,2.5,0
7-8-1984,33.7,23.2,,1.5,0
8-8-1984,34,22.5,,2.7,0
9-8-1984,34,22.6,,2.0,0
10-8-1984,33.8,24,,2.13,0
11-8-1984,33.8,23.5,,1.6,0
12-8-1984,33.6,24.1,,1.43,0
13-8-1984,32.4,22.4,,1.07,1.6
14-8-1984,30.6,23.1,,1.2,0
15-8-1984,33.3,21.7,,2.0,7.1
16-8-1984,32.2,22.7,,1.1,0
17-8-1984,30.2,21.9,,1.43,11.3
18-8-1984,30,22.9,,0.0,0
19-8-1984,31.7,23.1,,1.87,1.2
20-8-1984,32.6,22.6,,0.87,3.2
21-8-1984,33.6,22.7,,1.93,0
22-8-1984,33.2,23.4,,2.7,0
23-8-1984,34.3,24.6,,2.03,3.2
24-8-1984,34.5,23.9,,2.17,0
25-8-1984,33.8,23.4,,1.1,0
26-8-1984,27.8,21.3,,2.53,29
27-8-1984,26.8,20.5,,2.27,1.1
28-8-1984,29.8,20.1,,0.93,0
29-8-1984,26.6,22.2,,1.87,0
30-8-1984,28,22.5,,0.7,0.3
31-8-1984,31.8,21.9,,0.53,2.8
1-8-1985,32.6,22.5,,1.43,0
2-8-1985,33,22.7,,2.2,0
3-8-1985,33,23.5,,1.37,0
4-8-1985,31.2,22.2,,2.1,0
5-8-1985,32.5,20.5,,0.87,0
6-8-1985,33.3,20.5,,1.53,0
7-8-1985,33.2,24.9,,1.93,0
8-8-1985,33.3,22.3,,0.83,0
9-8-1985,33.4,23.3,,1.1,0
10-8-1985,31.7,22.9,,1.77,0
11-8-1985,30,23.3,,1.6,6.1
12-8-1985,27.2,22.1,,1.53,4.6
13-8-1985,30,22.7,,1.97,1.2
14-8-1985,31.4,22.7,,1.0,2.2
15-8-1985,32.7,23.3,,2.43,0
16-8-1985,32.8,23.3,,1.33,0
17-8-1985,32.9,22.8,,1.77,1.3
18-8-1985,32.8,22.1,,2.03,0
19-8-1985,33.4,24.5,,1.7,0
20-8-1985,32.9,24.3,,2.33,0
21-8-1985,33.7,23.9,,2.2,0
22-8-1985,33.4,22.1,,1.47,4.3
23-8-1985,30.8,20.3,,1.13,39.4
24-8-1985,31.6,22.3,,0.67,0
25-8-1985,32.6,21.7,,0.77,0
26-8-1985,33.5,23.1,,0.77,0
27-8-1985,32.8,23.3,,1.67,0
28-8-1985,33.5,23.5,,1.13,0
29-8-1985,32,24.3,,0.83,0
30-8-1985,30.2,23.3,,0.67,0
31-8-1985,32.5,21.2,,1.5,4
1-8-1986,32.6,23.4,,1.87,0
2-8-1986,32.7,23,,2.0,0
3-8-1986,32.8,23.5,,1.73,0
4-8-1986,32.8,22.6,,2.43,0
5-8-1986,32.8,23.3,,2.13,0
6-8-1986,32.8,24.5,,2.43,0
7-8-1986,32.4,23.6,,2.27,0
8-8-1986,32.8,22.6,,0.87,0
9-8-1986,32.7,23.5,,3.63,0
10-8-1986,33.8,23.5,,2.23,0
11-8-1986,33,24.6,,3.4,0
12-8-1986,32.5,23.9,,3.07,0
13-8-1986,33.5,23.3,,1.97,0
14-8-1986,33.8,22.5,,1.33,0
15-8-1986,34.5,22.9,,1.1,0
16-8-1986,33.8,23.6,,0.87,0
17-8-1986,33,24.3,,1.0,0
18-8-1986,34.3,23.6,,1.6,0
19-8-1986,33.1,23,,2.6,0
20-8-1986,32.8,24.9,,1.1,0
21-8-1986,33.7,23.3,,0.83,0
22-8-1986,34.2,23.9,,1.37,0
23-8-1986,34.3,23.8,,1.07,0
24-8-1986,35.3,23.9,,2.2,0
25-8-1986,35.1,24.6,,2.63,0
26-8-1986,35,25.3,,3.6,0
27-8-1986,33.2,24,,2.1,0
28-8-1986,33.4,22.6,,1.53,1.6
29-8-1986,34.5,23.5,,1.1,0
30-8-1986,32.4,24,,1.97,0
31-8-1986,33.6,22.9,,1.67,0
1-8-1987,31.5,21.3,,,0
2-8-1987,31.8,23.4,,,0
3-8-1987,26.5,23.6,,,0.6
4-8-1987,32.7,22.5,,,21.8
5-8-1987,33.4,23.6,,,0
6-8-1987,33,24.5,,,2.8
7-8-1987,32.7,25.3,,,0
8-8-1987,29.7,23.5,,,0.3
9-8-1987,31.5,23.6,,,0
10-8-1987,34,23.9,,,0
11-8-1987,33.6,23.3,,,0
12-8-1987,34.6,23.5,,,0
13-8-1987,33,23.8,,,0
14-8-1987,33.6,26.2,,,1
15-8-1987,34.5,23.5,,,0
16-8-1987,34.4,24.5,,,0
17-8-1987,33.4,24.4,,,7.4
18-8-1987,33,25,,,0
19-8-1987,34.6,24.4,,,0
20-8-1987,30,22.6,,,1.6
21-8-1987,29.8,21.9,,,28.3
22-8-1987,30.4,22.9,,,7
23-8-1987,32.8,22.9,,,4.8
24-8-1987,34,23.5,,,0
25-8-1987,34.2,23.9,,,0
26-8-1987,33.6,24.9,,,0
27-8-1987,34,24,,,0
28-8-1987,33.5,25,,,0
29-8-1987,34.2,23,,,1.2
30-8-1987,34.4,23,,,0
31-8-1987,33.4,24.8,,,0
1-8-1988,32.6,21.9,,1.93,0
2-8-1988,32.7,23.3,,1.1,0
3-8-1988,33,25,,1.0,0
4-8-1988,32.5,24,,0.93,0
5-8-1988,33.5,23.3,,0.77,0
6-8-1988,33.6,22.9,,0.87,0
7-8-1988,34.3,24.3,,0.77,0
8-8-1988,33.7,23.5,,1.77,0
9-8-1988,33.8,22.9,,0.77,2.2
10-8-1988,30.5,22.6,,0.77,5
11-8-1988,30.1,23.5,,1.53,0
12-8-1988,32.5,23.5,,0.9,6.4
13-8-1988,31.7,22.5,,1.53,16
14-8-1988,33,22.6,,1.0,0
15-8-1988,33.6,22.3,,1.1,0
16-8-1988,34,24,,1.0,0
17-8-1988,34,25.5,,1.1,0
18-8-1988,33.4,23.9,,1.0,0
19-8-1988,33.6,24.3,,1.1,0
20-8-1988,33.4,24.3,,1.77,0
21-8-1988,33.2,24.9,,1.53,0
22-8-1988,33.4,22.9,,1.53,0
23-8-1988,34.5,23.5,,0.0,0
24-8-1988,31.4,25.3,,0.77,0
25-8-1988,33.6,23.9,,0.77,0
26-8-1988,34.2,24.3,,1.37,0
27-8-1988,33.5,23.9,,0.77,0
28-8-1988,34.5,24.5,,1.0,0
29-8-1988,29.4,23.3,,0.0,6
30-8-1988,29.8,23.5,,0.0,0
31-8-1988,32.5,23.3,,0.77,0
1-8-1989,32.1,23.9,,1.47,0
2-8-1989,32.3,23.9,,1.77,0
3-8-1989,31.4,24.7,,1.43,0
4-8-1989,32.4,24.3,,1.0,0
5-8-1989,32.2,22.7,,1.67,0
6-8-1989,32.6,21.9,,0.77,0
7-8-1989,31,23.8,,1.0,0
8-8-1989,29.4,22.4,,2.0,0.6
9-8-1989,31.4,21.5,,1.67,7.2
10-8-1989,32.2,24.4,,2.67,0
11-8-1989,33.4,24.7,,2.33,0
12-8-1989,29.6,21.7,,2.33,4
13-8-1989,31.3,23.4,,0.67,0
14-8-1989,29,23.1,,1.0,1.8
15-8-1989,31.4,23.3,,1.33,1.2
16-8-1989,32.4,22.7,,1.0,0
17-8-1989,31.1,22.7,,1.33,0
18-8-1989,32,21.3,,0.67,0.2
19-8-1989,33.3,22.7,,1.67,0
20-8-1989,33.3,23.3,,1.0,0
21-8-1989,33.4,23.2,,2.33,0
22-8-1989,33.8,24.6,,3.67,0
23-8-1989,34.2,24.1,,3.0,0
24-8-1989,34.1,24.7,,2.0,0
25-8-1989,33.5,25,,1.33,0
26-8-1989,33.7,24.7,,0.67,0
27-8-1989,32.8,22.8,,2.0,0
28-8-1989,33.4,25.5,,1.33,0
29-8-1989,33.1,23.1,,1.0,0
