Date,AHT,ALT,ARH,WS,RAINFALL
16-6-1972,28.5,23.1,87.75,4.43,1.6
17-6-1972,31,22.7,80.25,4.2,0.3
18-6-1972,32,24.2,81.75,2.23,0
19-6-1972,29.6,24.1,95,0.83,0
20-6-1972,28.8,23.5,91.5,1.67,9
21-6-1972,30,22.5,88,4.0,1.6
22-6-1972,31,23.8,87.25,3.67,10
23-6-1972,29.7,23.6,86,4.77,6
24-6-1972,30.7,23.4,83.5,6.77,2
25-6-1972,31.3,22.9,82,1.67,2.6
26-6-1972,31.6,22.5,81,4.0,0
27-6-1972,31.7,22.9,75.75,6.43,3.2
28-6-1972,31.7,24,75.5,4.6,0
29-6-1972,31,23.9,82.5,7.57,0
30-6-1972,31.6,23.8,81,1.25,0.6
1-6-1973,29.4,21.6,89.5,2.57,26.2
2-6-1973,32.1,22.3,84,8.0,0.6
3-6-1973,32,23.5,78,4.0,0
4-6-1973,32.7,23.9,79.25,7.23,0
5-6-1973,32.5,23.4,81.25,2.0,0
6-6-1973,31.7,24.6,87.5,5.1,0
7-6-1973,31.1,23.4,89,1.33,26
8-6-1973,32.4,23.4,83,5.0,3
9-6-1973,29,23.3,91.75,2.27,0
10-6-1973,32.4,23.7,84.75,1.0,9.2
11-6-1973,31.6,24,83.25,2.23,0
12-6-1973,32.1,23.8,83,3.67,0
13-6-1973,31.2,25,85.25,2.2,0
14-6-1973,30,24,87.75,2.0,1.5
15-6-1973,27.6,24.2,91.5,5.1,5
16-6-1973,32.8,22.6,83.75,5.6,3.8
17-6-1973,31.8,24.8,86.25,4.4,0
18-6-1973,31.1,24.1,81,3.0,3.5
19-6-1973,32.5,23.4,85.75,5.0,0
20-6-1973,30.6,23.7,83.5,2.33,0
21-6-1973,31.7,23.9,82.5,3.9,0
22-6-1973,30.8,24.6,84.5,3.23,0
23-6-1973,31.8,23.7,81.25,2.63,0
24-6-1973,32.1,23.1,85.75,4.33,0
25-6-1973,32.5,23.5,78.25,4.6,0
26-6-1973,32.5,23.9,81.25,3.9,0
27-6-1973,33.4,24.5,80.5,4.07,0
28-6-1973,32.1,24.6,90,5.1,1.1
29-6-1973,29.2,23.7,81.25,5.2,7.5
30-6-1973,31.6,22.2,82.5,2.57,0
1-6-1974,31.2,22.2,89,2.0,61
2-6-1974,28,22.2,88.25,6.9,53
3-6-1974,31.5,23.2,83.25,1.93,0.3
4-6-1974,28.6,23.3,90.5,2.0,2
5-6-1974,30.4,22,84,2.9,2.3
6-6-1974,28.6,23.7,88.75,2.83,0.3
7-6-1974,30.4,23.6,87.5,3.07,11
8-6-1974,28.2,23,88.5,3.17,0
9-6-1974,29.3,24,89.5,0.83,0.6
10-6-1974,29.8,23.2,90.5,1.67,9.6
11-6-1974,28.5,22.9,90.25,1.27,1.6
12-6-1974,30.6,24,82,2.57,24.7
13-6-1974,30.9,23.1,82.25,6.67,0
14-6-1974,30.1,23.1,82.5,1.67,0
15-6-1974,31.5,24.1,80.25,5.57,0
16-6-1974,31,23.4,83.75,2.57,0
17-6-1974,31,24.2,83.25,2.57,1.2
18-6-1974,30.8,24.6,84.5,4.2,0.2
19-6-1974,30.8,23.2,83.25,1.0,0
20-6-1974,32.1,23.6,78.5,5.57,0
21-6-1974,32.3,23.3,84.5,2.4,0
22-6-1974,31,23,82.5,6.17,3
23-6-1974,30.3,23.7,93.75,2.23,0
24-6-1974,32.3,22.2,82,3.03,1
25-6-1974,30.8,23.4,86.5,2.23,0
26-6-1974,30.6,22.7,80,3.67,0.3
27-6-1974,32.3,23,79.75,2.0,0
28-6-1974,32.2,23.5,77.5,6.9,0
29-6-1974,32.1,23.7,77,4.43,0
30-6-1974,32,23.7,76.5,2.6,0
1-6-1975,31.5,23.8,82.25,4.5,0
2-6-1975,31.2,23.9,81.5,4.3,0.1
3-6-1975,32.4,23.7,85.75,2.67,0
4-6-1975,28.6,23.3,90,0.83,0.5
5-6-1975,29.5,21.2,89,1.13,9
6-6-1975,30.5,22.5,83.5,3.33,0
7-6-1975,32,23.7,85.25,4.1,0
8-6-1975,30.3,22.3,81.75,4.77,2
9-6-1975,30.4,21.8,87.25,1.67,26
10-6-1975,31.3,22.8,79.5,3.33,0
11-6-1975,32,23.5,77.75,3.67,0
12-6-1975,32.3,23.4,76.75,3.23,0
13-6-1975,30.4,23.1,86.75,1.67,0
14-6-1975,31.9,22.7,76.75,4.0,5.6
15-6-1975,30.7,22.9,84.25,1.33,0
16-6-1975,30.5,22.3,85.5,2.23,0
17-6-1975,30.6,22.8,83,1.1,1.6
18-6-1975,28.5,21.9,87.5,3.9,10
19-6-1975,30.7,23,84.25,1.67,10
20-6-1975,28,22.4,90.75,6.67,3
21-6-1975,30.8,22.6,78,8.6,2
22-6-1975,31,23.9,77.25,3.33,2
23-6-1975,31.2,22.5,80,3.0,0
24-6-1975,32.1,24.2,82.5,2.57,1.2
25-6-1975,29.6,22.5,87.5,4.23,5.6
26-6-1975,31.2,23.2,81.5,2.9,0
27-6-1975,26.8,23.4,93.25,0.0,0
28-6-1975,31.1,22.9,82.5,4.33,6
29-6-1975,30.6,22.6,89.25,8.9,0
30-6-1975,31,23.2,83.25,3.9,13.2
1-6-1976,30.6,23,85,2.83,1
2-6-1976,32,23.5,77.75,3.67,0
3-6-1976,31.7,23.5,85,2.57,0
4-6-1976,30.9,23.5,83,3.13,5.1
5-6-1976,31.8,22.9,78.25,2.0,6.1
6-6-1976,32.7,23.5,80.25,7.77,0
7-6-1976,31.1,22.4,79.25,5.53,0.8
8-6-1976,30.5,23.3,85.75,2.0,0
9-6-1976,32,21.9,82,5.0,1.5
10-6-1976,28.3,23.1,90.5,5.9,2.3
11-6-1976,29.7,23,89.25,1.77,19.2
12-6-1976,30,23.4,81.5,2.33,1.4
13-6-1976,29.9,23,89.5,1.93,0.6
14-6-1976,30.9,23.2,82.5,3.57,1.6
15-6-1976,31.2,23.9,78,1.67,0
16-6-1976,31.3,23.6,85.75,4.0,0
17-6-1976,31,23,84,0.9,0
18-6-1976,31,23.1,77,4.17,0
19-6-1976,31.2,23.1,73,3.9,0
20-6-1976,31,23.4,76.75,3.23,0
21-6-1976,28.7,22,87.5,3.33,0
22-6-1976,29.4,23,86,4.33,11.5
23-6-1976,31.2,22.3,78.25,1.43,0
24-6-1976,31.3,22.6,83,1.77,0
25-6-1976,31.3,23.4,77.75,5.73,0
26-6-1976,31.6,23.9,78.5,1.33,0.4
27-6-1976,32.6,24.1,80,2.9,0
28-6-1976,32,23.4,85.5,4.43,0
29-6-1976,31,23,79.25,2.57,7
30-6-1976,31.3,23.9,80,3.6,3.2
1-6-1977,30.1,21.7,94.75,0.53,0
2-6-1977,30.6,22,89.25,0.0,15.2
3-6-1977,29.9,22.4,89,1.07,1.1
4-6-1977,30.8,22.5,87,2.1,4.6
5-6-1977,31,22.4,89.25,0.8,8.6
6-6-1977,30.2,21.2,80.25,0.0,0
7-6-1977,31.5,21.2,78.75,1.37,0
8-6-1977,31.4,22.1,85,0.77,0
9-6-1977,28.6,22,88.25,0.0,13.4
10-6-1977,30.2,22.3,89.25,0.0,0.4
11-6-1977,29.8,20.8,85,0.83,1.6
12-6-1977,27,21.9,89.75,1.73,5
13-6-1977,29.6,20.5,80.5,1.7,0
14-6-1977,31.5,21.5,85.75,1.53,0
15-6-1977,31.7,21.4,80,1.9,0
16-6-1977,31.9,21.6,77,1.83,0
17-6-1977,33,21.4,74.25,1.27,0
18-6-1977,31.8,22.1,84,1.73,0
19-6-1977,30.7,22,87.25,1.3,0
20-6-1977,29.4,22.6,91.5,0.43,0.6
21-6-1977,31.4,21.5,78.75,0.7,0.9
22-6-1977,32.2,21.3,80.75,0.0,0.1
23-6-1977,30.4,22.6,82.5,2.5,0.9
24-6-1977,31.3,21.8,78.75,1.53,0
25-6-1977,31.3,21.4,80.25,1.77,0
26-6-1977,30.6,22.7,85.75,0.67,0
27-6-1977,27.5,22.6,90.25,0.53,8.2
28-6-1977,30.6,22,82.5,1.37,12.3
29-6-1977,31,22.3,85.5,2.47,5.5
30-6-1977,31,21.2,78.25,1.1,0
1-6-1978,25.5,22.1,90.75,0.6,4.3
2-6-1978,29.7,21.3,85.5,1.43,2
3-6-1978,28.3,23.3,91.25,2.57,2.8
4-6-1978,31.3,22.3,82.5,1.63,34.8
5-6-1978,31.5,22.9,80.75,2.3,0
6-6-1978,32.2,22.1,82,1.1,0
7-6-1978,32.5,21.6,79,1.63,0
8-6-1978,31.3,21.4,81.5,1.8,0
9-6-1978,31.4,23.3,80.5,1.67,0
10-6-1978,30.7,23,87.5,2.73,4
11-6-1978,31.1,22.1,86.75,1.53,4.3
12-6-1978,31.6,22.1,84.25,1.5,0
13-6-1978,30.8,23.1,85.25,2.63,0
14-6-1978,30.6,23.1,89.25,0.7,0.7
15-6-1978,26.6,22.8,92.75,1.13,13.4
16-6-1978,31.3,21.5,85,1.1,8.5
17-6-1978,31.4,21.9,86,1.27,0
18-6-1978,31.1,22.4,88,0.83,0
19-6-1978,30.8,22.1,79,2.67,6
20-6-1978,31.4,23.1,81,2.3,0
21-6-1978,31.8,23.3,80.75,1.4,0
22-6-1978,30.2,23.4,84.75,2.4,0
23-6-1978,30.8,23.4,82.5,1.8,0
24-6-1978,32,21.4,78.5,2.07,8.5
25-6-1978,31,22.7,77.75,1.1,0
26-6-1978,31.6,23.9,82,1.1,0
27-6-1978,31.5,23.4,82,1.1,0
28-6-1978,32.1,22.9,77.5,1.97,0
29-6-1978,32.7,22.7,82,1.37,0
30-6-1978,32.2,22.5,81.25,2.33,0
1-6-1979,27.1,22.6,84.75,2.93,0
2-6-1979,28.2,23.1,85.5,0.7,1.3
3-6-1979,29.9,22.9,90.75,1.63,1.3
4-6-1979,29.2,22.7,90.5,0.7,12.6
5-6-1979,30.3,23.1,85.25,1.67,25
6-6-1979,31.4,23.1,87.5,1.3,1
7-6-1979,30.3,22.1,90.25,0.6,0
8-6-1979,30.6,22.5,83,1.73,0
9-6-1979,31.6,22.5,83,1.8,0
10-6-1979,31.2,22.9,82.75,1.2,13
11-6-1979,30.7,22.9,88.25,1.1,0
12-6-1979,31.2,22.5,88.25,1.2,0
13-6-1979,27.6,22.9,94,0.37,7
14-6-1979,,,,0.67,
15-6-1979,31.5,22.1,83,1.77,0
16-6-1979,30.2,22.3,87.75,2.3,0
17-6-1979,30.7,22.7,85.25,0.83,0
18-6-1979,29.4,23.1,83,1.3,0
19-6-1979,30.9,22.7,85.5,0.67,0
20-6-1979,31.1,22.7,84.5,0.77,0
21-6-1979,32.5,22.3,82.25,1.43,0
22-6-1979,31.7,22.7,81.5,1.97,0
23-6-1979,31.7,22.3,81.25,1.6,0
24-6-1979,31.6,23.1,87.75,0.87,0
25-6-1979,31.7,23.1,88.25,1.1,1.1
26-6-1979,31.6,23.1,78.25,1.6,0
27-6-1979,31.7,21.7,75.5,1.37,0
28-6-1979,32.2,22.3,71.75,1.37,0
29-6-1979,30.2,23.6,88.5,1.53,0
30-6-1979,30.6,22.3,86.5,1.43,3.4
1-6-1980,,,,1.87,
2-6-1980,31.7,23.1,87.5,1.67,0
3-6-1980,30.5,23.5,90.75,1.67,0
4-6-1980,30.7,22.1,90.5,1.67,2.5
5-6-1980,29.2,21.1,90,3.57,24
6-6-1980,,,,2.8,
7-6-1980,31.4,22.9,81,1.2,0
8-6-1980,31.7,23.7,80.25,2.7,1.9
9-6-1980,29.8,23.1,86.75,3.33,6.4
10-6-1980,31.8,23.1,80.75,2.73,3
11-6-1980,,,,2.43,
12-6-1980,31.8,22.1,79.5,3.03,0
13-6-1980,32.8,23.1,74.5,1.97,0
14-6-1980,32.1,23.7,82.75,1.1,0
15-6-1980,32,23.8,83.75,0.87,0
16-6-1980,31.5,22.7,80.25,2.73,0
17-6-1980,30.5,22.1,84,4.23,4
18-6-1980,31.9,23.7,79.75,2.2,19.8
19-6-1980,32.5,23.1,80,1.37,0
20-6-1980,31,22.5,84.75,1.1,1.2
21-6-1980,,,,0.0,
22-6-1980,32.2,21.5,85.5,0.77,5.1
23-6-1980,31.6,21.7,82.5,1.1,0
24-6-1980,,,,1.0,
25-6-1980,31.4,22.6,83,2.63,0
26-6-1980,31.8,23.9,85.75,2.03,0
27-6-1980,32.1,23.3,74.75,3.2,0
28-6-1980,32.6,22.1,71.5,1.1,0
29-6-1980,31.7,22.7,91,3.27,0
30-6-1980,31.6,22.7,82.25,1.47,11.5
1-6-1981,30.5,23.7,90,2.2,0.8
2-6-1981,31,23.6,87,1.77,0
3-6-1981,,,,2.83,
4-6-1981,33.3,24.1,78.25,2.83,0
5-6-1981,31.4,23,84.75,1.7,0
6-6-1981,32.4,23.9,81.25,2.27,0
7-6-1981,31.8,24.6,83,3.37,0
8-6-1981,,,,3.3,
9-6-1981,,,,2.53,
10-6-1981,30.1,23.3,90,2.73,17.6
11-6-1981,,,,2.97,
12-6-1981,,,,3.0,
13-6-1981,31.8,23.4,83.25,2.33,0
14-6-1981,,,,2.2,
15-6-1981,31.7,22.2,81.75,0.53,5
16-6-1981,30.7,22.6,88.75,0.53,0
17-6-1981,31,22.6,83.5,2.7,24.6
18-6-1981,31.5,23.3,82.25,2.77,0
19-6-1981,30.1,22.8,85.25,2.1,0
20-6-1981,29,23.4,92.75,2.17,1.1
21-6-1981,31.5,23.1,79.25,2.47,2.4
22-6-1981,31.5,23,85.25,1.1,0
23-6-1981,,,,1.83,
24-6-1981,,,,1.7,
25-6-1981,31.7,23.7,79.75,2.73,0
26-6-1981,31.7,23.4,79,1.93,0
27-6-1981,30.7,22.2,83.75,1.7,0
28-6-1981,31.8,22,74.25,2.17,0
29-6-1981,32.2,23.7,72.25,0.0,0
30-6-1981,31.6,22.9,83.75,1.5,0
1-6-1982,31.5,22.9,83,1.9,0
2-6-1982,31.8,23.9,83,2.53,0
3-6-1982,,,,1.6,
4-6-1982,32.4,23.9,78,2.77,0
5-6-1982,,,,2.1,
6-6-1982,31.1,23.4,90.5,0.0,0
7-6-1982,,,,1.07,
8-6-1982,31.7,22.2,82,3.07,0.4
9-6-1982,31.6,22.3,82.25,2.1,0
10-6-1982,31.8,24.3,81,2.33,0
11-6-1982,31.8,23.1,84.25,2.13,0
12-6-1982,31.3,23.8,84.75,2.7,0
13-6-1982,32.1,23.5,83.75,2.37,0
14-6-1982,30.6,22.7,89,1.37,0
15-6-1982,32,23.5,82.25,2.57,1.2
16-6-1982,32.2,23.3,78.75,2.87,0
17-6-1982,32,23.9,76,2.23,0
18-6-1982,32,23.7,78.5,2.73,0
19-6-1982,32.5,23.1,79.25,2.1,0
20-6-1982,32.5,23.5,82.75,2.67,0
21-6-1982,31.2,23.9,88,2.67,1.7
22-6-1982,,,,1.2,
23-6-1982,,,,2.7,
24-6-1982,32.1,22.1,76.75,2.6,0
25-6-1982,32.7,22.3,76.25,1.33,0
26-6-1982,31.4,22.1,90,0.77,0
27-6-1982,30.7,23.2,87.5,1.03,12.5
28-6-1982,32.1,21.9,77.75,2.37,1
29-6-1982,32.1,22.9,81.25,1.8,0
30-6-1982,,,,2.13,
1-6-1983,33,23.9,,2.87,0
2-6-1983,30.2,23.9,,2.37,17.3
3-6-1983,30.8,24.5,,1.6,7.5
4-6-1983,30.4,24.3,,0.53,3.2
5-6-1983,31.7,23.3,,0.67,2.2
6-6-1983,31.7,24.5,,1.97,0
7-6-1983,32.3,24.3,,1.1,0
8-6-1983,32.8,23.1,,1.2,0
9-6-1983,33.5,23.1,,0.77,0
10-6-1983,32.1,22.9,,0.77,11.3
11-6-1983,32.3,22.3,,0.93,1.4
12-6-1983,31.3,22.9,,0.67,20.4
13-6-1983,32,22.7,,0.77,7.5
14-6-1983,31.9,24.5,,0.77,0
15-6-1983,28.9,23.7,,1.87,9
16-6-1983,24.7,22.5,,2.67,0
17-6-1983,28.3,22.5,,2.47,0
18-6-1983,26.7,23.1,,1.47,0
19-6-1983,29.8,22.9,,2.27,6.8
20-6-1983,31,23.1,,1.57,1
21-6-1983,31.8,22.9,,1.37,0
22-6-1983,32.9,23,,2.63,0
23-6-1983,31.8,23.1,,2.53,0
24-6-1983,33.7,24.1,,1.3,0
25-6-1983,33.6,23.7,,1.53,0
26-6-1983,33.6,23.7,,1.3,0.6
27-6-1983,31.9,22.9,,1.57,0
28-6-1983,33.6,22.5,,1.43,0
29-6-1983,32.4,23.3,,0.77,4
30-6-1983,33,23.5,,0.77,7.2
1-6-1984,32.2,23.1,,1.67,0
2-6-1984,32.1,23.5,,1.33,0
3-6-1984,31.2,24.1,,0.77,3.4
4-6-1984,32.1,23.5,,0.77,0
5-6-1984,31.7,22.5,,1.47,0
6-6-1984,31.4,21.5,,0.77,1.2
7-6-1984,28.7,22.5,,0.93,8
8-6-1984,30.2,22.1,,1.0,9.4
9-6-1984,32,23.3,,0.0,0
10-6-1984,30,22.3,,0.47,55.4
11-6-1984,30,23.6,,0.9,1.2
12-6-1984,31.1,23.3,,1.27,3.8
13-6-1984,31.2,23.9,,1.93,0
14-6-1984,31.6,23.6,,1.2,0
15-6-1984,32.2,22.7,,1.1,0
16-6-1984,32.1,24.1,,1.8,0
17-6-1984,31.3,24.1,,0.47,0
18-6-1984,32,22.1,,1.5,6.6
19-6-1984,31.6,23.3,,1.37,0
20-6-1984,30.1,23.9,,1.5,0
21-6-1984,31.4,21.5,,2.13,4.6
22-6-1984,31.8,21.4,,1.57,0
23-6-1984,31.8,22.3,,1.1,0
24-6-1984,31.8,22.9,,0.23,0
25-6-1984,30.5,22.1,,0.77,0.6
26-6-1984,31.6,22.3,,1.1,0
27-6-1984,31.6,22.3,,1.37,0
28-6-1984,31.3,22.6,,1.27,0
29-6-1984,32.2,22.2,,0.93,0
30-6-1984,32.6,21.6,,0.0,0
1-6-1985,32.6,24.1,,0.77,0
2-6-1985,31.6,24.5,,1.1,0
3-6-1985,33,22.7,,0.67,0
4-6-1985,32.2,22.9,,1.03,0
5-6-1985,31.4,23.5,,1.7,5.2
6-6-1985,28.9,23.3,,1.7,5.4
7-6-1985,29,23.3,,0.0,1
8-6-1985,25.2,21.3,,3.03,49.7
9-6-1985,27.4,21.7,,2.67,3.1
10-6-1985,27.7,21.2,,2.63,0
11-6-1985,27.9,22.8,,2.0,0
12-6-1985,29.9,21.4,,1.2,0
13-6-1985,30.4,22.3,,2.0,0
14-6-1985,30.5,22.2,,1.17,8
15-6-1985,29.1,21.5,,1.93,5.5
16-6-1985,31.7,21.4,,1.1,12
17-6-1985,29.6,21.6,,0.43,0
18-6-1985,30.9,21.9,,1.7,29
19-6-1985,30.1,21.1,,1.07,18.8
20-6-1985,31.6,22.9,,1.53,0
21-6-1985,31.5,23.3,,2.73,13.2
22-6-1985,31.4,22.3,,2.43,0
23-6-1985,31.7,22.2,,1.37,0
24-6-1985,31,22.5,,1.37,0
25-6-1985,32.2,22.5,,2.5,0
26-6-1985,32.5,23,,3.0,0
27-6-1985,31.8,22.4,,1.6,0
28-6-1985,30.6,23.3,,1.53,0
29-6-1985,31,21.7,,1.33,0
30-6-1985,32,22.5,,1.67,0
1-6-1986,25.9,20.6,,1.2,11.6
2-6-1986,26.3,22.6,,2.03,0.2
3-6-1986,30.1,21.5,,0.53,0
4-6-1986,29.9,23.3,,1.43,2.8
5-6-1986,31.7,21.3,,1.53,0.8
6-6-1986,31.6,23,,2.1,0
7-6-1986,30.6,22.9,,0.67,10.5
8-6-1986,28,22.5,,0.67,25
9-6-1986,29.5,22,,1.1,17.7
10-6-1986,31.3,22.6,,0.53,0
11-6-1986,30.1,23.3,,1.1,0.4
12-6-1986,30,22.8,,0.83,0
13-6-1986,30.2,22.5,,0.0,0
14-6-1986,30.6,22.5,,1.37,8.5
15-6-1986,30.3,23,,1.37,12
16-6-1986,31.6,22.8,,1.63,0
17-6-1986,31.4,22.9,,2.53,0
18-6-1986,32,22.3,,1.63,0
19-6-1986,31.4,24.5,,1.77,0
20-6-1986,27.6,24.3,,1.53,0
21-6-1986,30.6,23.3,,1.37,12.4
22-6-1986,31.7,23.4,,2.43,0.9
23-6-1986,31.6,22,,2.5,0
24-6-1986,31.6,22.3,,1.63,0
25-6-1986,32.2,22.5,,1.6,0
26-6-1986,32.2,23,,1.73,0
27-6-1986,32.9,22.5,,0.77,0
28-6-1986,30.8,24.6,,1.8,0
29-6-1986,30.6,23.6,,1.63,0
30-6-1986,32.6,22.9,,1.27,0
1-6-1987,31.5,24.5,,,0
2-6-1987,32.6,23.3,,,0
3-6-1987,33,23.6,,,0
4-6-1987,32.7,24.1,,,0
5-6-1987,32.8,23.6,,,0
6-6-1987,32.4,22.3,,,0
7-6-1987,32.2,24,,,0
8-6-1987,32.5,23.1,,,0
9-6-1987,31.5,24,,,0.5
10-6-1987,29.3,24,,,0.9
11-6-1987,27.6,24,,,0.4
12-6-1987,30.5,23,,,7.6
13-6-1987,30,21.6,,,0.3
14-6-1987,32.6,22,,,1.4
15-6-1987,33.4,24.4,,,0
16-6-1987,33.2,24,,,0
17-6-1987,28.5,20.4,,,0
18-6-1987,27.6,21.2,,,0
19-6-1987,27.4,20,,,0
20-6-1987,27,19.6,,,0
21-6-1987,30.6,22.6,,,4.8
22-6-1987,31,23,,,0.4
23-6-1987,32.5,23.3,,,0
24-6-1987,32.2,23.3,,,0
25-6-1987,31.5,24,,,0
26-6-1987,29.4,23.4,,,8.5
27-6-1987,29.4,21.6,,,2.4
28-6-1987,31.6,21.6,,,1
29-6-1987,32,23,,,0
30-6-1987,32.2,23.6,,,0
1-6-1988,27,23.9,,1.53,8
2-6-1988,26,22.3,,1.53,5
3-6-1988,29,23.6,,0.77,0
4-6-1988,28.9,23.9,,0.77,0.6
5-6-1988,27.2,23.9,,1.0,0
6-6-1988,29.6,20.6,,0.33,0
7-6-1988,30.5,24,,0.33,0
8-6-1988,31.2,22,,0.83,0
9-6-1988,32.2,21.4,,0.67,6.8
10-6-1988,32.2,23.5,,0.83,0
11-6-1988,29.4,22.3,,0.67,39.8
12-6-1988,30.4,23.2,,1.0,0.6
13-6-1988,28.8,23.6,,0.33,28.8
14-6-1988,28.4,21.6,,0.33,15.3
15-6-1988,29.2,20.6,,0.33,25.5
16-6-1988,30.6,21,,0.33,0
17-6-1988,30.6,23.6,,1.5,0
18-6-1988,31,21.6,,0.67,9.6
19-6-1988,32.6,22.6,,0.33,6
20-6-1988,31.4,20.2,,1.17,0
21-6-1988,31.2,23.6,,0.33,0
22-6-1988,27.2,24.2,,0.83,0
23-6-1988,31.2,22.5,,0.67,16.8
24-6-1988,30.6,21.3,,0.33,20.5
25-6-1988,31.5,21.6,,1.0,13.1
26-6-1988,31.4,24.3,,0.33,6.2
27-6-1988,27.8,23.9,,0.67,1.2
28-6-1988,27.6,23.6,,0.33,12.3
29-6-1988,31,22.9,,0.67,13
30-6-1988,32.2,23.6,,1.17,0
1-6-1989,31,23.4,,1.63,0
2-6-1989,28.8,21.6,,2.2,7
3-6-1989,28.4,23,,0.53,28.6
4-6-1989,25.5,21.6,,0.0,2.5
5-6-1989,26.4,20.3,,0.0,15.8
6-6-1989,32,21.5,,0.0,0.7
7-6-1989,31.2,23,,0.0,0
8-6-1989,31,22.3,,0.0,16.4
9-6-1989,31.2,24.3,,0.0,0
10-6-1989,31.2,26.1,,0.0,0
11-6-1989,27.2,22,,0.0,0.7
12-6-1989,30.5,23,,1.67,21.8
13-6-1989,29.9,23.4,,1.33,2
14-6-1989,29.2,22.4,,0.33,7.1
15-6-1989,30.4,21.9,,0.67,3.8
16-6-1989,30.2,22.4,,1.0,0
17-6-1989,29,21.6,,2.0,28
18-6-1989,30.5,21.5,,1.67,3.8
19-6-1989,30.4,22.9,,0.0,3.5
20-6-1989,29.3,24,,0.0,0
21-6-1989,30.8,22.5,,0.0,21.4
22-6-1989,30.1,22.9,,0.0,0
23-6-1989,31,23.6,,0.0,0.4
24-6-1989,31,22.6,,0.0,5.3
25-6-1989,31,23.5,,0.0,0
26-6-1989,32.1,23.3,,0.33,0
27-6-1989,31.8,22.9,,1.67,1
28-6-1989,31.4,23.1,,1.0,14.7
