Year,rainfall_10,rainfall_04,rainfall_05,rainfall_06,rainfall_07,rainfall_08,rainfall_09,nino12_04,nino12_05,nino12_06,nino12_07,nino12_08,nino12_09,nino3_04,nino3_05,nino3_06,nino3_07,nino3_08,nino3_09,nino34_04,nino34_05,nino34_06,nino34_07,nino34_08,nino34_09,nino4_04,nino4_05,nino4_06,nino4_07,nino4_08,nino4_09,tsa_04,tsa_05,tsa_06,tsa_07,tsa_08,tsa_09
1950,0.01810499291311208,0.013569987053537432,0.014334001790961951,0.021384603085778237,0.009591127459461998,0.002443765620660928,0.0039054163643347985,0.014231906169543245,0.01431043206136433,0.014254697120683169,0.014269964429097415,0.014703431283742168,0.014449635637047487,0.014731661459341388,0.014486261290268391,0.014680612198139577,0.014758993485034462,0.014824577844148461,0.01471447704858152,0.014453923325169442,0.014312430823251022,0.014601065290209212,0.014715308937877985,0.014648244190189633,0.01460380164257295,0.014599239689486633,0.014728044937662693,0.014893448884440113,0.014719255577878822,0.014620472909123728,0.014561277826421503,-0.17,-0.34,-0.23,-0.16,-0.34,-0.51
1951,0.01675447276228171,0.019757634605132895,0.019278065761095767,0.03318943693873744,0.01339340070619749,0.006775895584559845,0.030347005847454006,0.01501263469056928,0.015334836626211013,0.016214717974777103,0.016495746052877916,0.016123772600456544,0.015757228490832158,0.015168523792407441,0.015203014844638067,0.015247674471887459,0.015673685204418843,0.015634730140688384,0.01566419091683916,0.015138813550964051,0.015261140523535088,0.015106254461589148,0.015373038655555865,0.015309960240480052,0.015483548729474935,0.015136994324292668,0.015328759471792764,0.01529910702526144,0.015205667759331715,0.014992089867598186,0.015091936639337738,-0.51,-0.37,-0.26,-0.11,0.05,0.05
1952,0.00996175754820421,0.021471137004036252,0.018048355972605852,0.012457697124736855,0.010701903913564502,0.023937795056928633,0.0059968415211916854,0.014845761418899591,0.014985039945531657,0.014881639818120622,0.014810808561978658,0.01471067792311316,0.01450840385519511,0.015257002239610693,0.015203014844638067,0.014955551482380975,0.014888820696818052,0.014891082883416664,0.014891026421526852,0.01535249930141197,0.015353830551723763,0.015089780901652847,0.015010729912767203,0.01497627436896608,0.015057864655167522,0.015216858874016335,0.015154868422439323,0.015040960935647869,0.014936026223961087,0.014848751897900896,0.015033564169916951,-0.08,-0.19,0.07,-0.07,-0.01,-0.04
1953,0.017690476827213652,0.00960037316274465,0.010682709649753428,0.002891251632158179,0.03328057145176346,0.0008053318522632602,0.0059541593751333815,0.016067512157909795,0.015847038908634353,0.015508582515558075,0.01532391709830189,0.015500561614551257,0.01546338740009403,0.01538971991041557,0.015376603596086974,0.015408055721028272,0.015319610990463601,0.015271975381043645,0.015445026178010475,0.015462081737539107,0.01545197293451177,0.01547416396683323,0.015389760597530727,0.015343894396905202,0.01539273612695602,0.015179588750811959,0.015233909808509069,0.015346521613149646,0.015316696626837264,0.015337162757610186,0.015198068401920985,-0.29,-0.14,-0.1,-0.07,-0.06,0.04
1954,0.012676169336506832,0.011232960170588684,0.004029664383820804,0.013243797798918112,0.008565795347982765,0.00816439877811719,0.01231379913782065,0.013659769238104321,0.013729519716664687,0.013891730295850958,0.013597376212565614,0.014036740461610932,0.01409702632816173,0.014421986894130006,0.014480661653124878,0.014520230948998764,0.014552450193560568,0.014425547608539245,0.014343114574455133,0.014733358537293644,0.014786785673393055,0.014848168689253746,0.014737604860511136,0.014557753106389232,0.014484610101766873,0.015009211044734799,0.014980977373085881,0.014946131759871455,0.014814423178597864,0.014705413928203605,0.014635570060229775,-0.4,-0.61,-0.57,-0.66,-0.39,-0.25
1955,0.015724868290856574,0.012746553956286651,0.017316836303555443,0.009273323207290749,0.015123648644318696,0.0005831713412940851,0.016347261940330357,0.014488175836750264,0.014041838181556968,0.014056715216229235,0.014401708512747975,0.014355592593934567,0.014398213446168314,0.014626593303287526,0.01441346600740272,0.014503047243733677,0.01461146256255311,0.014504144473128939,0.014337026665043228,0.014629255222972863,0.01470500035440305,0.014727362583054198,0.014737604860511136,0.014636932804714581,0.01455271955365606,0.014796238912138347,0.014870319432588236,0.014903985459526382,0.014883155334672729,0.014726649182973573,0.014800074292233808,-0.52,-0.34,-0.44,-0.27,-0.46,-0.41
1956,0.02230363971866392,0.01305117660498058,0.00968632941087442,0.015895222106749804,0.012987540078736958,0.014162732574284922,0.023240428528746426,0.014589491751692574,0.014516562248193234,0.014591266358254853,0.01497028824218723,0.015058516612920764,0.014684708509637988,0.014864379130146264,0.015001427907471596,0.014949823580625946,0.01481210461712775,0.01472784324157653,0.014702301229757703,0.014695004684649146,0.014912189829177731,0.014870133435835481,0.014776622725119145,0.014665211268402208,0.014751372121666185,0.01476429309224888,0.014759661492090593,0.014824961146379372,0.01478270064502485,0.014620472909123728,0.014614343707713124,-0.73,-0.45,-0.43,-0.26,-0.19,-0.19
1957,0.018559623458936164,0.015440560505673597,0.004761184052871215,0.010952114477576144,0.0013671094819723117,0.009747292418772565,0.003777369926159887,0.015864880328025178,0.01646542946912107,0.016359904704709986,0.016384803666645867,0.016051306206746625,0.015977609308885754,0.015395249813365774,0.015555791984679395,0.015660083398249553,0.015933339627986026,0.01582819934583225,0.015627663460367713,0.015418248763088253,0.01549559177130644,0.015529075833287572,0.015685181572419944,0.01567192457568165,0.015568685544336417,0.015254128997220714,0.015307681768840831,0.01511998524879488,0.015068203447181983,0.0152575305522228,0.015320119928891719,-0.03,-0.26,-0.11,-0.31,-0.21,-0.35
1958,0.011860508651351857,0.016511499504988196,0.005278292784441334,0.009379913129213633,0.009057100318066563,0.016995279089141908,0.007234623756882496,0.01573972537427291,0.015522227705146382,0.0155349801028186,0.015420991686254933,0.014964310301097869,0.015243006582040433,0.015362070395664555,0.01531500758750833,0.015299225587682722,0.015195685015579264,0.015169194865810967,0.01504322415682455,0.015489477346570892,0.015446520579912434,0.015463181593542364,0.015255985061731836,0.015185535000254505,0.015120298319399275,0.015461776826502254,0.015365645451958645,0.015341253325606513,0.015258538648620071,0.015273456993300278,0.015245827695083446,-0.63,-1.07,-1.06,-0.51,-0.64,-0.63
1959,0.001363891637472254,0.008934011118726678,0.007630506892681021,0.014469581901031255,0.0069850750094522795,0.015940016662038325,0.008643134576806521,0.015286783636883761,0.015122460070084262,0.01492783559582654,0.014935618746489715,0.0145874850538063,0.014890397273154677,0.015185113501258053,0.015040625367476189,0.014961279384136005,0.014747191011235953,0.014764118717541005,0.014799707780348231,0.015259354230703905,0.015124831658551744,0.015018395475262203,0.01480449262841058,0.014857504821478056,0.01481380578589794,0.015291399120425092,0.015170676699653272,0.014998814635302796,0.015031193824680131,0.015077030886678063,0.015065403698691925,0.2,-0.17,-0.14,-0.24,-0.2,-0.1
