Year,rainfall_07,rainfall_01,rainfall_02,rainfall_03,rainfall_04,rainfall_05,rainfall_06,nino12_01,nino12_02,nino12_03,nino12_04,nino12_05,nino12_06,nino3_01,nino3_02,nino3_03,nino3_04,nino3_05,nino3_06,nino34_01,nino34_02,nino34_03,nino34_04,nino34_05,nino34_06,nino4_01,nino4_02,nino4_03,nino4_04,nino4_05,nino4_06,tsa_01,tsa_02,tsa_03,tsa_04,tsa_05,tsa_06
1950,0.009591127459461998,0.01724854087675201,0.012714328795450628,0.02050018375250893,0.013569987053537432,0.014334001790961951,0.021384603085778237,0.014462527776743261,0.014246232038505228,0.014566524694991746,0.014231906169543245,0.01431043206136433,0.014254697120683169,0.014125398461848388,0.014425014102667418,0.014838388527515062,0.014731661459341388,0.014486261290268391,0.014680612198139577,0.014230382523650656,0.014331914893617022,0.014533944115647394,0.014453923325169442,0.014312430823251022,0.014601065290209212,0.014618640649287086,0.014483443637109572,0.01446828644088756,0.014599239689486633,0.014728044937662693,0.014893448884440113,0.08,0.15,0.12,-0.17,-0.34,-0.23
1951,0.01339340070619749,0.014644485153154687,0.008438523177666723,0.014653084686348601,0.019757634605132895,0.019278065761095767,0.03318943693873744,0.015014959095254056,0.014661966717803985,0.014722347265025337,0.01501263469056928,0.015334836626211013,0.016214717974777103,0.014789007785559388,0.014856728411406468,0.015123634594195523,0.015168523792407441,0.015203014844638067,0.015247674471887459,0.014510305744710022,0.01462695035460993,0.015057790260919962,0.015138813550964051,0.015261140523535088,0.015106254461589148,0.014731588203972527,0.014666983362663703,0.01497368180522923,0.015136994324292668,0.015328759471792764,0.01529910702526144,-0.98,-0.7,-0.87,-0.51,-0.37,-0.26
1952,0.010701903913564502,0.01829229327312231,0.02256914526968809,0.015520019600267618,0.021471137004036252,0.018048355972605852,0.012457697124736855,0.015145308058048736,0.015194809757468586,0.015155187737340859,0.014845761418899591,0.014985039945531657,0.014881639818120622,0.015381516110301351,0.015248149384663205,0.01526346109747026,0.015257002239610693,0.015203014844638067,0.014955551482380975,0.015287235501119694,0.015239716312056737,0.015247266526231316,0.01535249930141197,0.015353830551723763,0.015089780901652847,0.015258676792504585,0.015179814948770824,0.015134978198104228,0.015216858874016335,0.015154868422439323,0.015040960935647869,0.06,-0.01,-0.08,-0.08,-0.19,0.07
1953,0.03328057145176346,0.011688961785881651,0.02264992245390315,0.013107678970232092,0.00960037316274465,0.010682709649753428,0.002891251632158179,0.015077030029918188,0.015364616879999063,0.015651511478929327,0.016067512157909795,0.015847038908634353,0.015508582515558075,0.015280789695095215,0.01540932272659245,0.015392101480483018,0.01538971991041557,0.015376603596086974,0.015408055721028272,0.01539577715826516,0.015460992907801419,0.01540330580354655,0.015462081737539107,0.01545197293451177,0.01547416396683323,0.01517799996772927,0.01512583267654902,0.015108095465958397,0.015179588750811959,0.015233909808509069,0.015346521613149646,-0.15,-0.25,0.01,-0.29,-0.14,-0.1
1954,0.008565795347982765,0.016609508797341625,0.014512967430639323,0.014817990784104937,0.011232960170588684,0.004029664383820804,0.013243797798918112,0.014102516355691281,0.014685388389877154,0.014531897457206506,0.013659769238104321,0.013729519716664687,0.013891730295850958,0.015185988363136501,0.015167562713698584,0.015000587271313755,0.014421986894130006,0.014480661653124878,0.014520230948998764,0.015418628033453681,0.015381560283687944,0.015068935923585335,0.014733358537293644,0.014786785673393055,0.014848168689253746,0.015323218252324836,0.015276983038770068,0.015075836187383396,0.015009211044734799,0.014980977373085881,0.014946131759871455,-0.43,-0.5,-0.52,-0.4,-0.61,-0.57
1955,0.015123648644318696,0.01453797980658629,0.019370368774771666,0.01516193778799672,0.012746553956286651,0.017316836303555443,0.009273323207290749,0.014766675356597517,0.014562424611493015,0.014491499013123722,0.014488175836750264,0.014041838181556968,0.014056715216229235,0.014789007785559388,0.014839459839056907,0.014760085685681209,0.014626593303287526,0.01441346600740272,0.014503047243733677,0.014784516246972258,0.014706382978723405,0.014712274718293375,0.014629255222972863,0.01470500035440305,0.014727362583054198,0.014887563398538136,0.014801939043218209,0.014844644690929228,0.014796238912138347,0.014870319432588236,0.014903985459526382,-0.42,-0.6,-0.45,-0.52,-0.34,-0.44
1956,0.012987540078736958,0.013249265113108678,0.011696536274340856,0.011746025763044073,0.01305117660498058,0.00968632941087442,0.015895222106749804,0.014611498019937183,0.014755653406096662,0.014953195516926948,0.014589491751692574,0.014516562248193234,0.014591266358254853,0.014706056620095512,0.014925802700804715,0.014989401151051776,0.014864379130146264,0.015001427907471596,0.014949823580625946,0.014675974589826791,0.014819858156028369,0.014834877007612487,0.014695004684649146,0.014912189829177731,0.014870133435835481,0.014543342279496791,0.014607602863219717,0.014715607576629227,0.01476429309224888,0.014759661492090593,0.014824961146379372,-0.5,-0.69,-0.57,-0.73,-0.45,-0.43
1957,0.0013671094819723117,0.021838921313849954,0.010576425986558675,0.012570556251825746,0.015440560505673597,0.004761184052871215,0.010952114477576144,0.014145966009956176,0.015165532667377123,0.01568613871671457,0.015864880328025178,0.01646542946912107,0.016359904704709986,0.014771232535817127,0.015029414134902087,0.015319391698780155,0.015395249813365774,0.015555791984679395,0.015660083398249553,0.014904483341711988,0.015052482269503547,0.015286276345560125,0.015418248763088253,0.01549559177130644,0.015529075833287572,0.01506505241304383,0.015109637994882479,0.01511884855881673,0.015254128997220714,0.015307681768840831,0.01511998524879488,-0.37,-0.11,-0.07,-0.03,-0.26,-0.11
1958,0.009057100318066563,0.019602309035913604,0.009725572979493363,0.011067554960846581,0.016511499504988196,0.005278292784441334,0.009379913129213633,0.015281864114309832,0.015499291494419786,0.015599570622251464,0.01573972537427291,0.015522227705146382,0.0155349801028186,0.015944399018806215,0.015748937982800502,0.01548159044257885,0.015362070395664555,0.01531500758750833,0.015299225587682722,0.016127005164297794,0.01602836879432624,0.015720957189509704,0.015489477346570892,0.015446520579912434,0.015463181593542364,0.015667439371366183,0.015757425261544108,0.015645750108875065,0.015461776826502254,0.015365645451958645,0.015341253325606513,-0.26,-0.26,-0.57,-0.63,-1.07,-1.06
1959,0.0069850750094522795,0.011412047884803817,0.012057341030501463,0.01215122360324535,0.008934011118726678,0.007630506892681021,0.014469581901031255,0.01479150373046317,0.015083556815121033,0.015437976845920335,0.015286783636883761,0.015122460070084262,0.01492783559582654,0.015162288030146824,0.015161806522915395,0.015073297053016618,0.015185113501258053,0.015040625367476189,0.014961279384136005,0.015452904346236461,0.015443971631205674,0.015286276345560125,0.015259354230703905,0.015124831658551744,0.015018395475262203,0.01539313816713011,0.01533096531099187,0.015242509126687565,0.015291399120425092,0.015170676699653272,0.014998814635302796,0.04,0.05,0.28,0.2,-0.17,-0.14
