Year,rainfall_01,rainfall_07,rainfall_08,rainfall_09,rainfall_10,rainfall_11,rainfall_12,nino12_07,nino12_08,nino12_09,nino12_10,nino12_11,nino12_12,nino3_07,nino3_08,nino3_09,nino3_10,nino3_11,nino3_12,nino34_07,nino34_08,nino34_09,nino34_10,nino34_11,nino34_12,nino4_07,nino4_08,nino4_09,nino4_10,nino4_11,nino4_12,tsa_07,tsa_08,tsa_09,tsa_10,tsa_11,tsa_12
1972,-1.0,0.06,-0.21,0.03,-0.31,-1.26,-0.66,1.78,2.32,1.45,1.55,1.41,1.73,1.74,2.01,1.66,1.85,1.87,1.95,1.54,1.64,1.57,1.75,1.85,1.83,0.71,0.43,0.64,0.83,0.96,1.07,0.55,0.69,0.67,0.76,1.23,2.13
1973,-1.06,1.58,1.25,0.31,1.09,1.59,-0.04,-0.78,-1.27,-1.18,-1.08,-0.91,-0.85,-1.78,-1.63,-1.57,-1.56,-1.49,-1.4,-1.89,-1.75,-1.82,-1.86,-2.06,-1.9,-1.26,-1.45,-1.6,-1.82,-2.07,-2.3,1.72,1.7,2.41,1.93,1.52,0.9
1974,0.33,-0.11,-0.65,-0.05,-1.42,0.21,0.72,-0.31,-0.33,-0.49,-0.92,-0.72,-1.1,-0.48,-0.23,-0.49,-0.78,-0.78,-0.71,-1.13,-0.52,-0.54,-0.79,-0.85,-0.74,-1.59,-0.89,-1.16,-1.26,-1.17,-1.13,1.47,1.19,0.37,0.21,0.67,0.17
1975,0.52,2.89,0.05,-0.7,-0.93,-0.95,-0.13,-0.6,-0.76,-1.35,-1.65,-1.92,-1.65,-1.23,-1.08,-1.34,-1.41,-1.23,-1.48,-1.64,-1.72,-1.77,-1.68,-1.42,-1.62,-2.15,-2.21,-2.58,-2.39,-2.2,-2.14,-0.09,-0.19,-0.9,-0.68,-0.15,-0.96
1976,0.11,-0.84,-0.4,-0.84,0.15,-0.26,-0.57,1.27,0.95,0.98,0.56,0.42,0.57,0.64,0.9,0.86,0.98,0.76,0.6,-0.04,0.23,0.41,0.86,0.7,0.61,-0.64,-0.22,-0.13,0.47,0.42,0.02,-2.01,-1.65,-1.17,-1.2,-1.39,-0.64
1977,-1.01,-1.17,-0.27,0.12,1.24,-1.13,0.03,-0.16,-0.59,-0.79,-0.47,-0.29,-0.3,-0.11,-0.37,0.0,0.32,0.27,0.33,0.52,0.17,0.47,0.67,0.59,0.71,0.73,0.58,0.77,0.64,0.61,0.78,-0.54,-0.1,0.0,-0.4,-0.3,-0.28
1978,0.13,0.82,-0.1,1.83,0.04,-1.61,-1.17,-0.61,-0.89,-0.66,-0.78,0.1,0.18,-0.81,-0.99,-0.67,-0.29,-0.14,0.06,-0.66,-0.85,-0.7,-0.39,-0.23,-0.03,-0.62,-0.67,-0.41,-0.46,-0.21,-0.0,-0.37,-0.76,-1.27,-1.29,-1.33,-0.51
1979,0.85,-1.27,0.84,0.25,2.24,-0.34,0.52,0.06,0.16,0.4,0.53,0.19,0.06,-0.02,0.29,0.82,0.59,0.58,0.5,-0.21,0.08,0.54,0.26,0.42,0.54,0.03,-0.09,0.17,0.23,0.49,0.44,0.24,0.72,0.87,0.03,0.11,-0.16
1980,-1.18,-0.29,1.32,-0.23,0.96,1.24,-0.91,-0.56,-0.24,-0.23,-0.19,-0.12,-0.27,0.05,-0.1,-0.01,-0.24,0.04,0.14,0.46,-0.07,-0.08,-0.11,0.03,0.19,0.65,0.04,0.04,0.27,0.2,0.12,-0.32,-0.04,0.27,-0.22,-0.8,-1.59
1981,-0.22,0.27,3.92,2.57,-0.73,1.93,-0.98,-0.51,-0.64,-0.32,-0.14,-0.08,0.1,-0.41,-0.6,-0.11,-0.02,-0.17,0.12,-0.62,-0.47,-0.15,-0.15,-0.2,-0.04,-0.76,-0.71,-0.33,-0.11,-0.05,0.05,-0.79,0.25,0.57,0.94,0.7,0.14
1982,0.62,-0.07,-1.0,0.42,-1.08,-0.67,1.7,0.53,0.97,1.61,1.94,2.89,3.17,0.83,1.24,2.09,2.34,2.38,2.61,0.92,1.21,1.87,2.08,1.94,2.12,0.73,0.65,0.8,1.1,0.91,0.9,-1.37,-1.93,-1.14,-0.46,-0.89,-0.53
1983,-2.9,1.38,1.85,0.57,1.32,-1.32,1.75,3.42,2.97,1.83,1.39,0.79,0.51,1.46,1.14,0.47,-0.2,-0.58,-0.41,0.11,-0.04,-0.33,-0.82,-0.89,-0.69,0.07,-0.15,-0.54,-0.73,-0.81,-0.73,-1.01,-0.38,0.03,-0.37,0.11,0.87
1984,-0.19,0.48,0.19,1.31,0.16,-0.94,-0.91,-0.15,-0.17,0.16,-0.13,0.11,-0.08,-0.65,-0.27,-0.24,-0.51,-0.74,-0.92,-0.35,-0.15,-0.27,-0.52,-0.98,-1.08,-0.66,-0.54,-0.26,-0.51,-0.78,-0.81,1.38,2.3,2.71,1.68,0.85,0.52
1985,-0.17,0.71,0.2,-0.1,0.77,-0.5,1.98,-0.8,-0.83,-0.77,-0.62,-0.41,-0.05,-1.03,-0.83,-0.79,-0.6,-0.49,-0.51,-0.61,-0.47,-0.63,-0.31,-0.17,-0.22,-0.53,-0.33,-0.37,-0.08,-0.05,0.08,0.6,0.18,-0.03,0.7,0.64,0.62
1986,-0.2,2.46,-1.23,0.0,1.62,1.75,0.26,-0.28,0.14,0.55,0.42,0.49,0.75,0.07,0.28,0.43,0.6,0.76,0.83,0.14,0.59,0.82,0.92,0.96,1.01,0.42,0.85,0.87,0.81,0.87,0.74,0.38,0.53,0.91,0.3,-0.57,-0.06
1987,0.08,-1.1,0.52,-0.13,-1.07,-0.6,-0.35,1.11,1.04,1.35,1.76,1.24,0.79,1.75,1.9,1.97,1.37,1.11,1.06,2.16,2.24,2.05,1.46,1.15,0.96,1.54,1.45,1.57,1.46,1.4,1.27,1.24,1.23,0.97,1.16,1.79,0.87
1988,-0.17,0.25,-0.44,0.8,-0.03,0.59,2.23,-0.96,-1.05,-0.94,-0.9,-0.63,-0.54,-2.21,-1.54,-1.01,-1.33,-1.3,-1.22,-2.28,-1.46,-1.09,-1.74,-1.75,-1.61,-1.2,-0.53,-0.79,-1.78,-1.87,-1.83,1.13,1.45,0.91,1.01,0.35,0.37
1989,0.09,1.89,-0.9,1.33,1.16,1.8,-0.05,-0.42,-0.16,-0.47,-0.17,0.04,-0.12,-0.32,-0.27,-0.15,-0.24,-0.34,-0.21,-0.51,-0.44,-0.24,-0.28,-0.33,0.01,-0.97,-0.71,-0.28,-0.21,-0.33,0.17,0.58,1.1,0.6,0.73,-0.24,-0.74
1990,-0.58,0.94,0.41,-0.98,-0.92,-0.74,-0.68,-0.39,-0.19,-0.5,-0.47,-0.25,-0.03,0.3,0.29,0.31,0.07,-0.01,0.09,0.52,0.45,0.41,0.42,0.22,0.41,0.86,1.0,0.82,0.9,0.83,0.94,-0.45,-0.54,-0.33,0.18,0.43,0.45
1991,-0.07,2.25,0.02,-0.65,-0.54,-1.7,-1.03,0.57,0.53,0.77,0.86,0.83,0.97,1.32,0.92,0.54,0.79,0.99,1.16,1.44,1.28,0.8,1.08,1.27,1.58,1.58,1.4,1.09,1.29,1.19,1.22,-0.01,-1.17,-1.3,-1.23,-1.07,-0.31
1992,-0.55,0.42,1.06,0.39,-0.41,-1.3,0.49,0.28,0.16,0.45,0.39,0.2,0.2,0.32,0.19,0.12,-0.04,-0.1,-0.02,0.92,0.43,0.2,-0.0,0.02,0.14,1.23,0.92,0.58,0.37,0.34,0.52,-1.82,-2.22,-1.97,-1.72,-2.39,-1.01
1993,1.75,-0.79,-0.16,-1.0,-0.22,0.95,0.32,0.72,0.59,0.45,0.71,0.52,0.39,0.54,0.36,0.41,0.37,0.19,0.23,0.65,0.33,0.6,0.37,0.22,0.3,0.86,0.76,0.83,0.39,0.5,0.53,-0.01,-0.01,1.37,1.99,2.14,1.15
1994,1.0,-0.83,0.98,-0.17,-0.34,0.36,-0.03,-0.4,-0.52,-0.03,0.93,0.74,1.02,-0.03,-0.04,0.09,0.63,0.9,0.89,0.73,0.89,0.53,0.8,1.16,1.25,1.58,1.78,1.3,1.28,1.35,1.46,-0.87,-0.67,-0.6,-0.28,0.17,0.4
1995,0.02,0.13,-0.47,0.03,-0.52,1.63,-0.76,-0.41,-0.29,-0.15,-0.28,0.05,-0.48,-0.24,-0.73,-0.89,-0.72,-0.76,-0.7,0.03,-0.4,-0.71,-0.75,-0.84,-0.73,0.65,0.27,-0.04,-0.12,-0.3,-0.34,0.83,-0.35,-0.23,-0.28,0.29,-0.11
1996,3.3,-1.18,0.24,0.87,1.16,-0.18,-0.98,-0.73,-0.64,-0.35,-0.38,-0.81,-0.86,-0.38,-0.21,-0.31,-0.35,-0.36,-0.69,-0.13,0.0,-0.24,-0.2,-0.23,-0.42,-0.12,0.16,-0.0,-0.01,0.06,0.16,1.69,0.97,0.34,0.24,0.29,-0.26
1997,-0.74,-1.55,1.32,-0.62,-0.84,0.05,0.44,3.01,3.63,4.09,3.88,4.13,4.29,2.78,3.08,3.16,3.16,3.09,2.97,2.49,2.63,2.62,2.51,2.36,2.2,1.67,1.47,1.46,1.22,1.2,1.09,-0.9,-0.42,0.6,1.99,2.26,2.48
1998,0.21,0.46,-0.3,0.9,-0.64,-0.3,-0.4,1.34,1.15,0.66,0.69,0.06,0.26,0.05,-0.37,-0.74,-0.58,-0.42,-0.67,-1.0,-1.33,-1.19,-1.17,-1.05,-1.31,-0.49,-0.8,-0.73,-1.23,-1.38,-1.59,2.22,1.73,1.27,0.52,0.88,0.17
1999,1.46,-1.0,-0.32,0.56,0.3,0.31,-0.31,-0.06,-0.05,-0.82,-0.68,-1.05,-0.47,-0.76,-0.76,-0.94,-1.06,-1.16,-1.17,-1.31,-1.29,-0.99,-1.02,-1.27,-1.39,-1.32,-1.05,-0.79,-0.75,-1.1,-1.34,1.63,1.61,0.7,0.73,0.91,0.8
2000,0.76,-0.66,1.98,2.98,-1.06,-0.1,-0.38,-0.18,-0.57,-0.06,-0.11,-0.73,-0.58,-0.6,-0.46,-0.28,-0.31,-0.43,-0.37,-0.69,-0.5,-0.43,-0.62,-0.62,-0.68,-0.58,-0.44,-0.29,-0.42,-0.61,-0.84,0.27,0.5,-0.03,0.18,0.14,-0.13
2001,0.74,-0.88,-0.92,0.35,-1.36,-1.49,-0.14,-0.32,-0.58,-0.68,-0.78,-0.5,-0.64,0.02,-0.09,-0.43,-0.29,-0.49,-0.44,0.31,0.12,0.02,0.03,-0.16,-0.3,0.98,0.92,0.98,0.78,0.5,0.39,0.27,0.31,0.27,0.49,0.4,-0.08
2002,1.11,-1.47,-0.44,-0.22,1.64,-1.18,1.03,0.07,-0.07,0.27,0.69,1.04,0.84,0.91,0.85,1.07,1.08,1.25,1.16,1.44,1.42,1.42,1.39,1.42,1.31,1.98,1.7,1.41,1.34,1.5,1.41,1.16,-0.1,-0.37,0.3,-0.27,0.77
2003,-2.06,0.48,1.48,-0.2,-0.26,-0.71,-1.6,-0.5,0.12,-0.17,0.37,0.31,0.33,0.5,0.49,0.31,0.55,0.76,0.78,0.62,0.54,0.49,0.61,0.52,0.46,1.08,0.98,0.93,1.02,0.93,0.91,0.97,1.42,1.54,1.5,1.55,1.3
2004,-1.21,-0.25,2.01,0.83,-0.76,-2.0,-1.0,-0.64,-0.34,0.08,0.43,0.84,0.71,0.41,0.5,0.6,0.66,0.71,0.75,1.14,1.25,1.16,0.93,0.8,0.8,1.4,1.5,1.59,1.44,1.36,1.46,0.07,0.56,1.01,0.3,0.64,0.97
2005,-1.37,-0.4,-0.89,-0.51,-0.61,0.41,0.8,-0.16,-0.26,-0.55,-0.85,-0.76,-0.43,0.48,0.44,0.08,-0.05,-0.69,-0.79,0.06,0.32,0.25,0.14,-0.31,-0.56,0.48,0.71,0.74,0.64,0.2,-0.08,-1.04,-0.1,-0.4,-0.13,-0.27,-0.16
2006,-1.28,0.01,-0.88,-0.77,-0.76,1.41,1.1,0.17,0.82,1.14,1.21,0.88,0.94,0.26,0.68,1.1,1.15,1.23,1.2,0.38,0.7,0.92,0.89,1.09,1.13,1.13,1.29,1.43,1.29,1.4,1.39,0.69,0.91,0.8,0.58,0.17,0.7
2007,1.49,1.12,1.82,0.01,-1.36,0.58,1.2,-0.52,-0.68,-0.57,-1.23,-1.37,-1.13,-0.63,-0.91,-1.01,-0.95,-0.98,-0.98,-0.29,-0.47,-0.83,-0.97,-1.04,-1.04,0.48,0.2,-0.28,-0.48,-0.73,-0.82,0.49,0.34,0.8,0.21,0.23,0.4
2008,1.3,0.2,0.09,-0.3,0.78,1.25,2.77,0.82,0.91,0.84,0.35,0.08,0.15,0.49,0.67,0.52,0.38,0.1,-0.24,-0.21,0.01,-0.08,-0.14,-0.23,-0.58,-1.03,-0.64,-0.49,-0.36,-0.51,-0.62,1.69,1.48,0.84,0.7,0.85,0.92
2009,0.3,-1.0,-1.14,-1.36,-1.4,-0.55,0.45,0.97,0.8,0.57,0.33,0.34,0.4,1.14,1.14,1.01,0.94,1.06,1.07,1.08,0.99,0.98,1.13,1.39,1.44,1.23,1.43,1.53,1.72,1.78,1.74,0.94,0.63,0.54,1.25,0.82,1.65
2010,0.13,0.65,0.01,-0.9,0.06,-0.45,0.78,-0.54,-1.04,-1.08,-0.99,-1.03,-0.52,-0.75,-0.88,-0.99,-0.92,-0.94,-0.81,-1.05,-1.36,-1.52,-1.27,-1.16,-1.15,-0.66,-1.38,-1.53,-1.45,-1.34,-1.28,1.52,1.38,0.67,1.19,1.11,0.92
2011,-0.66,-1.11,0.23,-0.6,2.72,1.15,-0.36,0.2,-0.21,-0.55,-0.48,-0.52,-0.72,0.09,-0.18,-0.44,-0.71,-0.67,-0.52,-0.13,-0.48,-0.75,-0.73,-0.77,-0.69,-0.14,-0.42,-0.74,-0.65,-0.78,-0.86,0.6,0.5,0.7,0.73,-0.21,-1.31
2012,0.93,0.26,-0.65,0.39,1.09,1.29,0.49,0.57,0.59,0.72,0.09,-0.26,-0.36,0.89,0.79,0.78,0.42,0.24,-0.26,0.44,0.63,0.82,0.63,0.42,-0.14,0.32,0.63,0.91,0.9,0.77,0.41,-0.23,-0.38,-0.03,-0.04,0.02,0.35
2013,0.35,2.1,-0.04,1.01,1.27,1.63,-1.46,-1.05,-0.57,-0.36,-0.29,0.0,0.08,-0.44,-0.37,-0.16,0.05,0.03,0.07,-0.13,0.0,0.02,-0.0,-0.03,-0.08,0.11,0.4,0.42,0.4,0.18,0.14,0.49,0.66,0.0,-0.01,-0.27,0.17
2014,-0.36,-0.11,-0.52,-1.43,1.24,0.22,-0.6,1.09,1.07,0.89,0.79,0.8,0.61,0.84,0.43,0.54,0.82,0.95,0.81,0.15,0.15,0.41,0.6,0.83,0.74,0.81,1.03,1.11,1.01,1.11,1.22,0.33,0.63,0.77,0.36,-1.01,-0.41
2015,0.22,-0.52,-1.02,-1.12,-1.31,-1.06,-1.17,2.1,1.84,2.45,2.25,2.27,2.12,2.32,2.43,2.56,2.51,2.55,2.41,2.09,2.31,2.34,2.29,2.38,2.28,1.92,1.87,1.74,1.65,1.94,1.95,0.05,-0.48,-0.23,0.73,1.02,1.65
