Year,rainfall_11,rainfall_05,rainfall_06,rainfall_07,rainfall_08,rainfall_09,rainfall_10,nino12_05,nino12_06,nino12_07,nino12_08,nino12_09,nino12_10,nino3_05,nino3_06,nino3_07,nino3_08,nino3_09,nino3_10,nino34_05,nino34_06,nino34_07,nino34_08,nino34_09,nino34_10,nino4_05,nino4_06,nino4_07,nino4_08,nino4_09,nino4_10,tsa_05,tsa_06,tsa_07,tsa_08,tsa_09,tsa_10
1968,1.07,1.87,0.29,0.69,-0.29,3.49,-1.21,-1.21,-0.86,-0.39,0.0,0.5,-0.09,-1.17,-0.13,0.38,0.24,0.08,0.13,-0.83,0.55,0.6,0.26,0.07,0.06,-0.9,0.11,-0.14,0.11,0.08,0.2,-0.21,0.03,0.52,0.5,0.87,1.22
1969,-0.8,0.82,-0.34,0.36,-0.07,-0.91,-0.5,1.33,0.98,0.48,0.06,0.21,0.81,1.12,0.73,0.22,0.47,0.62,0.7,0.91,0.53,0.12,0.51,0.65,0.76,0.67,0.36,0.05,0.43,0.75,0.87,0.29,-0.28,-0.57,-0.1,-0.4,-0.31
1970,0.02,-0.56,0.37,-0.05,-0.27,0.51,-0.23,-0.97,-1.18,-1.57,-1.55,-1.31,-0.89,-0.75,-1.51,-2.2,-1.95,-1.3,-1.23,-0.03,-0.76,-1.24,-1.5,-1.2,-1.11,0.39,0.13,0.13,-0.58,-1.03,-1.03,-0.64,-0.94,-0.45,-0.89,-0.84,-1.32
1971,1.02,0.76,0.66,-0.76,-1.07,-0.62,1.1,-0.63,-0.99,-0.64,-1.03,-1.19,-1.1,-1.13,-1.38,-1.16,-1.28,-0.97,-1.18,-1.29,-1.61,-1.39,-1.13,-1.04,-1.05,-1.89,-1.68,-1.7,-1.56,-1.68,-1.27,0.41,0.24,-0.79,-0.76,-0.63,-1.29
1972,-1.26,-0.73,0.24,0.06,-0.21,0.03,-0.31,0.75,1.43,1.78,2.32,1.45,1.55,0.6,1.02,1.74,2.01,1.66,1.85,0.85,1.08,1.54,1.64,1.57,1.75,0.87,0.83,0.71,0.43,0.64,0.83,-0.26,0.05,0.55,0.69,0.67,0.76
1973,1.59,2.0,-0.53,1.58,1.25,0.31,1.09,-0.5,-0.82,-0.78,-1.27,-1.18,-1.08,-1.26,-1.4,-1.78,-1.63,-1.57,-1.56,-1.09,-1.4,-1.89,-1.75,-1.82,-1.86,-0.69,-1.1,-1.26,-1.45,-1.6,-1.82,2.03,1.61,1.72,1.7,2.41,1.93
1974,0.21,0.18,1.18,-0.11,-0.65,-0.05,-1.42,0.06,-0.39,-0.31,-0.33,-0.49,-0.92,-0.82,-0.82,-0.48,-0.23,-0.49,-0.78,-1.75,-1.64,-1.13,-0.52,-0.54,-0.79,-2.15,-1.95,-1.59,-0.89,-1.16,-1.26,0.98,0.85,1.47,1.19,0.37,0.21
1975,-0.95,0.06,-0.32,2.89,0.05,-0.7,-0.93,-0.52,-0.8,-0.6,-0.76,-1.35,-1.65,-1.05,-1.56,-1.23,-1.08,-1.34,-1.41,-1.27,-1.92,-1.64,-1.72,-1.77,-1.68,-1.47,-2.04,-2.15,-2.21,-2.58,-2.39,-0.09,0.24,-0.09,-0.19,-0.9,-0.68
1976,-0.26,-1.5,-1.05,-0.84,-0.4,-0.84,0.15,0.63,1.05,1.27,0.95,0.98,0.56,-0.21,0.54,0.64,0.9,0.86,0.98,-0.78,-0.38,-0.04,0.23,0.41,0.86,-0.95,-0.96,-0.64,-0.22,-0.13,0.47,-1.86,-1.58,-2.01,-1.65,-1.17,-1.2
1977,-1.13,0.0,-0.71,-1.17,-0.27,0.12,1.24,-0.33,-0.02,-0.16,-0.59,-0.79,-0.47,-0.06,0.11,-0.11,-0.37,0.0,0.32,0.28,0.58,0.52,0.17,0.47,0.67,0.01,0.25,0.73,0.58,0.77,0.64,-0.31,-0.37,-0.54,-0.1,0.0,-0.4
1978,-1.61,0.28,-0.49,0.82,-0.1,1.83,0.04,-0.75,-0.71,-0.61,-0.89,-0.66,-0.78,-1.1,-0.98,-0.81,-0.99,-0.67,-0.29,-0.66,-0.76,-0.66,-0.85,-0.7,-0.39,-0.16,-0.49,-0.62,-0.67,-0.41,-0.46,-1.72,-1.27,-0.37,-0.76,-1.27,-1.29
1979,-0.34,0.43,-0.64,-1.27,0.84,0.25,2.24,0.23,0.28,0.06,0.16,0.4,0.53,0.41,0.26,-0.02,0.29,0.82,0.59,0.16,-0.0,-0.21,0.08,0.54,0.26,0.01,-0.04,0.03,-0.09,0.17,0.23,-0.02,0.07,0.24,0.72,0.87,0.03
1980,1.24,-1.74,0.0,-0.29,1.32,-0.23,0.96,0.2,0.0,-0.56,-0.24,-0.23,-0.19,0.36,0.54,0.05,-0.1,-0.01,-0.24,0.63,0.77,0.46,-0.07,-0.08,-0.11,0.89,0.76,0.65,0.04,0.04,0.27,-0.29,-0.35,-0.32,-0.04,0.27,-0.22
1981,1.93,-0.06,1.0,0.27,3.92,2.57,-0.73,-0.29,-0.15,-0.51,-0.64,-0.32,-0.14,-0.33,-0.19,-0.41,-0.6,-0.11,-0.02,-0.47,-0.3,-0.62,-0.47,-0.15,-0.15,-0.71,-0.72,-0.76,-0.71,-0.33,-0.11,-1.14,-0.68,-0.79,0.25,0.57,0.94
1982,-0.67,0.2,-1.57,-0.07,-1.0,0.42,-1.08,0.06,0.39,0.53,0.97,1.61,1.94,0.99,1.12,0.83,1.24,2.09,2.34,1.17,1.27,0.92,1.21,1.87,2.08,1.19,1.37,0.73,0.65,0.8,1.1,-1.07,-1.22,-1.37,-1.93,-1.14,-0.46
1983,-1.32,-0.69,-0.29,1.38,1.85,0.57,1.32,3.47,3.58,3.42,2.97,1.83,1.39,2.74,2.41,1.46,1.14,0.47,-0.2,1.92,1.27,0.11,-0.04,-0.33,-0.82,0.73,0.43,0.07,-0.15,-0.54,-0.73,-1.26,-1.22,-1.01,-0.38,0.03,-0.37
1984,-0.94,0.32,-0.39,0.48,0.19,1.31,0.16,-0.41,-0.42,-0.15,-0.17,0.16,-0.13,-0.82,-1.15,-0.65,-0.27,-0.24,-0.51,-0.64,-0.9,-0.35,-0.15,-0.27,-0.52,-1.1,-0.94,-0.66,-0.54,-0.26,-0.51,0.43,0.92,1.38,2.3,2.71,1.68
1985,-0.5,1.06,0.75,0.71,0.2,-0.1,0.77,-1.07,-0.61,-0.8,-0.83,-0.77,-0.62,-0.95,-0.97,-1.03,-0.83,-0.79,-0.6,-1.18,-1.07,-0.61,-0.47,-0.63,-0.31,-1.45,-1.46,-0.53,-0.33,-0.37,-0.08,0.38,-0.07,0.6,0.18,-0.03,0.7
1986,1.75,-0.37,-0.22,2.46,-1.23,0.0,1.62,-0.7,-0.66,-0.28,0.14,0.55,0.42,-0.47,-0.29,0.07,0.28,0.43,0.6,-0.26,-0.04,0.14,0.59,0.82,0.92,-0.05,0.18,0.42,0.85,0.87,0.81,0.43,0.8,0.38,0.53,0.91,0.3
1987,-0.6,-0.72,-1.73,-1.1,0.52,-0.13,-1.07,1.38,1.0,1.11,1.04,1.35,1.76,1.57,1.54,1.75,1.9,1.97,1.37,1.41,1.76,2.16,2.24,2.05,1.46,1.19,1.64,1.54,1.45,1.57,1.46,0.48,0.83,1.24,1.23,0.97,1.16
1988,0.59,0.57,2.33,0.25,-0.44,0.8,-0.03,-0.49,-0.91,-0.96,-1.05,-0.94,-0.9,-1.34,-2.25,-2.21,-1.54,-1.01,-1.33,-1.44,-2.28,-2.28,-1.46,-1.09,-1.74,-0.77,-1.26,-1.2,-0.53,-0.79,-1.78,1.51,1.56,1.13,1.45,0.91,1.01
1989,1.8,3.15,1.43,1.89,-0.9,1.33,1.16,-0.69,-0.63,-0.42,-0.16,-0.47,-0.17,-0.69,-0.07,-0.32,-0.27,-0.15,-0.24,-1.04,-0.66,-0.51,-0.44,-0.24,-0.28,-0.86,-1.35,-0.97,-0.71,-0.28,-0.21,0.6,0.57,0.58,1.1,0.6,0.73
1990,-0.74,0.04,-0.49,0.94,0.41,-0.98,-0.92,-0.16,-0.15,-0.39,-0.19,-0.5,-0.47,0.55,0.31,0.3,0.29,0.31,0.07,0.45,0.22,0.52,0.45,0.41,0.42,0.43,0.49,0.86,1.0,0.82,0.9,-0.33,0.03,-0.45,-0.54,-0.33,0.18
1991,-1.7,0.82,0.49,2.25,0.02,-0.65,-0.54,-0.02,0.13,0.57,0.53,0.77,0.86,0.74,1.19,1.32,0.92,0.54,0.79,0.87,1.17,1.44,1.28,0.8,1.08,1.46,1.44,1.58,1.4,1.09,1.29,0.98,0.88,-0.01,-1.17,-1.3,-1.23
1992,-1.3,-1.22,-1.07,0.42,1.06,0.39,-0.41,1.79,0.91,0.28,0.16,0.45,0.39,1.93,1.21,0.32,0.19,0.12,-0.04,2.11,1.58,0.92,0.43,0.2,-0.0,1.28,1.1,1.23,0.92,0.58,0.37,-1.77,-2.05,-1.82,-2.22,-1.97,-1.72
1993,0.95,-1.44,-1.06,-0.79,-0.16,-1.0,-0.22,1.02,0.93,0.72,0.59,0.45,0.71,1.81,0.96,0.54,0.36,0.41,0.37,1.88,1.19,0.65,0.33,0.6,0.37,0.71,0.81,0.86,0.76,0.83,0.39,-0.12,-0.23,-0.01,-0.01,1.37,1.99
1994,0.36,-0.66,0.23,-0.83,0.98,-0.17,-0.34,-0.4,-0.36,-0.4,-0.52,-0.03,0.93,0.31,0.24,-0.03,-0.04,0.09,0.63,0.99,0.84,0.73,0.89,0.53,0.8,0.91,1.14,1.58,1.78,1.3,1.28,0.07,-0.59,-0.87,-0.67,-0.6,-0.28
1995,1.63,-0.23,-0.14,0.13,-0.47,0.03,-0.52,-0.57,-0.36,-0.41,-0.29,-0.15,-0.28,-0.36,-0.13,-0.24,-0.73,-0.89,-0.72,0.37,0.31,0.03,-0.4,-0.71,-0.75,1.32,0.9,0.65,0.27,-0.04,-0.12,1.22,1.35,0.83,-0.35,-0.23,-0.28
1996,-0.18,-1.13,1.44,-1.18,0.24,0.87,1.16,-0.72,-1.06,-0.73,-0.64,-0.35,-0.38,-0.5,-0.58,-0.38,-0.21,-0.31,-0.35,-0.07,-0.09,-0.13,0.0,-0.24,-0.2,-0.29,-0.13,-0.12,0.16,-0.0,-0.01,1.65,1.89,1.69,0.97,0.34,0.24
1997,0.05,0.12,-2.11,-1.55,1.32,-0.62,-0.84,1.85,2.48,3.01,3.63,4.09,3.88,1.22,2.26,2.78,3.08,3.16,3.16,1.27,2.12,2.49,2.63,2.62,2.51,1.65,1.32,1.67,1.47,1.46,1.22,-1.48,-1.74,-0.9,-0.42,0.6,1.99
1998,-0.3,0.33,1.08,0.46,-0.3,0.9,-0.64,2.53,1.98,1.34,1.15,0.66,0.69,2.35,0.95,0.05,-0.37,-0.74,-0.58,1.46,-0.04,-1.0,-1.33,-1.19,-1.17,0.32,-0.29,-0.49,-0.8,-0.73,-1.23,1.1,1.39,2.22,1.73,1.27,0.52
1999,0.31,2.05,0.72,-1.0,-0.32,0.56,0.3,-0.36,-0.46,-0.06,-0.05,-0.82,-0.68,-0.69,-0.92,-0.76,-0.76,-0.94,-1.06,-1.29,-1.54,-1.31,-1.29,-0.99,-1.02,-1.21,-1.26,-1.32,-1.05,-0.79,-0.75,1.08,0.99,1.63,1.61,0.7,0.73
2000,-0.1,-0.68,-1.32,-0.66,1.98,2.98,-1.06,-0.04,-0.2,-0.18,-0.57,-0.06,-0.11,-0.24,-0.56,-0.6,-0.46,-0.28,-0.31,-0.99,-0.9,-0.69,-0.5,-0.43,-0.62,-1.67,-1.14,-0.58,-0.44,-0.29,-0.42,0.5,0.31,0.27,0.5,-0.03,0.18
2001,-1.49,-0.09,1.02,-0.88,-0.92,0.35,-1.36,-0.17,-0.17,-0.32,-0.58,-0.68,-0.78,0.23,0.07,0.02,-0.09,-0.43,-0.29,-0.07,0.12,0.31,0.12,0.02,0.03,-0.12,0.54,0.98,0.92,0.98,0.78,0.93,0.69,0.27,0.31,0.27,0.49
2002,-1.18,0.23,0.92,-1.47,-0.44,-0.22,1.64,0.76,0.59,0.07,-0.07,0.27,0.69,0.77,1.18,0.91,0.85,1.07,1.08,0.98,1.57,1.44,1.42,1.42,1.39,1.87,1.95,1.98,1.7,1.41,1.34,0.98,0.62,1.16,-0.1,-0.37,0.3
2003,-0.71,-0.21,-0.06,0.48,1.48,-0.2,-0.26,-1.0,-0.66,-0.5,0.12,-0.17,0.37,-0.68,-0.22,0.5,0.49,0.31,0.55,-0.38,0.1,0.62,0.54,0.49,0.61,0.63,0.94,1.08,0.98,0.93,1.02,0.69,0.07,0.97,1.42,1.54,1.5
2004,-2.0,1.83,0.13,-0.25,2.01,0.83,-0.76,-0.47,-0.34,-0.64,-0.34,0.08,0.43,0.02,0.13,0.41,0.5,0.6,0.66,0.59,0.58,1.14,1.25,1.16,0.93,0.84,1.03,1.4,1.5,1.59,1.44,-0.48,-0.35,0.07,0.56,1.01,0.3
2005,0.41,-0.15,-1.22,-0.4,-0.89,-0.51,-0.61,0.02,-0.33,-0.16,-0.26,-0.55,-0.85,0.86,0.63,0.48,0.44,0.08,-0.05,1.08,0.63,0.06,0.32,0.25,0.14,1.08,0.94,0.48,0.71,0.74,0.64,-0.33,-0.78,-1.04,-0.1,-0.4,-0.13
2006,1.41,1.42,-0.54,0.01,-0.88,-0.77,-0.76,-0.07,0.02,0.17,0.82,1.14,1.21,0.42,0.4,0.26,0.68,1.1,1.15,0.3,0.44,0.38,0.7,0.92,0.89,0.45,1.01,1.13,1.29,1.43,1.29,0.38,0.8,0.69,0.91,0.8,0.58
2007,0.58,-0.75,-0.27,1.12,1.82,0.01,-1.36,-0.84,-0.95,-0.52,-0.68,-0.57,-1.23,-0.56,-0.49,-0.63,-0.91,-1.01,-0.95,-0.14,-0.02,-0.29,-0.47,-0.83,-0.97,0.63,0.54,0.48,0.2,-0.28,-0.48,0.48,0.85,0.49,0.34,0.8,0.21
2008,1.25,0.24,1.8,0.2,0.09,-0.3,0.78,0.18,0.22,0.82,0.91,0.84,0.35,0.05,0.08,0.49,0.67,0.52,0.38,-0.94,-0.68,-0.21,0.01,-0.08,-0.14,-1.45,-1.44,-1.03,-0.64,-0.49,-0.36,1.77,1.49,1.69,1.48,0.84,0.7
2009,-0.55,-1.26,1.05,-1.0,-1.14,-1.36,-1.4,0.55,0.8,0.97,0.8,0.57,0.33,0.83,1.12,1.14,1.14,1.01,0.94,0.65,0.96,1.08,0.99,0.98,1.13,0.56,1.06,1.23,1.43,1.53,1.72,1.7,1.23,0.94,0.63,0.54,1.25
2010,-0.45,-0.75,0.11,0.65,0.01,-0.9,0.06,0.46,0.18,-0.54,-1.04,-1.08,-0.99,0.42,-0.33,-0.75,-0.88,-0.99,-0.92,0.31,-0.54,-1.05,-1.36,-1.52,-1.27,1.04,0.2,-0.66,-1.38,-1.53,-1.45,1.29,1.84,1.52,1.38,0.67,1.19
2011,1.15,-0.18,0.15,-1.11,0.23,-0.6,2.72,0.23,0.44,0.2,-0.21,-0.55,-0.48,0.0,0.28,0.09,-0.18,-0.44,-0.71,-0.29,0.01,-0.13,-0.48,-0.75,-0.73,-0.29,-0.18,-0.14,-0.42,-0.74,-0.65,0.53,0.31,0.6,0.5,0.7,0.73
2012,1.29,-0.72,-0.57,0.26,-0.65,0.39,1.09,1.03,1.2,0.57,0.59,0.72,0.09,0.48,0.63,0.89,0.79,0.78,0.42,-0.26,0.06,0.44,0.63,0.82,0.63,-0.25,0.13,0.32,0.63,0.91,0.9,-0.29,-0.07,-0.23,-0.38,-0.03,-0.04
2013,1.63,-0.02,-1.65,2.1,-0.04,1.01,1.27,-0.7,-1.09,-1.05,-0.57,-0.36,-0.29,-0.26,-0.64,-0.44,-0.37,-0.16,0.05,0.07,-0.18,-0.13,0.0,0.02,-0.0,-0.12,0.16,0.11,0.4,0.42,0.4,0.96,0.5,0.49,0.66,0.0,-0.01
2014,0.22,1.71,1.98,-0.11,-0.52,-1.43,1.24,0.78,1.14,1.09,1.07,0.89,0.79,0.89,0.95,0.84,0.43,0.54,0.82,0.38,0.15,0.15,0.15,0.41,0.6,0.89,0.65,0.81,1.03,1.11,1.01,0.96,0.95,0.33,0.63,0.77,0.36
2015,-1.06,0.41,-0.77,-0.52,-1.02,-1.12,-1.31,1.23,1.81,2.1,1.84,2.45,2.25,1.64,2.04,2.32,2.43,2.56,2.51,1.79,1.91,2.09,2.31,2.34,2.29,2.35,2.27,1.92,1.87,1.74,1.65,0.91,0.73,0.05,-0.48,-0.23,0.73
